,state,date,knn,mdp,rmdp,bilstm,agg,deaths
620,Indiana,2020-09-07,3371.0,3336.0,3377.6513432068255,3339.0,3378.9139010715107,3368
621,Indiana,2020-09-02,3318.0,3302.0,3321.7012266162064,3306.0,3321.9116529269872,3325
622,Indiana,2020-09-16,3468.0,3387.0,3481.122896952597,3391.0,3484.279291614307,3472
623,Indiana,2020-09-24,3556.0,3444.0,3576.4477949612824,3441.0,3581.287600109233,3548
624,New Hampshire,2020-09-06,432.0,438.0,437.01389703707525,440.0,437.01389703707025,433
625,New Hampshire,2020-09-22,432.0,451.0,447.4289362657277,454.0,447.42893626570645,438
626,New Hampshire,2020-09-04,432.0,436.0,435.73540873028094,439.0,435.735408730278,432
627,New Hampshire,2020-09-20,432.0,448.0,446.1086348154711,454.0,446.1086348154519,438
628,New Hampshire,2020-09-23,432.0,452.0,448.09108701331695,455.0,448.09108701329467,438
629,New Hampshire,2020-09-13,432.0,443.0,441.5292540439718,446.0,441.5292540439597,436
630,New Hampshire,2020-09-12,432.0,442.0,440.88030764157554,445.0,440.8803076415645,435
631,New Hampshire,2020-09-14,432.0,443.0,442.1795070222289,448.0,442.17950702221583,436
632,New Hampshire,2020-09-18,432.0,447.0,444.7936459824617,451.0,444.7936459824446,438
633,New Hampshire,2020-09-25,432.0,453.0,449.41940420617505,459.0,449.4194042061507,438
634,New Hampshire,2020-09-17,432.0,447.0,444.1381360366261,451.0,444.13813603661004,438
635,New Hampshire,2020-09-10,432.0,441.0,439.58632236987745,443.0,439.58632236986847,434
636,New Hampshire,2020-09-08,432.0,438.0,438.29752689675195,441.0,438.29752689674496,433
637,New Hampshire,2020-09-09,432.0,440.0,438.9412774229908,441.0,438.9412774229828,433
638,New Hampshire,2020-09-26,432.0,453.0,450.0855769369209,460.0,450.0855769368955,439
639,New Hampshire,2020-09-01,432.0,433.0,433.82726435389617,435.0,433.82726435389617,432
640,New Hampshire,2020-09-11,432.0,442.0,440.23266476445,444.0,440.23266476444,434
641,New Hampshire,2020-09-05,432.0,437.0,436.37401168850676,439.0,436.3740116885028,432
642,New Hampshire,2020-09-19,432.0,448.0,445.45047787597866,453.0,445.45047787596053,438
643,New Hampshire,2020-09-15,432.0,444.0,442.83106963483226,448.0,442.8310696348182,438
644,New Hampshire,2020-09-03,432.0,435.0,435.0980851741746,439.0,435.09808517417264,432
645,New Hampshire,2020-09-21,432.0,449.0,446.76811990726236,454.0,446.7681199072421,438
646,New Hampshire,2020-09-07,432.0,438.0,437.65506777192905,440.0,437.6550677719231,433
647,New Hampshire,2020-09-02,432.0,434.0,434.4620380396627,438.0,434.4620380396617,432
648,New Hampshire,2020-09-16,432.0,446.0,443.4839449481841,451.0,443.48394494816904,438
649,New Hampshire,2020-09-24,432.0,452.0,448.75457528057706,457.0,448.75457528055375,438
650,Maryland,2020-09-06,3820.0,3797.0,3810.678819605135,3838.0,3819.9999999999286,3799
651,Maryland,2020-09-22,3973.0,3902.0,3961.097182760868,4017.0,3972.999999999715,3895
652,Maryland,2020-09-04,3795.0,3776.0,3792.349875510358,3820.0,3794.9999999999636,3789
653,Maryland,2020-09-20,3958.0,3887.0,3941.9201955124477,3969.0,3957.999999999736,3879
654,Maryland,2020-09-23,3981.0,3913.0,3970.7265789020735,4042.0,3980.999999999704,3902
655,Maryland,2020-09-13,3888.0,3842.0,3875.6502798274373,3908.0,3887.9999999998336,3838
656,Maryland,2020-09-12,3869.0,3839.0,3866.2898442784467,3902.0,3868.9999999998604,3836
657,Maryland,2020-09-14,3895.0,3845.0,3885.037213129814,3921.0,3894.999999999824,3839
658,Maryland,2020-09-18,3932.0,3881.0,3922.8516811180134,3964.0,3931.999999999772,3869
659,Maryland,2020-09-25,4004.0,3927.0,3990.067629649592,4054.0,4003.9999999996717,3917
660,Maryland,2020-09-17,3926.0,3870.0,3913.3578773370837,3956.0,3925.999999999781,3861
661,Maryland,2020-09-10,3853.0,3817.0,3847.6481176716275,3886.0,3852.9999999998827,3824
662,Maryland,2020-09-08,3830.0,3803.0,3829.1113390923615,3862.0,3829.999999999915,3807
663,Maryland,2020-09-09,3845.0,3806.0,3838.366653060268,3876.0,3844.999999999894,3816
664,Maryland,2020-09-26,4013.0,3930.0,3999.779466677108,4072.0,4012.9999999996594,3925
665,Maryland,2020-09-01,3769.0,3759.0,3764.8333222426613,3797.0,3769.0,3761
666,Maryland,2020-09-11,3859.0,3828.0,3856.9558192073523,3900.0,3858.9999999998745,3828
667,Maryland,2020-09-05,3804.0,3786.0,3801.5014431616232,3824.0,3803.999999999951,3796
668,Maryland,2020-09-19,3940.0,3884.0,3932.37242407516,3969.0,3939.9999999997613,3876
669,Maryland,2020-09-15,3902.0,3848.0,3894.45073179548,3928.0,3901.999999999814,3849
670,Maryland,2020-09-03,3788.0,3765.0,3783.2240319995985,3807.0,3787.9999999999736,3778
671,Maryland,2020-09-21,3968.0,3891.0,3951.495085077047,3980.0,3967.999999999722,3883
672,Maryland,2020-09-07,3824.0,3800.0,3819.8820898156537,3844.0,3823.999999999923,3804
673,Maryland,2020-09-02,3783.0,3762.0,3774.1238282992326,3803.0,3782.9999999999804,3766
674,Maryland,2020-09-16,3912.0,3859.0,3903.890923770204,3930.0,3911.9999999998004,3855
675,Maryland,2020-09-24,3996.0,3924.0,3980.3833641865817,4044.0,3995.999999999683,3909
676,North Carolina,2020-09-06,2846.0,2782.0,2813.240230933475,2751.0,2813.240230933366,2890
677,North Carolina,2020-09-22,3242.0,2941.0,3125.666149173899,2840.0,3125.666149173422,3286
678,North Carolina,2020-09-04,2795.0,2749.0,2776.1043560975572,2728.0,2776.104356097492,2839
679,North Carolina,2020-09-20,3193.0,2920.0,3085.350864232739,2834.0,3085.350864232309,3243
680,North Carolina,2020-09-23,3264.0,2951.0,3146.0756922471287,2850.0,3146.0756922466276,3316
681,North Carolina,2020-09-13,3013.0,2850.0,2946.452925147606,2793.0,2946.4529251473405,3052
682,North Carolina,2020-09-12,2979.0,2841.0,2926.7337107071457,2790.0,2926.7337107069034,3047
683,North Carolina,2020-09-14,3041.0,2860.0,2966.3444512602914,2796.0,2966.344451260002,3060
684,North Carolina,2020-09-18,3136.0,2900.0,3044.4932482239496,2818.0,3044.493248223568,3207
685,North Carolina,2020-09-25,3333.0,2971.0,3188.929084555413,2859.0,3188.9290845548608,3409
686,North Carolina,2020-09-17,3115.0,2890.0,3024.3261144170992,2806.0,3024.326114416742,3180
687,North Carolina,2020-09-10,2936.0,2821.0,2888.4183876791717,2785.0,2888.4183876789743,2990
688,North Carolina,2020-09-08,2886.0,2801.0,2851.342658492215,2770.0,2851.342658492061,2909
689,North Carolina,2020-09-09,2919.0,2811.0,2869.8048237248704,2778.0,2869.804823724695,2958
690,North Carolina,2020-09-26,3351.0,2982.0,3210.6381128856274,2869.0,3210.63811288505,3440
691,North Carolina,2020-09-01,2733.0,2713.0,2721.101079908678,2707.0,2721.101079908678,2741
692,North Carolina,2020-09-11,2956.0,2831.0,2907.184928920772,2788.0,2907.1849289205525,3023
693,North Carolina,2020-09-05,2818.0,2766.0,2794.4396772901964,2736.0,2794.43967729011,2889
694,North Carolina,2020-09-19,3159.0,2910.0,3064.8341960060575,2822.0,3064.8341960056523,3235
695,North Carolina,2020-09-15,3060.0,2870.0,2985.5141985247474,2800.0,2985.5141985244354,3111
696,North Carolina,2020-09-03,2779.0,2733.0,2757.919359187619,2717.0,2757.9193591875755,2803
697,North Carolina,2020-09-21,3224.0,2931.0,3105.425130150289,2837.0,3105.4251301498357,3247
698,North Carolina,2020-09-07,2865.0,2792.0,2832.2072412017355,2754.0,2832.2072412016046,2897
699,North Carolina,2020-09-02,2765.0,2723.0,2739.883149724313,2708.0,2739.883149724291,2779
700,North Carolina,2020-09-16,3084.0,2880.0,3004.840878321184,2800.0,3004.8408783208492,3149
701,North Carolina,2020-09-24,3300.0,2961.0,3167.4089685517024,2855.0,3167.408968551176,3356
702,Maine,2020-09-06,132.0,134.0,134.57412613124617,134.0,134.57412613124393,134
703,Maine,2020-09-22,132.0,138.0,139.83243645019965,141.0,139.83243645019002,140
704,Maine,2020-09-04,132.0,134.0,133.9444939490152,133.0,133.94449394901383,134
705,Maine,2020-09-20,132.0,137.0,139.15271827262222,140.0,139.15271827261355,139
706,Maine,2020-09-23,132.0,138.0,140.1706707714589,141.0,140.1706707714488,140
707,Maine,2020-09-13,132.0,136.0,136.83062284324612,137.0,136.83062284324072,136
708,Maine,2020-09-12,132.0,136.0,136.5064267790933,136.0,136.50642677908834,135
709,Maine,2020-09-14,132.0,136.0,137.16099828736853,137.0,137.16099828736264,136
710,Maine,2020-09-18,132.0,137.0,138.4841366874772,139.0,138.48413668746946,138
711,Maine,2020-09-25,132.0,139.0,140.8514237577554,142.0,140.85142375774436,140
712,Maine,2020-09-17,132.0,137.0,138.15449035044415,138.0,138.15449035043687,138
713,Maine,2020-09-10,132.0,135.0,135.86200963498595,135.0,135.86200963498192,134
714,Maine,2020-09-08,132.0,134.0,135.2131552383793,134.0,135.21315523837617,134
715,Maine,2020-09-09,132.0,135.0,135.53687586741174,134.0,135.53687586740816,134
716,Maine,2020-09-26,132.0,139.0,141.1996637606633,142.0,141.19966376065176,140
717,Maine,2020-09-01,132.0,133.0,132.9825629325118,133.0,132.9825629325118,132
718,Maine,2020-09-11,132.0,135.0,136.18355841280993,135.0,136.18355841280544,134
719,Maine,2020-09-05,132.0,134.0,134.25868073943403,133.0,134.25868073943224,134
720,Maine,2020-09-19,132.0,137.0,138.8151385460061,140.0,138.8151385459979,139
721,Maine,2020-09-15,132.0,136.0,137.49285077701072,138.0,137.49285077700438,137
722,Maine,2020-09-03,132.0,133.0,133.6224526649191,133.0,133.6224526649182,133
723,Maine,2020-09-21,132.0,138.0,139.49181379489133,140.0,139.49181379488218,140
724,Maine,2020-09-07,132.0,134.0,134.890837611615,134.0,134.89083761161234,134
725,Maine,2020-09-02,132.0,133.0,133.30181230944706,133.0,133.3018123094466,133
726,Maine,2020-09-16,132.0,137.0,137.82619130000242,138.0,137.82619129999563,138
727,Maine,2020-09-24,132.0,139.0,140.5103302164002,142.0,140.51033021638963,140
728,Massachusetts,2020-09-06,9155.0,9164.0,9127.289946280758,9159.0,9127.497140644668,9125
729,Massachusetts,2020-09-22,9404.0,9454.0,9341.974976055806,9643.0,9342.845192384219,9328
730,Massachusetts,2020-09-04,9124.0,9148.0,9100.878202231388,9126.0,9101.002518849733,9100
731,Massachusetts,2020-09-20,9372.0,9401.0,9314.8062559451,9575.0,9315.593594527949,9310
732,Massachusetts,2020-09-23,9419.0,9462.0,9355.595415653876,9682.0,9356.507070855068,9347
733,Massachusetts,2020-09-13,9263.0,9272.0,9220.46855660781,9332.0,9220.96582308119,9210
734,Massachusetts,2020-09-12,9248.0,9265.0,9207.086726377,9331.0,9207.542553977597,9196
735,Massachusetts,2020-09-14,9279.0,9299.0,9233.874041346515,9373.0,9234.412746692677,9219
736,Massachusetts,2020-09-18,9341.0,9367.0,9287.733439272544,9516.0,9288.437900109831,9269
737,Massachusetts,2020-09-25,9451.0,9478.0,9382.908686266202,9713.0,9383.903219212958,9373
738,Massachusetts,2020-09-17,9325.0,9359.0,9274.232879324083,9438.0,9274.895901288588,9260
739,Massachusetts,2020-09-10,9217.0,9249.0,9180.39384740096,9232.0,9180.766797255994,9166
740,Massachusetts,2020-09-08,9186.0,9197.0,9153.795041263731,9182.0,9154.085113373203,9141
741,Massachusetts,2020-09-09,9201.0,9223.0,9167.082707867163,9202.0,9167.414218849417,9146
742,Massachusetts,2020-09-26,9467.0,9504.0,9396.601610496205,9777.0,9397.637582315743,9391
743,Massachusetts,2020-09-01,9076.0,9072.0,9061.434834761021,9097.0,9061.434834761021,9064
744,Massachusetts,2020-09-11,9232.0,9257.0,9193.72850512149,9266.0,9194.142893849306,9180
745,Massachusetts,2020-09-05,9140.0,9156.0,9114.072427846148,9155.0,9114.238183337275,9116
746,Massachusetts,2020-09-19,9357.0,9375.0,9301.257882782775,9567.0,9302.003782492842,9295
747,Massachusetts,2020-09-15,9294.0,9325.0,9247.303226218175,9414.0,9247.883370437117,9225
748,Massachusetts,2020-09-03,9107.0,9123.0,9087.707224636613,9108.0,9087.790102382176,9077
749,Massachusetts,2020-09-21,9388.0,9427.0,9328.378604943504,9627.0,9329.207382399134,9317
750,Massachusetts,2020-09-07,9171.0,9172.0,9140.530802425992,9175.0,9140.779435662682,9133
751,Massachusetts,2020-09-02,9092.0,9097.0,9074.559450352692,9103.0,9074.600889225474,9060
752,Massachusetts,2020-09-16,9310.0,9351.0,9260.756156940504,9417.0,9261.377740032229,9245
753,Massachusetts,2020-09-24,9435.0,9470.0,9369.239970203822,9699.0,9370.193064277797,9362
754,North Dakota,2020-09-06,151.0,152.0,153.18106998494324,144.0,150.99999999998738,156
755,North Dakota,2020-09-22,176.0,165.0,180.62146101388439,149.0,175.99999999994236,196
756,North Dakota,2020-09-04,148.0,149.0,150.027286229646,144.0,147.99999999999278,150
757,North Dakota,2020-09-20,172.0,163.0,176.8836668844563,149.0,171.99999999994955,192
758,North Dakota,2020-09-23,177.0,165.0,182.52977445988338,149.0,176.99999999994054,203
759,North Dakota,2020-09-13,161.0,159.0,164.63242192112946,147.0,160.99999999996936,168
760,North Dakota,2020-09-12,160.0,158.0,162.9283423737522,146.0,159.99999999997118,167
761,North Dakota,2020-09-14,163.0,160.0,166.3038365643488,147.0,162.99999999996578,170
762,North Dakota,2020-09-18,169.0,162.0,173.24902249658237,148.0,168.99999999995495,184
763,North Dakota,2020-09-25,181.0,166.0,186.42767626742528,151.0,180.99999999993335,219
764,North Dakota,2020-09-17,168.0,162.0,171.46964266166975,148.0,167.99999999995677,182
765,North Dakota,2020-09-10,157.0,157.0,159.5900914596515,146.0,156.99999999997658,160
766,North Dakota,2020-09-08,154.0,156.0,156.37077252478267,145.0,153.99999999998198,156
767,North Dakota,2020-09-09,155.0,156.0,157.9696482604732,145.0,154.9999999999802,157
768,North Dakota,2020-09-26,182.0,167.0,188.39025573243487,151.0,181.99999999993153,227
769,North Dakota,2020-09-01,144.0,145.0,145.3272798813836,142.0,144.0,145
770,North Dakota,2020-09-11,158.0,157.0,161.24769422286266,146.0,157.99999999997476,164
771,North Dakota,2020-09-05,150.0,150.0,151.59261222496835,144.0,149.9999999999892,155
772,North Dakota,2020-09-19,171.0,163.0,175.05266057052341,149.0,170.99999999995134,192
773,North Dakota,2020-09-15,164.0,161.0,167.99762189166768,147.0,163.99999999996396,172
774,North Dakota,2020-09-03,147.0,147.0,148.43697309083927,143.0,146.9999999999946,150
775,North Dakota,2020-09-21,174.0,164.0,178.739797920241,149.0,173.99999999994594,193
776,North Dakota,2020-09-07,152.0,154.0,154.79312372650955,144.0,151.9999999999856,156
777,North Dakota,2020-09-02,145.0,146.0,146.87047115191,143.0,144.9999999999982,148
778,North Dakota,2020-09-16,166.0,161.0,169.7141347045451,147.0,165.99999999996035,177
779,North Dakota,2020-09-24,179.0,166.0,184.46502747566757,150.0,178.99999999993696,211
780,Texas,2020-09-06,13486.0,13782.0,13547.748213127497,13149.0,13547.748213126348,13756
781,Texas,2020-09-22,15216.0,14680.0,15639.185797459275,13677.0,15639.185797454165,15318
782,Texas,2020-09-04,13284.0,13679.0,13303.875395065756,13036.0,13303.875395065068,13534
783,Texas,2020-09-20,14988.0,14579.0,15357.759075578597,13656.0,15357.75907557402,15175
784,Texas,2020-09-23,15331.0,14731.0,15780.479641881295,13695.0,15780.479641875918,15444
785,Texas,2020-09-13,14217.0,14229.0,14422.857684594162,13366.0,14422.857684591356,14506
786,Texas,2020-09-12,14110.0,14180.0,14295.690492309664,13338.0,14295.690492307098,14428
787,Texas,2020-09-14,14325.0,14279.0,14551.46073368354,13425.0,14551.46073368049,14550
788,Texas,2020-09-18,14763.0,14478.0,15079.260041688638,13577.0,15079.260041684589,15040
789,Texas,2020-09-25,15564.0,14834.0,16068.758040269682,13807.0,16068.75804026376,15679
790,Texas,2020-09-17,14653.0,14428.0,14945.155237440766,13528.0,14945.15523743697,14925
791,Texas,2020-09-10,13899.0,14082.0,14045.635892424616,13296.0,14045.635892422524,14040
792,Texas,2020-09-08,13691.0,13916.0,13796.261423355494,13201.0,13796.261423353873,13898
793,Texas,2020-09-09,13795.0,13999.0,13922.7307337064,13221.0,13922.73073370454,14028
794,Texas,2020-09-26,15682.0,14885.0,16215.772954516937,13895.0,16215.772954510736,15781
795,Texas,2020-09-01,13009.0,13185.0,12940.849258470345,12882.0,12940.849258470345,13045
796,Texas,2020-09-11,14004.0,14131.0,14169.949068993423,13325.0,14169.949068991094,14325
797,Texas,2020-09-05,13385.0,13731.0,13425.085177888519,13104.0,13425.085177887602,13681
798,Texas,2020-09-19,14875.0,14528.0,15217.67953738062,13634.0,15217.679537376309,15133
799,Texas,2020-09-15,14433.0,14328.0,14681.519222204188,13431.0,14681.519222200892,14694
800,Texas,2020-09-03,13206.0,13513.0,13184.096904534088,13000.0,13184.096904533628,13407
801,Texas,2020-09-21,15101.0,14630.0,15499.523401418875,13669.0,15499.52340141403,15219
802,Texas,2020-09-07,13588.0,13833.0,13671.274394274114,13172.0,13671.274394272732,13798
803,Texas,2020-09-02,13107.0,13348.0,13061.763458611009,12892.0,13061.76345861078,13221
804,Texas,2020-09-16,14542.0,14378.0,14812.582133276417,13486.0,14812.582133272872,14836
805,Texas,2020-09-24,15447.0,14782.0,15923.428605555067,13720.0,15923.42860554942,15579
806,California,2020-09-06,13602.0,13406.0,13598.048312269051,13129.0,13601.999999999343,13731
807,California,2020-09-22,15380.0,14170.0,15292.294120973018,13748.0,15379.99999999635,15189
808,California,2020-09-04,13420.0,13247.0,13400.01169806475,13071.0,13419.999999999649,13638
809,California,2020-09-20,14994.0,14073.0,15067.84083441441,13622.0,14993.999999996999,15016
810,California,2020-09-23,15459.0,14220.0,15406.145072838788,13762.0,15458.999999996217,15291
811,California,2020-09-13,14341.0,13735.0,14305.32028537015,13434.0,14340.9999999981,14378
812,California,2020-09-12,14268.0,13688.0,14200.345239233691,13412.0,14267.999999998221,14327
813,California,2020-09-14,14417.0,13783.0,14411.261451699453,13461.0,14416.99999999797,14439
814,California,2020-09-18,14839.0,13975.0,14844.020415192093,13617.0,14838.99999999726,14893
815,California,2020-09-25,15629.0,14319.0,15636.366233296843,13938.0,15628.99999999593,15516
816,California,2020-09-17,14762.0,13927.0,14733.659338564275,13591.0,14761.99999999739,14804
817,California,2020-09-10,13971.0,13593.0,13995.835431304327,13263.0,13970.999999998721,14077
818,California,2020-09-08,13826.0,13499.0,13797.517361999997,13174.0,13825.999999998967,13823
819,California,2020-09-09,13895.0,13546.0,13896.236096208022,13255.0,13894.99999999885,13983
820,California,2020-09-26,15787.0,14368.0,15753.055535325351,13980.0,15786.999999995664,15583
821,California,2020-09-01,13212.0,13071.0,13106.46621144209,12996.0,13212.0,13150
822,California,2020-09-11,14192.0,13640.0,14096.325409235,13351.0,14191.99999999835,14230
823,California,2020-09-05,13513.0,13326.0,13499.637053977527,13077.0,13512.999999999493,13709
824,California,2020-09-19,14912.0,14024.0,14955.410368873614,13618.0,14911.999999997137,15018
825,California,2020-09-15,14499.0,13831.0,14517.700074651748,13515.0,14498.999999997834,14594
826,California,2020-09-03,13352.0,13169.0,13301.305408757293,13071.0,13351.999999999764,13493
827,California,2020-09-21,15233.0,14121.0,15179.530598970585,13718.0,15232.999999996597,15056
828,California,2020-09-07,13750.0,13452.0,13697.33858439793,13140.0,13749.999999999094,13758
829,California,2020-09-02,13285.0,13120.0,13203.507256058365,13014.0,13284.999999999876,13317
830,California,2020-09-16,14595.0,13879.0,14625.161715101516,13569.0,14594.999999997672,14691
831,California,2020-09-24,15541.0,14269.0,15520.733215742004,13840.0,15540.999999996078,15393
832,Kansas,2020-09-06,457.0,465.0,468.8261257985187,458.0,456.99999999999324,481
833,Kansas,2020-09-22,491.0,491.0,516.9038970974016,472.0,490.99999999993577,614
834,Kansas,2020-09-04,455.0,459.0,463.10389654337376,457.0,454.99999999999665,481
835,Kansas,2020-09-20,486.0,488.0,510.60661981864604,471.0,485.99999999994424,596
836,Kansas,2020-09-23,493.0,493.0,520.094647522446,472.0,492.9999999999324,621
837,Kansas,2020-09-13,471.0,476.0,489.00358047574645,466.0,470.9999999999696,528
838,Kansas,2020-09-12,469.0,475.0,486.0523141875414,464.0,468.99999999997294,526
839,Kansas,2020-09-14,474.0,478.0,491.98011221154593,466.0,473.99999999996453,542
840,Kansas,2020-09-18,482.0,484.0,504.13647781504113,471.0,481.999999999951,596
841,Kansas,2020-09-25,497.0,496.0,526.6885611146987,477.0,496.99999999992565,635
842,Kansas,2020-09-17,480.0,483.0,500.94712062408956,470.0,479.9999999999544,586
843,Kansas,2020-09-10,465.0,471.0,480.2870846805764,463.0,464.9999999999797,503
844,Kansas,2020-09-08,461.0,468.0,474.67742847479764,461.0,460.99999999998647,485
845,Kansas,2020-09-09,463.0,470.0,477.47098568895393,462.0,462.9999999999831,499
846,Kansas,2020-09-26,500.0,498.0,530.0312297604338,480.0,499.9999999999206,635
847,Kansas,2020-09-01,453.0,453.0,454.5337926565439,453.0,453.0,456
848,Kansas,2020-09-11,467.0,473.0,483.12599765152925,463.0,466.99999999997635,516
849,Kansas,2020-09-05,455.0,462.0,465.9379874061879,458.0,454.99999999999665,481
850,Kansas,2020-09-19,484.0,486.0,507.35616539065467,471.0,483.99999999994765,596
851,Kansas,2020-09-15,476.0,479.0,494.9439222730405,467.0,475.9999999999611,557
852,Kansas,2020-09-03,453.0,457.0,460.292658953574,456.0,453.0,471
853,Kansas,2020-09-21,489.0,490.0,513.7413465324521,471.0,488.9999999999392,601
854,Kansas,2020-09-07,459.0,466.0,471.7391691254548,459.0,458.9999999999899,485
855,Kansas,2020-09-02,453.0,455.0,457.5040279222132,454.0,453.0,461
856,Kansas,2020-09-16,478.0,481.0,497.93281858343,468.0,477.99999999995777,586
857,Kansas,2020-09-24,495.0,495.0,523.376506460525,474.0,494.99999999992906,621
858,Oregon,2020-09-06,481.0,491.0,482.0936274980964,470.0,482.093627498071,481
859,Oregon,2020-09-22,549.0,524.0,547.1114762377103,491.0,547.1114762375968,532
860,Oregon,2020-09-04,474.0,484.0,474.49668416343235,466.0,474.4966841634172,475
861,Oregon,2020-09-20,540.0,520.0,538.5337313849938,490.0,538.5337313848919,526
862,Oregon,2020-09-23,553.0,525.0,551.4917263139347,494.0,551.4917263138152,538
863,Oregon,2020-09-13,510.0,508.0,509.5329311510503,482.0,509.53293115098774,509
864,Oregon,2020-09-12,505.0,506.0,505.47778543319424,479.0,505.4777854331371,505
865,Oregon,2020-09-14,514.0,509.0,513.5149050970617,485.0,513.5149050969937,509
866,Oregon,2020-09-18,531.0,516.0,530.0287787573468,487.0,530.0287787572564,521
867,Oregon,2020-09-25,562.0,529.0,560.3874723529422,497.0,560.3874723528106,542
868,Oregon,2020-09-17,527.0,515.0,525.7920631893102,486.0,525.7920631892255,521
869,Oregon,2020-09-10,497.0,501.0,497.49087980679815,477.0,497.4908798067519,497
870,Oregon,2020-09-08,489.0,495.0,489.75820212211136,473.0,489.75820212207555,486
871,Oregon,2020-09-09,493.0,498.0,493.60480783841143,475.0,493.60480783837045,494
872,Oregon,2020-09-26,567.0,531.0,564.8711073108487,497.0,564.8711073107112,542
873,Oregon,2020-09-01,463.0,468.0,463.34259363964077,461.0,463.34259363964077,464
874,Oregon,2020-09-11,501.0,504.0,501.46393554230417,478.0,501.4639355422525,499
875,Oregon,2020-09-05,477.0,490.0,478.27582616684305,468.0,478.2758261668228,480
876,Oregon,2020-09-19,535.0,518.0,534.3093997685985,488.0,534.3093997685023,525
877,Oregon,2020-09-15,518.0,511.0,517.5366742916866,486.0,517.5366742916132,519
878,Oregon,2020-09-03,470.0,478.0,470.74073611815845,464.0,470.74073611814845,470
879,Oregon,2020-09-21,544.0,522.0,542.8009159735118,491.0,542.8009159734041,529
880,Oregon,2020-09-07,485.0,493.0,485.95056293515677,472.0,485.95056293512613,482
881,Oregon,2020-09-02,467.0,472.0,467.0228627738456,461.0,467.0228627738406,468
882,Oregon,2020-09-16,522.0,513.0,521.5987164625129,486.0,521.5987164624339,521
883,Oregon,2020-09-24,558.0,527.0,555.9168752750683,495.0,555.9168752749428,539
884,South Carolina,2020-09-06,2917.0,2801.0,2845.6557269891014,2736.0,2916.999999999729,2887
885,South Carolina,2020-09-22,3480.0,2960.0,3211.35989017173,2876.0,3479.9999999987326,3243
886,South Carolina,2020-09-04,2837.0,2767.0,2802.5859115929507,2731.0,2836.999999999871,2846
887,South Carolina,2020-09-20,3413.0,2940.0,3163.2495093274497,2856.0,3412.9999999988513,3199
888,South Carolina,2020-09-23,3515.0,2971.0,3235.7877845417233,2891.0,3514.999999998671,3262
889,South Carolina,2020-09-13,3178.0,2869.0,2999.1027249112008,2778.0,3177.9999999992674,3064
890,South Carolina,2020-09-12,3143.0,2859.0,2976.62533749945,2774.0,3142.9999999993292,3040
891,South Carolina,2020-09-14,3211.0,2879.0,3021.8071180928596,2804.0,3210.9999999992087,3077
892,South Carolina,2020-09-18,3358.0,2920.0,3114.201770439955,2824.0,3357.9999999989486,3177
893,South Carolina,2020-09-25,3581.0,2991.0,3285.9771784631926,2912.0,3580.999999998554,3297
894,South Carolina,2020-09-17,3315.0,2909.0,3090.0729040578317,2822.0,3314.999999999025,3158
895,South Carolina,2020-09-10,3062.0,2840.0,2932.607126147949,2765.0,3061.9999999994725,2975
896,South Carolina,2020-09-08,2986.0,2820.0,2889.7280726727267,2743.0,2985.999999999607,2912
897,South Carolina,2020-09-09,3016.0,2830.0,2911.060025404965,2752.0,3015.999999999554,2942
898,South Carolina,2020-09-26,3621.0,3002.0,3311.460253373251,2917.0,3620.999999998483,3323
899,South Carolina,2020-09-01,2764.0,2731.0,2739.509005745771,2720.0,2764.0,2757
900,South Carolina,2020-09-11,3094.0,2850.0,2954.3721753637406,2769.0,3093.999999999416,3028
901,South Carolina,2020-09-05,2871.0,2784.0,2823.968544459794,2733.0,2870.999999999811,2877
902,South Carolina,2020-09-19,3382.0,2930.0,3138.5927419715226,2849.0,3381.9999999989063,3188
903,South Carolina,2020-09-15,3244.0,2889.0,3044.3337933201797,2808.0,3243.9999999991505,3098
904,South Carolina,2020-09-03,2815.0,2751.0,2781.425459421155,2726.0,2814.99999999991,2807
905,South Carolina,2020-09-21,3450.0,2950.0,3187.181537084971,2870.0,3449.999999998786,3212
906,South Carolina,2020-09-07,2956.0,2810.0,2867.5744962887275,2738.0,2955.9999999996603,2907
907,South Carolina,2020-09-02,2795.0,2741.0,2760.484201180152,2724.0,2794.999999999945,2794
908,South Carolina,2020-09-16,3279.0,2899.0,3067.0880887833578,2815.0,3278.9999999990887,3132
909,South Carolina,2020-09-24,3547.0,2981.0,3260.754105247268,2912.0,3546.999999998614,3279
910,Georgia,2020-09-06,6024.0,5951.0,5892.812023356762,5713.0,5892.812023356464,6037
911,Georgia,2020-09-22,7261.0,6306.0,6721.917034317596,6037.0,6721.917034316268,6673
912,Georgia,2020-09-04,5827.0,5880.0,5796.840635991117,5683.0,5796.840635990938,5931
913,Georgia,2020-09-20,7121.0,6262.0,6611.317787931371,6008.0,6611.31778793018,6602
914,Georgia,2020-09-23,7298.0,6327.0,6777.215003338151,6046.0,6777.215003336755,6769
915,Georgia,2020-09-13,6646.0,6112.0,6241.665254952793,5853.0,6241.665254952061,6333
916,Georgia,2020-09-12,6512.0,6091.0,6190.951073013175,5850.0,6190.951073012507,6287
917,Georgia,2020-09-14,6681.0,6133.0,6292.902046062115,5858.0,6292.90204606132,6353
918,Georgia,2020-09-18,6952.0,6219.0,6501.378371070883,5967.0,6501.37837106983,6536
