,date,state,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,businesshealthsafety,gathrestrict250,gathrecomany,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,people_tested,mobility_score,cases_nom,deaths_nom,cases_pct3,cases_pct5,mobility_score_seas,mobility_score_trend,mobility_score_resid,mobility_score_trend_pct,mobility_score_trend_diff
1372,2020-02-18,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2.0,1.0,6.0,-1.0,1.0,,6236.0,0.0,0.0,,,99.5947021665811,6752.285714285714,-615.8804164522949,0.015032427092728451,99.99999999999909
1373,2020-02-19,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.0,1.0,2.0,0.0,1.0,,6834.0,0.0,0.0,,,151.6497075020484,6775.0,-92.64970750204839,0.0033639402530361018,22.714285714286234
1374,2020-02-20,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,6.0,2.0,0.0,0.0,,7031.0,0.0,0.0,,,181.29483221860158,6746.0,103.70516778139842,-0.004280442804428075,-29.0
1375,2020-02-21,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,7.0,2.0,2.0,0.0,,7315.0,0.0,0.0,,,287.27329026848815,6798.0,229.72670973151185,0.007708271568336755,52.0
1376,2020-02-22,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,20.0,0.0,1.0,-1.0,,7202.0,0.0,0.0,,,-33.67420539644434,6969.714285714285,265.959919682159,0.02525953011389892,171.71428571428532
1377,2020-02-23,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,16.0,2.0,1.0,0.0,,6217.0,0.0,0.0,,,-758.0691633796375,7026.714285714286,-51.645122334648704,0.008178240550955174,57.00000000000091
1378,2020-02-24,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,6.0,4.0,2.0,0.0,,6751.0,0.0,0.0,,,71.93083662036265,7058.714285714285,-379.64512233464797,0.004554048834041424,31.99999999999909
1379,2020-02-25,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,5.0,1.0,0.0,1.0,,7438.0,0.0,0.0,,,99.5947021665811,7058.571428571428,279.83386926199046,-2.023840845155611e-05,-0.142857142856883
1380,2020-02-26,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,9.0,-1.0,1.0,0.0,,7233.0,0.0,0.0,,,151.6497075020484,7066.714285714285,14.63600678366629,0.0011536126290223603,8.142857142856883
1381,2020-02-27,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,-1.0,0.0,0.0,,7255.0,0.0,0.0,,,181.29483221860158,7015.285714285714,58.41945349568465,-0.007277578992055278,-51.42857142857156
1382,2020-02-28,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,-1.0,-1.0,2.0,-1.0,,7314.0,0.0,0.0,,,287.27329026848815,6965.285714285714,61.44099544579808,-0.007127293461217321,-50.0
1383,2020-02-29,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,-1.0,1.0,0.0,,7259.0,0.0,0.0,,,-33.67420539644434,6818.571428571428,474.1027768250159,-0.021063642143692163,-146.71428571428532
1384,2020-03-01,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,-7.0,0.0,1.0,1.0,,5857.0,0.0,0.0,,,-758.0691633796375,6668.0,-52.93083662036247,-0.02208254766394302,-150.57142857142844
1385,2020-03-02,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-7.0,-2.0,2.0,0.0,,6401.0,0.0,0.0,,,71.93083662036265,6551.428571428572,-222.3594080489342,-0.017482217842145875,-116.57142857142844
1386,2020-03-03,Hawaii,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,-3.0,1.0,0.0,,6411.0,0.0,0.0,,,99.5947021665811,6413.857142857143,-102.45184502372422,-0.020998691670300884,-137.57142857142844
1387,2020-03-04,Hawaii,0,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,7.0,-6.0,1.0,0.0,,6179.0,0.0,0.0,,,151.6497075020484,6267.428571428572,-240.07827893061994,-0.022830033187072662,-146.42857142857156
1388,2020-03-05,Hawaii,0,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,-1.0,-4.0,1.0,0.0,,6439.0,0.0,0.0,,,181.29483221860158,6226.428571428571,31.276596352827767,-0.006541757840992091,-41.00000000000091
1389,2020-03-06,Hawaii,0,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,-8.0,-3.0,2.0,0.0,,6351.0,0.0,0.0,,,287.27329026848815,6187.5714285714275,-123.84471883991569,-0.006240679132729188,-38.85714285714312
1390,2020-03-07,Hawaii,1,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,4.0,-4.0,1.0,0.0,,6234.0,7.062785336527596e-07,0.0,,,-33.67420539644434,6166.571428571428,101.1027768250159,-0.0033939002147159725,-20.99999999999909
1391,2020-03-08,Hawaii,1,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,-2.0,1.0,1.0,,5570.0,7.062785336527596e-07,0.0,,,-758.0691633796375,6214.0,114.06916337963753,0.007691238474725415,47.42857142857156
1392,2020-03-09,Hawaii,1,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,1.0,-6.0,-3.0,1.0,1.0,,6129.0,7.062785336527596e-07,0.0,,,71.93083662036265,6199.428571428571,-142.3594080489333,-0.0023449353993287847,-14.571428571429351
1393,2020-03-10,Hawaii,3,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,1.0,-4.0,0.0,1.0,,6264.0,2.1188356009582788e-06,0.0,2.0,,99.5947021665811,6219.857142857142,-55.45184502372331,0.003295234583832629,20.42857142857156
1394,2020-03-11,Hawaii,2,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,1.0,4.0,-6.0,0.0,1.0,,6511.0,1.4125570673055191e-06,0.0,1.0,,151.6497075020484,6228.714285714284,130.6360067836672,0.0014240106571119515,8.857142857142208
1395,2020-03-12,Hawaii,2,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,5.0,-12.0,-9.0,-1.0,2.0,,6337.0,1.4125570673055191e-06,0.0,1.0,1.0,181.29483221860158,6253.857142857143,-98.1519750757447,0.004036604665030863,25.142857142858702
1396,2020-03-13,Hawaii,2,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.0,9.0,-8.0,-8.0,-1.0,2.0,,6494.0,1.4125570673055191e-06,0.0,-0.33333333333333337,1.0,287.27329026848815,6301.714285714286,-94.98757598277439,0.007652420220663814,47.85714285714312
1397,2020-03-14,Hawaii,4,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.0,6.0,2.0,-9.0,-4.0,2.0,,6296.0,2.8251141346110382e-06,0.0,1.0,3.0,-33.67420539644434,6334.0,-4.325794603555657,0.005123322451940471,32.285714285713766
1398,2020-03-15,Hawaii,6,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.0,5.0,-7.0,-11.0,-5.0,3.0,,5746.0,4.2376712019165575e-06,0.0,2.0,1.0,-758.0691633796375,6338.428571428571,165.64059195106688,0.0006991745229825153,4.428571428570649
1399,2020-03-16,Hawaii,8,0,1415872.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10.0,7.0,-34.0,-15.0,-17.0,7.0,,6464.0,5.6502282692220764e-06,0.0,3.0,3.0,71.93083662036265,6311.714285714284,80.35487766535293,-0.00421465437580304,-26.714285714286234
1400,2020-03-17,Hawaii,10,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-18.0,1.0,-43.0,-22.0,-23.0,12.0,,6490.0,7.062785336527595e-06,0.0,1.5,4.0,99.5947021665811,6255.142857142856,135.26244069056293,-0.008962926078493472,-56.57142857142844
1401,2020-03-18,Hawaii,15,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20.0,0.0,-23.0,-27.0,-25.0,12.0,,6542.0,1.0594178004791393e-05,0.0,1.5,6.5,151.6497075020484,6085.0,305.3502924979516,-0.02720047503768308,-170.14285714285597
1402,2020-03-19,Hawaii,25,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-23.0,-2.0,-31.0,-31.0,-28.0,14.0,,6150.0,1.765696334131899e-05,0.0,2.125,5.25,181.29483221860158,5866.428571428571,102.27659635282777,-0.035919708886019586,-218.57142857142935
1403,2020-03-20,Hawaii,36,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-31.0,-5.0,-29.0,-34.0,-31.0,16.0,,6098.0,2.5426027211499344e-05,0.0,2.6,5.0,287.27329026848815,5771.0,39.726709731511846,-0.01626689394861791,-95.42857142857065
1404,2020-03-21,Hawaii,36,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-40.0,-14.0,-38.0,-40.0,-27.0,12.0,,5105.0,2.5426027211499344e-05,0.0,1.4,3.5,-33.67420539644434,5623.142857142857,-484.46865174641255,-0.02562071440948588,-147.85714285714312
1405,2020-03-22,Hawaii,53,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-42.0,-16.0,-43.0,-43.0,-30.0,11.0,,4216.0,3.7432762283596254e-05,0.0,1.12,4.3,-758.0691633796375,5474.428571428572,-500.35940804893403,-0.02644682688887756,-148.71428571428532
1406,2020-03-23,Hawaii,56,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-38.0,-15.0,-59.0,-44.0,-35.0,16.0,,5796.0,3.9551597884554536e-05,0.0,0.5555555555555556,2.7333333333333334,71.93083662036265,5324.5714285714275,399.4977348082098,-0.027374024686203646,-149.85714285714403
1407,2020-03-24,Hawaii,90,1,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-45.0,-22.0,-62.0,-50.0,-42.0,20.0,,5455.0,6.356506802874836e-05,7.062785336527596e-07,1.5,2.6,99.5947021665811,5197.999999999999,157.4052978334198,-0.02377119553552265,-126.57142857142844
1408,2020-03-25,Hawaii,91,0,1415872.0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-50.0,-30.0,-65.0,-56.0,-46.0,22.0,,5501.0,6.427134656240113e-05,0.0,0.7169811320754718,1.5277777777777777,151.6497075020484,5039.0,310.3502924979516,-0.03058868795690628,-158.9999999999991
1409,2020-03-26,Hawaii,95,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-51.0,-32.0,-69.0,-66.0,-53.0,25.0,,5101.0,6.709646069701216e-05,0.0,0.6964285714285714,1.6388888888888888,181.29483221860158,4984.142857142857,-64.43768936145847,-0.010886513764068906,-54.85714285714312
1410,2020-03-27,Hawaii,106,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-52.0,-32.0,-69.0,-66.0,-46.0,25.0,,5212.0,7.486552456719251e-05,0.0,0.1777777777777778,1.0,287.27329026848815,4897.142857142857,27.583852588654963,-0.017455358422425404,-87.0
1411,2020-03-28,Hawaii,149,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-56.0,-36.0,-65.0,-70.0,-43.0,18.0,,3992.0,0.00010523550151426118,0.0,0.6373626373626373,1.6607142857142856,-33.67420539644434,4870.857142857143,-845.1829374606988,-0.005367561260209874,-26.285714285713766
1412,2020-03-29,Hawaii,149,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-56.0,-36.0,-65.0,-72.0,-45.0,16.0,,3832.0,0.00010523550151426118,0.0,0.5684210526315789,0.6555555555555554,-758.0691633796375,4760.285714285714,-170.21655090607624,-0.022700610042233893,-110.57142857142935
1413,2020-03-30,Hawaii,175,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-49.0,-31.0,-67.0,-64.0,-47.0,21.0,,5187.0,0.00012359874338923292,0.0,0.6509433962264151,0.9230769230769231,71.93083662036265,4699.714285714285,415.35487766535203,-0.012724326270932118,-60.57142857142844
1414,2020-03-31,Hawaii,204,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-48.0,-31.0,-68.0,-64.0,-49.0,23.0,,5271.0,0.00014408082086516294,0.0,0.3691275167785235,1.1473684210526316,99.5947021665811,4614.571428571428,556.8338692619905,-0.018116602832998874,-85.14285714285688
1415,2020-04-01,Hawaii,224,1,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-48.0,-30.0,-60.0,-66.0,-49.0,23.0,,4727.0,0.00015820639153821814,7.062785336527596e-07,0.5033557046979866,1.1132075471698113,151.6497075020484,4604.285714285715,-28.93542178776306,-0.002228964150826407,-10.285714285713766
1416,2020-04-02,Hawaii,256,1,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-27.0,-63.0,-69.0,-49.0,23.0,,4677.0,0.00018080730461510645,7.062785336527596e-07,0.46285714285714286,0.7181208053691275,181.29483221860158,4571.857142857143,-76.1519750757447,-0.007043127520943271,-32.42857142857156
1417,2020-04-03,Hawaii,319,3,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-49.0,-23.0,-65.0,-68.0,-47.0,24.0,,4616.0,0.0002253028522352303,2.1188356009582788e-06,0.5637254901960784,1.1409395973154361,287.27329026848815,4485.571428571428,-156.8447188399166,-0.01887323063462809,-86.28571428571468
1418,2020-04-04,Hawaii,351,3,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-29.0,-63.0,-73.0,-45.0,18.0,,3920.0,0.0002479037653121186,2.1188356009582788e-06,0.5669642857142858,1.0057142857142858,-33.67420539644434,4426.142857142857,-472.46865174641255,-0.013248829580559951,-59.42857142857156
1419,2020-04-05,Hawaii,371,4,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-26.0,-67.0,-76.0,-46.0,16.0,,3605.0,0.0002620293359851738,2.8251141346110382e-06,0.44921875,0.8186274509803921,-758.0691633796375,4434.285714285714,-71.21655090607624,0.0018397185553367112,8.142857142856883
1420,2020-04-06,Hawaii,387,5,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-26.0,-70.0,-68.0,-49.0,22.0,,4583.0,0.00027332979252361796,3.5313926682637977e-06,0.21316614420062696,0.7276785714285714,71.93083662036265,4433.571428571428,77.4977348082089,-0.00016108247422674804,-0.7142857142853245
1421,2020-04-07,Hawaii,410,5,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-27.0,-66.0,-67.0,-51.0,23.0,,4855.0,0.0002895741987976314,3.5313926682637977e-06,0.16809116809116809,0.6015625,99.5947021665811,4422.142857142857,333.262440690562,-0.0025777348155309188,-11.428571428571558
1422,2020-04-08,Hawaii,410,5,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-66.0,-68.0,-51.0,23.0,,4784.0,0.0002895741987976314,3.5313926682637977e-06,0.10512129380053903,0.28526645768025083,151.6497075020484,4397.857142857143,234.4931496408085,-0.005491842997900065,-24.285714285713766
1423,2020-04-09,Hawaii,442,6,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-27.0,-67.0,-69.0,-51.0,24.0,,4672.0,0.0003121751118745197,4.2376712019165575e-06,0.1421188630490957,0.2592592592592593,181.29483221860158,4337.142857142858,153.56231063854062,-0.013805424719831039,-60.714285714285325
1424,2020-04-10,Hawaii,442,6,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-29.0,-67.0,-72.0,-57.0,27.0,,4536.0,0.0003121751118745197,4.2376712019165575e-06,0.07804878048780495,0.19137466307277617,287.27329026848815,4375.428571428572,-126.70186169705971,0.008827404479578194,38.285714285713766
1425,2020-04-11,Hawaii,465,8,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-29.0,-66.0,-74.0,-47.0,18.0,,3750.0,0.0003284195181485332,5.6502282692220764e-06,0.13414634146341453,0.20155038759689914,-33.67420539644434,4370.571428571428,-586.8972231749841,-0.001110095337599648,-4.857142857143117
1426,2020-04-12,Hawaii,499,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-67.0,-38.0,-68.0,-77.0,-52.0,17.0,17968.0,3180.0,0.000352432988292727,6.356506802874836e-06,0.12895927601809953,0.2170731707317073,-758.0691633796375,4397.142857142857,-459.07369376321935,0.0060796234555795525,26.57142857142844
1427,2020-04-13,Hawaii,504,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-33.0,-68.0,-68.0,-50.0,22.0,18844.0,4851.0,0.00035596438096099084,6.356506802874836e-06,0.14027149321266963,0.2292682926829268,71.93083662036265,4457.0,322.06916337963736,0.01361273554256015,59.85714285714312
1428,2020-04-14,Hawaii,511,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-54.0,-32.0,-71.0,-70.0,-50.0,24.0,19420.0,4821.0,0.00036090833069656015,6.356506802874836e-06,0.09892473118279566,0.15610859728506776,99.5947021665811,4550.142857142857,171.26244069056202,0.020898105708516246,93.14285714285688
1429,2020-04-15,Hawaii,524,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-28.0,-62.0,-67.0,-49.0,23.0,19803.0,4970.0,0.000370089951634046,6.356506802874836e-06,0.05010020040080154,0.18552036199095023,151.6497075020484,4636.0,182.3502924979516,0.018869109290132302,85.85714285714312
1430,2020-04-16,Hawaii,530,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-28.0,-63.0,-69.0,-49.0,23.0,20700.0,5091.0,0.0003743276228359626,6.356506802874836e-06,0.051587301587301626,0.13978494623655924,181.29483221860158,4754.714285714285,154.9908820671131,0.025607050412917554,118.71428571428532
1431,2020-04-17,Hawaii,541,9,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-63.0,-68.0,-47.0,24.0,21857.0,5188.0,0.0003820966867061429,6.356506802874836e-06,0.05870841487279854,0.08416833667334678,287.27329026848815,4797.285714285714,103.44099544579808,0.00895351981492043,42.57142857142844
1432,2020-04-18,Hawaii,574,9,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-30.0,-63.0,-72.0,-44.0,17.0,22343.0,4351.0,0.000405403878316684,6.356506802874836e-06,0.09541984732824438,0.13888888888888884,-33.67420539644434,4857.0,-472.32579460355566,0.012447514963819017,59.714285714286234
1433,2020-04-19,Hawaii,580,10,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-56.0,-32.0,-62.0,-75.0,-46.0,15.0,23470.0,4011.0,0.0004096415495186006,7.062785336527595e-06,0.09433962264150941,0.13502935420743634,-758.0691633796375,4921.142857142857,-152.07369376321935,0.01320627077266967,64.14285714285688
1434,2020-04-20,Hawaii,584,10,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-29.0,-65.0,-67.0,-47.0,21.0,24175.0,5149.0,0.0004124666636532116,7.062785336527595e-06,0.07948243992606274,0.11450381679389321,71.93083662036265,4945.999999999999,131.06916337963827,0.0050510915002321966,24.857142857142208
1435,2020-04-21,Hawaii,586,10,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-66.0,-67.0,-49.0,23.0,24696.0,5239.0,0.0004138792207205171,7.062785336527595e-06,0.020905923344947785,0.10566037735849054,99.5947021665811,4966.714285714285,172.69101211913357,0.004188088498642495,20.714285714286234
1436,2020-04-22,Hawaii,592,12,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-30.0,-61.0,-68.0,-48.0,23.0,25342.0,5419.0,0.00041811689192243365,8.475342403833115e-06,0.020689655172413834,0.0942698706099816,151.6497075020484,4974.285714285714,293.06457821223785,0.0015244340897977438,7.5714285714284415
1437,2020-04-23,Hawaii,596,12,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-65.0,-69.0,-48.0,23.0,26128.0,5265.0,0.0004209420060570447,8.475342403833115e-06,0.020547945205479534,0.03832752613240409,181.29483221860158,5006.999999999999,76.70516778139933,0.006576680068925755,32.714285714285325
1438,2020-04-24,Hawaii,601,13,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-30.0,-65.0,-69.0,-47.0,24.0,28040.0,5333.0,0.0004244733987253085,9.181620937485875e-06,0.025597269624573427,0.036206896551724155,287.27329026848815,5013.5714285714275,32.155281160084314,0.00131244828668442,6.5714285714284415
1439,2020-04-25,Hawaii,605,13,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-29.0,-54.0,-71.0,-44.0,16.0,28040.0,4404.0,0.0004272985128599195,9.181620937485875e-06,0.02195945945945943,0.03595890410958913,-33.67420539644434,5033.285714285714,-595.6115088892694,0.003932184071805178,19.714285714286234
1440,2020-04-26,Hawaii,606,14,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-53.0,-30.0,-55.0,-74.0,-44.0,14.0,28483.0,4240.0,0.0004280047913935723,9.887899471138634e-06,0.016778523489932917,0.03412969283276457,-758.0691633796375,5021.142857142857,-23.073693763219353,-0.0024125109982118254,-12.142857142856883
1441,2020-04-27,Hawaii,607,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-49.0,-28.0,-60.0,-66.0,-46.0,20.0,29010.0,5195.0,0.00042871106992722506,1.1300456538444153e-05,0.009983361064891838,0.02533783783783794,71.93083662036265,5051.285714285714,71.78344909392358,0.006003186525548987,30.142857142856883
1442,2020-04-28,Hawaii,609,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-48.0,-28.0,-59.0,-67.0,-48.0,13.0,29183.0,5377.0,0.0004301236269945306,1.1300456538444153e-05,0.006611570247933907,0.02181208053691286,99.5947021665811,5000.857142857142,276.5481549762767,-0.0099833140077491,-50.42857142857156
1443,2020-04-29,Hawaii,613,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-49.0,-29.0,-58.0,-67.0,-47.0,22.0,29618.0,5334.0,0.0004329487411291416,1.1300456538444153e-05,0.011551155115511635,0.019966722129783676,151.6497075020484,5033.857142857142,148.4931496408094,0.0065988687653544265,33.0
1444,2020-04-30,Hawaii,618,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-48.0,-25.0,-57.0,-65.0,-46.0,21.0,30640.0,5476.0,0.00043648013379740544,1.1300456538444153e-05,0.01812191103789118,0.02148760330578514,181.29483221860158,5041.0,253.70516778139842,0.0014189630218237603,7.1428571428577925
1445,2020-05-01,Hawaii,619,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-47.0,-24.0,-58.0,-65.0,-44.0,22.0,31094.0,4980.0,0.0004371864123310582,1.1300456538444153e-05,0.016420361247947435,0.021452145214521545,287.27329026848815,5035.285714285715,-342.55900455420283,-0.001133561934990146,-5.7142857142853245
1446,2020-05-02,Hawaii,620,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-26.0,-51.0,-69.0,-41.0,15.0,31985.0,4635.0,0.0004378926908647109,1.1300456538444153e-05,0.011419249592169667,0.021416803953871577,-33.67420539644434,4943.0,-274.32579460355566,-0.01832780094759845,-92.28571428571468
1447,2020-05-03,Hawaii,620,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-23.0,-50.0,-72.0,-42.0,13.0,32950.0,4290.0,0.0004378926908647109,1.2006735072096912e-05,0.003236245954692629,0.01806239737274229,-758.0691633796375,4900.571428571428,147.4977348082091,-0.008583566948932142,-42.42857142857156
