,Unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,home_time,percentage,full_time,part_time,non_home_time,distance,cases_nom,deaths_nom,cases_nom_pct2,cases_nom_pct5,deaths_nom_pct2,deaths_nom_pct5,residential_pct10
5307,5307,New York,2020-05-24,361515,29141,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-43.0,-7.0,93.0,-52.0,-29.0,7.0,64080.0,268294.0,1858.3487105522736,1699826.0,77295.0,8.060799690192663,8737.865524980234,21.380855566159077,855.0,97.0,0.041666667,0.071428571,19.0,1928.0,0.013818497533338083,0.0011138814063565968,0.009384231364161888,0.024571695787102055,0.009384231364161888,0.024571695787102055,-0.6818181818181819
5308,5308,New York,2020-05-25,362764,29229,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-49.0,-15.0,70.0,-67.0,-73.0,23.0,64280.0,269255.0,1864.7691289013876,1739449.0,77525.0,8.057304473431762,8941.54545792413,21.370643172971963,874.0,98.0,0.043478261,0.071428571,13.0,2096.0,0.013866239130281887,0.0011172451057409481,0.007884954129459887,0.023687106696390847,0.007884954129459887,0.023687106696390847,0.0
5309,5309,New York,2020-05-26,363836,29302,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-43.0,-8.0,39.0,-57.0,-49.0,18.0,64443.0,270091.0,1870.279688124966,1774128.0,77637.0,8.053628557921702,9119.811020717492,21.338460185358237,808.0,97.0,0.066666667,0.106382979,19.0,2145.0,0.013907215104600348,0.001120035447275694,0.006420203864293317,0.020698090658646917,0.006420203864293317,0.020698090658646917,0.6363636363636365
5310,5310,New York,2020-05-27,364965,29484,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-41.0,-5.0,40.0,-56.0,-48.0,19.0,64632.0,270849.0,1876.0832528296487,1811544.0,77838.0,8.0785828778102,9312.145987050906,21.32752455714932,835.0,97.0,0.066666667,0.105263158,20.0,2218.0,0.01395036983874731,0.0011269921891842386,0.006067305465812467,0.019016959185155002,0.006067305465812467,0.019016959185155002,0.8999999999999999
5311,5311,New York,2020-05-28,366733,29529,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-44.0,-7.0,7.0,-58.0,-49.0,20.0,64954.0,272250.0,1885.171563190924,1876789.0,78043.0,8.05190697319303,9647.534453974775,21.280604690605973,844.0,98.0,0.063829787,0.092307692,13.0,2408.0,0.014017949617287457,0.0011287122627330547,0.007962378654118973,0.01891222084539601,0.007962378654118973,0.01891222084539601,-0.04761904761904767
5312,5312,New York,2020-05-29,368284,29646,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-47.0,-11.0,3.0,-57.0,-49.0,22.0,65289.0,273349.0,1893.144396545188,1944130.0,89194.0,8.049765941501667,9993.697297888033,24.21880939709572,804.0,97.0,0.063829787,0.097560976,20.0,,0.014077234818936649,0.0011331844539599764,0.009094022714506877,0.018723981024300507,0.009094022714506877,0.018723981024300507,0.10000000000000009
5313,5313,New York,2020-05-30,369660,29710,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-44.0,-6.0,77.0,-47.0,-21.0,9.0,65609.0,274341.0,1900.2176516679901,2005381.0,89400.0,8.03711518692853,10308.554819346442,24.18438565167992,,,,,,,0.014129830845673779,0.001135630780784959,0.007981283386005789,0.01900960404009222,0.007981283386005789,0.01900960404009222,-0.55
5314,5314,New York,2020-05-31,370770,29784,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-43.0,-11.0,79.0,-49.0,-21.0,8.0,65934.0,275052.0,1905.923547878972,2063825.0,89590.0,8.033012379642367,10608.983105972218,24.16322787712059,,,,,,,0.014172259326544572,0.0011384593461763453,0.006750225369551721,0.01905803713761145,0.006750225369551721,0.01905803713761145,-0.6
5315,5315,New York,2020-06-01,371711,29917,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-40.0,-8.0,22.0,-56.0,-46.0,18.0,66110.0,275684.0,1910.7607085407144,2113777.0,89703.0,8.04845700019639,10865.758716360464,24.132457742708716,,,,,,,0.014208227975643146,0.0011435431191095125,0.00554834171941776,0.018483964215746607,0.00554834171941776,0.018483964215746607,-0.1428571428571429
5316,5316,New York,2020-06-02,373040,29968,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-43.0,-8.0,14.0,-57.0,-47.0,19.0,66262.0,276810.0,1917.592362652781,2167831.0,89861.0,8.033454857387946,11143.62044049416,24.08883765815998,,,,,,,0.014259027481118179,0.0011454925357981707,0.006122393936942139,0.01719779785293385,0.006122393936942139,0.01719779785293385,0.5833333333333333
5317,5317,New York,2020-06-03,374085,30019,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-43.0,-7.0,10.0,-58.0,-47.0,19.0,66502.0,277564.0,1922.964129806363,2229473.0,89995.0,8.024646804870551,11460.487876744006,24.057366641271372,,,,,,,0.01429897141130735,0.001147441952486829,0.006386682126706011,0.015751430960888824,0.006386682126706011,0.015751430960888824,1.7142857142857144
5318,5318,New York,2020-06-04,375133,30174,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-40.0,-3.0,46.0,-55.0,-46.0,18.0,66756.0,278203.0,1928.351318301056,2293032.0,89995.0,8.043547221918626,11787.209549963627,23.990158157240227,,,,,,,0.014339030013066443,0.0011533666502660839,0.005610658374437083,0.01480549694313682,0.005610658374437083,0.01480549694313682,-0.21739130434782605
5319,5319,New York,2020-06-05,376208,30236,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-44.0,-8.0,4.0,-57.0,-46.0,19.0,66992.0,278980.0,1933.877298865745,2359512.0,89995.0,8.037043337728065,12128.946468978096,23.921607196019224,,,,,,,0.014380120658954824,0.0011557365293777858,0.005675180774422861,0.01466677455026022,0.005675180774422861,0.01466677455026022,0.05555555555555558
5320,5320,New York,2020-06-06,377316,30280,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-42.0,-4.0,74.0,-47.0,-21.0,8.0,67261.0,279775.0,1939.572914182653,2437407.0,89995.0,8.025103626668363,12529.361590919008,23.851360663210677,,,,,,,0.014422472692112338,0.0011574183790699615,0.005819269432441265,0.015078918837484023,0.005819269432441265,0.015078918837484023,-0.5789473684210527
5321,5321,New York,2020-06-07,378097,30374,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-37.0,-6.0,113.0,-45.0,-20.0,6.0,67544.0,280179.0,1943.5876033184875,2497842.0,89995.0,8.033388257510639,12840.024507595293,23.80209311367189,,,,,,,0.014452325524148456,0.001161011421594155,0.005021158508059287,0.013556187004074571,0.005021158508059287,0.013556187004074571,-0.7
5322,5322,New York,2020-06-08,378799,30417,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,67687.0,280695.0,1947.196197138405,2555896.0,89995.0,8.02985224353813,13138.448019876667,23.757982465634807,,,,,,,0.014479158671509985,0.0011626550474296902,0.0039303925622025115,0.012601414117112464,0.0039303925622025115,0.012601414117112464,-0.7272727272727273
5323,5323,New York,2020-06-09,379482,30458,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,67808.0,281216.0,1950.7071224646224,2605869.0,89995.0,8.026204141434903,13395.331579652693,23.715222329385853,,,,,,,0.014505265565595348,0.0011642222255519449,0.0036630811670022023,0.011593221604071058,0.0036630811670022023,0.011593221604071058,-0.33333333333333337
5324,5324,New York,2020-06-10,380156,30542,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,68019.0,281595.0,1954.1717837675067,2668166.0,89995.0,8.03407022380286,13715.566008711721,23.67317627500289,,,,,,,0.014531028444970949,0.0011674330295097348,0.003582374821475387,0.010494194700803927,0.003582374821475387,0.010494194700803927,-0.25
5325,5325,New York,2020-06-11,380892,30580,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,68211.0,282101.0,1957.95515278668,2729005.0,89995.0,8.02852252081955,14028.30566599092,23.627432448043013,,,,,,,0.01455916120345825,0.0011688855360620681,0.0037155912533402002,0.009477467162802622,0.0037155912533402002,0.009477467162802622,-0.6666666666666667
5326,5326,New York,2020-06-12,381714,30758,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,68399.0,282557.0,1962.1806002510286,2801400.0,89995.0,8.057865312773437,14400.448329228771,23.576552078257546,,,,,,,0.014590581213616623,0.0011756893825440515,0.004098317532802431,0.009566328217362363,0.004098317532802431,0.009566328217362363,-0.6842105263157895
5327,5327,New York,2020-06-13,382630,30795,26161672.0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,68584.0,283251.0,1966.8892497368481,2872240.0,89995.0,8.048245040901131,14764.597597324211,23.520110812011605,,,,,,,0.014625594266299188,0.0011771036652397447,0.004562973231257317,0.010113543066375685,0.004562973231257317,0.010113543066375685,-0.6842105263157895
5328,5328,North Carolina,2020-01-22,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,690.0,67.0,0.4916666670000001,0.75,248.0,9015.0,0.0,0.0,,,,,
5329,5329,North Carolina,2020-01-23,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,691.0,67.0,0.486486486,0.7428571429999999,247.0,8920.0,0.0,0.0,,,,,
5330,5330,North Carolina,2020-01-24,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,672.0,67.0,0.405405405,0.705882353,248.0,8971.0,0.0,0.0,,,,,
5331,5331,North Carolina,2020-01-25,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,814.0,84.0,0.08,0.259259259,130.0,9026.0,0.0,0.0,,,,,
5332,5332,North Carolina,2020-01-26,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,883.0,88.0,0.047619048,0.202898551,107.0,7895.0,0.0,0.0,,,,,
5333,5333,North Carolina,2020-01-27,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,724.0,68.0,0.5,0.7333333329999999,247.0,8713.0,0.0,0.0,,,,,
5334,5334,North Carolina,2020-01-28,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,707.0,66.0,0.543478261,0.818181818,281.0,8774.0,0.0,0.0,,,,,
5335,5335,North Carolina,2020-01-29,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,710.0,67.0,0.542857143,0.8214285709999999,272.0,8789.0,0.0,0.0,,,,,
5336,5336,North Carolina,2020-01-30,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,699.0,66.0,0.533333333,0.85,278.0,8768.0,0.0,0.0,,,,,
5337,5337,North Carolina,2020-01-31,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,676.0,67.0,0.464788732,0.8214285709999999,267.0,8921.0,0.0,0.0,,,,,
5338,5338,North Carolina,2020-02-01,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,756.0,86.0,0.063636364,0.218487395,101.0,8729.0,0.0,0.0,,,,,
5339,5339,North Carolina,2020-02-02,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,812.0,89.0,0.037037037,0.17073170699999998,84.0,7287.0,0.0,0.0,,,,,
5340,5340,North Carolina,2020-02-03,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,645.0,70.0,0.35,0.576923077,172.0,8410.0,0.0,0.0,,,,,
5341,5341,North Carolina,2020-02-04,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,673.0,68.0,0.4,0.638888889,208.0,8434.0,0.0,0.0,,,,,
5342,5342,North Carolina,2020-02-05,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,700.0,70.0,0.393939394,0.615384615,212.0,8439.0,0.0,0.0,,,,,
5343,5343,North Carolina,2020-02-06,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,735.0,75.0,0.274509804,0.6,176.0,8131.0,0.0,0.0,,,,,
5344,5344,North Carolina,2020-02-07,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,614.0,75.0,0.181818182,0.401785714,144.0,8669.0,0.0,0.0,,,,,
5345,5345,North Carolina,2020-02-08,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,699.0,84.0,0.066666667,0.234042553,106.0,8793.0,0.0,0.0,,,,,
5346,5346,North Carolina,2020-02-09,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,787.0,88.0,0.038461538,0.181818182,86.0,7623.0,0.0,0.0,,,,,
5347,5347,North Carolina,2020-02-10,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,642.0,68.0,0.389380531,0.6,189.0,8516.0,0.0,0.0,,,,,
5348,5348,North Carolina,2020-02-11,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,691.0,68.0,0.432432432,0.647058824,224.0,8187.0,0.0,0.0,,,,,
5349,5349,North Carolina,2020-02-12,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,679.0,68.0,0.444444444,0.673758865,231.0,8239.0,0.0,0.0,,,,,
5350,5350,North Carolina,2020-02-13,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,605.0,69.0,0.333333333,0.545454545,188.0,8183.0,0.0,0.0,,,,,
5351,5351,North Carolina,2020-02-14,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,563.0,65.0,0.344827586,0.6764705879999999,210.0,8815.0,0.0,0.0,,,,,
5352,5352,North Carolina,2020-02-15,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,-1.0,23.0,4.0,-1.0,-1.0,,,,,,,,,651.0,81.0,0.074626866,0.243243243,118.0,9386.0,0.0,0.0,,,,,
5353,5353,North Carolina,2020-02-16,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-3.0,-5.0,-1.0,-1.0,0.0,,,,,,,,,725.0,85.0,0.047619048,0.210526316,99.0,8221.0,0.0,0.0,,,,,
5354,5354,North Carolina,2020-02-17,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,46.0,6.0,-11.0,2.0,,,,,,,,,661.0,71.0,0.264150943,0.487804878,162.0,8755.0,0.0,0.0,,,,,
5355,5355,North Carolina,2020-02-18,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,14.0,6.0,1.0,0.0,,,,,,,,,690.0,67.0,0.433333333,0.689655172,229.0,8462.0,0.0,0.0,,,,,
5356,5356,North Carolina,2020-02-19,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,-9.0,3.0,2.0,0.0,,,,,,,,,602.0,67.0,0.384615385,0.579710145,198.0,8198.0,0.0,0.0,,,,,
5357,5357,North Carolina,2020-02-20,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,5.0,-31.0,-7.0,-6.0,7.0,,,,,,,,,663.0,73.0,0.25,0.59375,172.0,8074.0,0.0,0.0,,,,,
5358,5358,North Carolina,2020-02-21,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,-14.0,-13.0,-5.0,-19.0,9.0,,,,,,,,,678.0,77.0,0.13888888900000002,0.333333333,128.0,8624.0,0.0,0.0,,,,,
5359,5359,North Carolina,2020-02-22,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-4.0,30.0,4.0,3.0,0.0,,,,,,,,,673.0,81.0,0.083333333,0.266666667,125.0,9131.0,0.0,0.0,,,,,
5360,5360,North Carolina,2020-02-23,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-3.0,24.0,4.0,2.0,0.0,,,,,,,,,759.0,86.0,0.045454545,0.210526316,100.0,7763.0,0.0,0.0,,,,,
5361,5361,North Carolina,2020-02-24,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-3.0,-3.0,3.0,3.0,0.0,,,,,,,,,634.0,67.0,0.4,0.605263158,199.0,8328.0,0.0,0.0,,,,,
5362,5362,North Carolina,2020-02-25,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,17.0,4.0,3.0,0.0,,,,,,,,,513.0,79.0,0.133333333,0.251412429,69.0,8870.0,0.0,0.0,,,,,-1.0
5363,5363,North Carolina,2020-02-26,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,11.0,7.0,3.0,-2.0,,,,,,,,,577.0,66.0,0.444444444,0.754385965,217.0,8704.0,0.0,0.0,,,,,-inf
5364,5364,North Carolina,2020-02-27,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,3.0,6.0,9.0,2.0,-1.0,,,,,,,,,599.0,65.0,0.432098765,0.7777777779999999,230.0,8759.0,0.0,0.0,,,,,-1.5
5365,5365,North Carolina,2020-02-28,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,4.0,20.0,13.0,3.0,-2.0,,,,,,,,,574.0,64.0,0.394736842,0.72,230.0,8779.0,0.0,0.0,,,,,-inf
5366,5366,North Carolina,2020-02-29,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,3.0,26.0,13.0,2.0,-2.0,,,,,,,,,665.0,80.0,0.076923077,0.272727273,133.0,9154.0,0.0,0.0,,,,,-inf
5367,5367,North Carolina,2020-03-01,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,5.0,22.0,11.0,2.0,-2.0,,,,,,,,,747.0,88.0,0.043478261,0.188679245,87.0,7661.0,0.0,0.0,,,,,-1.2857142857142856
5368,5368,North Carolina,2020-03-02,0,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.0,31.0,7.0,3.0,-2.0,,,,,,,,,611.0,68.0,0.35,0.568965517,178.0,8189.0,0.0,0.0,,,,,-1.2222222222222223
5369,5369,North Carolina,2020-03-03,1,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,24.0,3.0,2.0,0.0,,,,,,,,,592.0,66.0,0.4166666670000001,0.666666667,180.0,7965.0,9.534629966731769e-08,0.0,inf,inf,inf,inf,
5370,5370,North Carolina,2020-03-04,1,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,5.0,14.0,3.0,2.0,-1.0,,,,,,,,,617.0,67.0,0.392156863,0.622222222,206.0,8071.0,9.534629966731769e-08,0.0,inf,inf,inf,inf,-inf
5371,5371,North Carolina,2020-03-05,1,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,-4.0,2.0,1.0,0.0,,,,,,,,,586.0,65.0,0.424242424,0.6764705879999999,212.0,8265.0,9.534629966731769e-08,0.0,0.0,inf,0.0,inf,
5372,5372,North Carolina,2020-03-06,2,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,19.0,6.0,2.0,-1.0,,,,,,,,,542.0,64.0,0.361445783,0.6875,221.0,8707.0,1.9069259933463537e-07,0.0,1.0,inf,1.0,inf,-inf
5373,5373,North Carolina,2020-03-07,2,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,49.0,8.0,2.0,-2.0,,,,,,,,,614.0,78.0,0.090909091,0.28571428600000004,144.0,9196.0,1.9069259933463537e-07,0.0,1.0,inf,1.0,inf,0.0
5374,5374,North Carolina,2020-03-08,2,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,41.0,8.0,0.0,-1.0,,,,,,,,,697.0,84.0,0.052631579000000005,0.222222222,111.0,8016.0,1.9069259933463537e-07,0.0,0.0,1.0,0.0,1.0,0.0
5375,5375,North Carolina,2020-03-09,2,0,10488084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,7.0,65.0,4.0,0.0,-1.0,,,,,,,,,604.0,65.0,0.395348837,0.666666667,196.0,8371.0,1.9069259933463537e-07,0.0,0.0,1.0,0.0,1.0,-0.5
5376,5376,North Carolina,2020-03-10,7,0,10488084.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,37.0,1.0,1.0,0.0,,,,,,,,,639.0,66.0,0.45,0.7142857140000001,226.0,8413.0,6.674240976712239e-07,0.0,2.5000000000000004,6.000000000000001,2.5000000000000004,6.000000000000001,-1.0
5377,5377,North Carolina,2020-03-11,7,0,10488084.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,7.0,51.0,2.0,0.0,-1.0,,,,,,,,,653.0,66.0,0.483870968,0.79,240.0,8241.0,6.674240976712239e-07,0.0,2.5000000000000004,2.5000000000000004,2.5000000000000004,2.5000000000000004,-0.5
5378,5378,North Carolina,2020-03-12,15,0,10488084.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,18.0,44.0,-1.0,-2.0,0.0,,,,,,,,,613.0,68.0,0.347826087,0.6,196.0,8254.0,1.4301944950097654e-06,0.0,1.1428571428571428,6.5,1.1428571428571428,6.5,-1.0
5379,5379,North Carolina,2020-03-13,17,0,10488084.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,24.0,37.0,-4.0,-3.0,0.0,,,,,,,,,571.0,66.0,0.333333333,0.642857143,195.0,8561.0,1.6208870943444008e-06,0.0,1.4285714285714288,7.5,1.4285714285714288,7.5,
5380,5380,North Carolina,2020-03-14,25,0,10488084.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0,17.0,57.0,-4.0,0.0,1.0,,,,,,,,,713.0,85.0,0.065693431,0.208333333,105.0,7887.0,2.383657491682942e-06,0.0,0.6666666666666665,11.5,0.6666666666666665,11.5,-2.0
5381,5381,North Carolina,2020-03-15,32,0,10488084.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-8.0,13.0,-3.0,-14.0,-9.0,3.0,,,,,,,,,800.0,91.0,0.04,0.131578947,59.0,6932.0,3.051081589354166e-06,0.0,0.8823529411764703,3.571428571428571,0.8823529411764703,3.571428571428571,inf
5382,5382,North Carolina,2020-03-16,39,0,10488084.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-4.0,21.0,22.0,-15.0,-15.0,5.0,,,,,,,,,703.0,77.0,0.196428571,0.35416666700000005,115.0,8064.0,3.71850568702539e-06,0.0,0.56,4.571428571428571,0.56,4.571428571428571,-6.0
5383,5383,North Carolina,2020-03-17,64,0,10488084.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-13.0,19.0,14.0,-18.0,-20.0,9.0,,,,,,,,,731.0,80.0,0.17826087,0.318181818,103.0,8013.0,6.102163178708332e-06,0.0,1.0,3.2666666666666666,1.0,3.2666666666666666,-5.5
5384,5384,North Carolina,2020-03-18,92,0,10488084.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-22.0,9.0,28.0,-23.0,-25.0,10.0,,,,,,,,,741.0,81.0,0.166666667,0.3,97.0,7852.0,8.771859569393227e-06,0.0,1.358974358974359,4.411764705882352,1.358974358974359,4.411764705882352,-11.0
5385,5385,North Carolina,2020-03-19,136,0,10488084.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-23.0,10.0,42.0,-28.0,-27.0,11.0,,,,,,,,,707.0,81.0,0.157575758,0.287671233,92.0,7884.0,1.2967096754755207e-05,0.0,1.125,4.44,1.125,4.44,-12.0
