,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,home_time,percentage,full_time,part_time,non_home_time,distance
3955,Minnesota,2020/3/29,503,9,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-35,-16,-64,-38,14,1010,100,0.03030303,0.045454545,0,4479
3956,Minnesota,2020/3/30,576,10,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,-21,98,-56,-49,20,776,96,0.078947368,0.12962963,21,5695
3957,Minnesota,2020/3/31,629,12,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-17,79,-52,-50,21,796,96,0.083333333,0.13253012,22,5957
3958,Minnesota,2020/4/1,689,17,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-15,49,-54,-50,22,823,99,0.068965517,0.109375,9,5299
3959,Minnesota,2020/4/2,742,18,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,-18,25,-58,-51,24,838,99,0.071428571,0.111111111,10,5400
3960,Minnesota,2020/4/3,788,22,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-22,-39,-61,-51,27,854,99,0.06122449,0.095238095,8,5316
3961,Minnesota,2020/4/4,865,24,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,-15,12,-55,-35,16,921,99,0.036363636,0.06779661,9,4350
3962,Minnesota,2020/4/5,935,29,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,-18,98,-58,-37,12,1005,100,0.03030303,0.052631579,5,3796
3963,Minnesota,2020/4/6,986,30,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-18,35,-58,-50,21,851,99,0.063380282,0.097560976,9,5083
3964,Minnesota,2020/4/7,1069,34,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-13,105,-54,-51,21,830,98,0.071428571,0.113636364,15,5210
3965,Minnesota,2020/4/8,1154,39,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-14,31,-57,-51,22,847,98,0.066666667,0.102564103,12,5114
3966,Minnesota,2020/4/9,1240,50,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-14,-14,-60,-52,24,844,98,0.068965517,0.10701107,11,5404
3967,Minnesota,2020/4/10,1336,57,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-7,34,-57,-54,25,842,97,0.066666667,0.111111111,20,5425
3968,Minnesota,2020/4/11,1427,64,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,-2,50,-51,-36,14,909,98,0.035714286,0.069767442,18,4478
3969,Minnesota,2020/4/12,1621,70,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-59,-48,-71,-49,15,1106,100,0.025641026,0.041666667,0,3748
3970,Minnesota,2020/4/13,1621,70,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-20,-22,-60,-50,22,872,99,0.068965517,0.095890411,6,5172
3971,Minnesota,2020/4/14,1695,79,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-19,-18,-58,-49,23,941,99,0.079365079,0.105263158,9,5398
3972,Minnesota,2020/4/15,1809,87,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-12,1,-55,-49,22,937,98,0.074074074,0.106666667,13,5289
3973,Minnesota,2020/4/16,1809,87,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-13,22,-56,-49,23,913,98,0.083333333,0.125,16,5532
3974,Minnesota,2020/4/17,2070,111,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-13,37,-53,-48,23,911,97,0.076923077,0.12195122,24,5492
3975,Minnesota,2020/4/18,2209,121,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-11,66,-48,-31,13,974,97,0.043956044,0.081081081,22,4786
3976,Minnesota,2020/4/19,2356,134,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-13,92,-55,-34,10,1061,99,0.04,0.065789474,11,4228
3977,Minnesota,2020/4/20,2470,143,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-16,22,-57,-48,20,840,99,0.0625,0.090909091,11,5262
3978,Minnesota,2020/4/21,2567,160,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-12,48,-53,-48,21,811,96,0.085714286,0.138888889,22,5889
3979,Minnesota,2020/4/22,2722,179,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-9,134,-49,-49,19,792,94,0.083333333,0.147058824,33,5862
3980,Minnesota,2020/4/23,2942,200,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-12,59,-53,-48,21,783,94,0.083333333,0.142857143,30,6056
3981,Minnesota,2020/4/24,3185,221,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-10,75,-52,-48,21,772,93,0.083333333,0.153846154,38,5718
3982,Minnesota,2020/4/25,3446,244,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-6,92,-45,-30,11,829,95,0.05,0.112359551,34,5139
3983,Minnesota,2020/4/26,3602,272,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-10,121,-52,-33,8,915,98,0.038461538,0.076923077,20,4557
3984,Minnesota,2020/4/27,3811,286,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,-8,122,-50,-47,18,802,95,0.076923077,0.136986301,31,5760
3985,Minnesota,2020/4/28,4181,301,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-14,-1,-56,-49,15,820,96,0.083333333,0.125,20,5813
3986,Minnesota,2020/4/29,4644,319,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,-6,74,-49,-48,19,777,94,0.083333333,0.13740458,31,5772
3987,Minnesota,2020/4/30,5136,343,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-4,127,-47,-48,18,706,90,0.083333333,0.157894737,46,6082
3988,Minnesota,2020/5/1,5730,370,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,-1,79,-46,-47,19,732,94,0.071428571,0.142857143,35,5521
3989,Minnesota,2020/5/2,6232,394,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,2,112,-39,-29,9,766,94,0.045454545,0.113207547,35,5163
3990,Minnesota,2020/5/3,6663,418,5639632,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-1,156,-45,-29,6,898,98,0.038461538,0.073529412,19,4382
3991,Minnesota,2020/5/4,7234,427,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,-2,76,-49,-45,17,793,96,0.075471698,0.129032258,23,5376
3992,Minnesota,2020/5/5,7851,455,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,1,67,-47,-46,19,807,97,0.08,0.126984127,20,5565
3993,Minnesota,2020/5/6,8579,485,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0,119,-45,-46,18,785,95,0.083333333,0.148148148,29,5962
3994,Minnesota,2020/5/7,9365,508,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,0,88,-48,-46,19,781,94,0.090909091,0.166666667,31,5861
3995,Minnesota,2020/5/8,10088,534,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,2,65,-47,-46,19,759,93,0.076923077,0.15,39,5993
3996,Minnesota,2020/5/9,10790,558,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,4,39,-46,-28,11,774,95,0.043478261,0.1,30,5384
3997,Minnesota,2020/5/10,11271,578,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,2,41,-51,-28,7,890,98,0.037037037,0.085714286,19,1690
3998,Minnesota,2020/5/11,11799,591,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-5,99,-49,-44,17,792,96,0.081395349,0.13877551,24,1767
3999,Minnesota,2020/5/12,12494,614,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-2,127,-46,-45,17,772,94,0.090909091,0.159090909,33,1817
4000,Minnesota,2020/5/13,12917,638,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-4,39,-50,-45,19,774,95,0.088235294,0.145833333,27,1732
4001,Minnesota,2020/5/14,13435,672,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-1,126,-48,-45,17,768,93,0.090909091,0.158536585,39,1815
4002,Minnesota,2020/5/15,14240,692,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,1,154,-46,-45,16,698,87,0.083333333,0.172413793,61,1995
4003,Minnesota,2020/5/16,14969,709,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-4,54,-49,-26,10,722,94,0.047619048,0.111111111,36,1910
4004,Minnesota,2020/5/17,15668,731,5639632,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-14,5,-58,-28,9,843,99,0.031446541,0.0625,9,1580
4005,Minnesota,2020/5/18,16372,740,5639632,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,99,-50,-42,15,749,93,0.09375,0.16,36,1750
4006,Minnesota,2020/5/19,17029,757,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,3,157,-46,-43,15,752,93,0.088235294,0.15625,39,1866
4007,Minnesota,2020/5/20,17670,786,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,6,175,-43,-43,15,726,90,0.090909091,0.175824176,49,1904
4008,Minnesota,2020/5/21,18200,818,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,5,115,-46,-44,16,687,89,0.102564103,0.1875,49,1989
4009,Minnesota,2020/5/22,19005,851,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,6,121,-45,-45,15,611,83,0.083333333,0.174603175,70,2154
4010,Minnesota,2020/5/23,19845,861,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,1,88,-43,-23,8,568,88,0.047619048,0.120689655,54,1729
4011,Minnesota,2020/5/24,20573,878,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,1,196,-47,-25,4,568,90,0.041666667,0.1,48,1613
4012,Minnesota,2020/5/25,21315,890,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-4,189,-56,-78,20,661,95,0.038167939,0.083333333,31,1961
4013,Minnesota,2020/5/26,21960,908,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-24,1,74,-46,-43,16,691,92,0.089108911,0.157894737,39,1950
4014,Minnesota,2020/5/27,22464,942,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-19,5,149,-43,-41,15,701,89,0.1,0.180851064,52,2023
4015,Minnesota,2020/5/28,22947,977,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-24,1,130,-40,-41,15,682,88,0.102564103,0.19047619,56,2229
4016,Minnesota,2020/5/29,23531,1006,5639632,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-30,1,102,-47,-43,16,649,84,0.092592593,0.2,73,
4032,Mississippi,2020/1/22,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,681,64,0.777777778,1.333333333,326,9465
4033,Mississippi,2020/1/23,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,699,64,0.714285714,1.227272727,324,9228
4034,Mississippi,2020/1/24,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,629,62,0.720930233,1.382978723,341,9435
4035,Mississippi,2020/1/25,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,773,79,0.142857143,0.525423729,173,10305
4036,Mississippi,2020/1/26,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,866,85,0.076923077,0.380952381,135,8105
4037,Mississippi,2020/1/27,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,710,65,0.75,1.27027027,330,9161
4038,Mississippi,2020/1/28,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,682,64,0.764705882,1.32,341,9350
4039,Mississippi,2020/1/29,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,695,64,0.807692308,1.333333333,346,9290
4040,Mississippi,2020/1/30,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,684,64,0.824561404,1.461538462,346,9511
4041,Mississippi,2020/1/31,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,623,62,0.777777778,1.5,349,9775
4042,Mississippi,2020/2/1,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,726,80,0.133333333,0.455882353,147,9891
4043,Mississippi,2020/2/2,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,807,84,0.066666667,0.355932203,130,7644
4044,Mississippi,2020/2/3,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,666,66,0.535714286,0.9875,253,8753
4045,Mississippi,2020/2/4,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,680,66,0.574468085,1.016666667,279,8988
4046,Mississippi,2020/2/5,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,720,68,0.535714286,1,271,8941
4047,Mississippi,2020/2/6,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,687,66,0.608695652,1.054054054,289,9210
4048,Mississippi,2020/2/7,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,586,64,0.5,1,281,9277
4049,Mississippi,2020/2/8,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,696,78,0.12962963,0.5,164,10052
4050,Mississippi,2020/2/9,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,789,84,0.085714286,0.384615385,129,8058
4051,Mississippi,2020/2/10,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,680,66,0.538461538,0.916666667,248,8825
4052,Mississippi,2020/2/11,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,697,66,0.631578947,1.111111111,299,8817
4053,Mississippi,2020/2/12,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,690,66,0.615384615,1.095238095,291,8654
4054,Mississippi,2020/2/13,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,631,65,0.535714286,1,285,8849
4055,Mississippi,2020/2/14,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,566,62,0.574074074,1.181818182,296,9525
4056,Mississippi,2020/2/15,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,17,8,1,-1,663,76,0.15,0.538461538,171,10412
4057,Mississippi,2020/2/16,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-12,4,-1,1,767,82,0.083333333,0.391304348,136,8437
4058,Mississippi,2020/2/17,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1,1,-15,4,697,70,0.355932203,0.714285714,196,9615
4059,Mississippi,2020/2/18,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,1,1,697,65,0.676470588,1.166666667,308,9107
4060,Mississippi,2020/2/19,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-2,2,0,0,648,65,0.580645161,1,282,8875
4061,Mississippi,2020/2/20,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-20,0,-1,3,656,64,0.620689655,1.054054054,288,9145
4062,Mississippi,2020/2/21,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,581,62,0.577777778,1.19047619,307,9839
4063,Mississippi,2020/2/22,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,20,12,2,-1,672,75,0.15,0.55,184,10914
4064,Mississippi,2020/2/23,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,12,1,0,763,82,0.086956522,0.432098765,147,8445
4065,Mississippi,2020/2/24,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-9,2,-2,2,661,66,0.523809524,0.923076923,256,9004
4066,Mississippi,2020/2/25,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,24,10,-4,0,485,78,0.115942029,0.268656716,79,9615
4067,Mississippi,2020/2/26,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,9,15,-1,-1,602,65,0.527777778,1.142857143,259,9316
4068,Mississippi,2020/2/27,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,18,12,2,-2,604,63,0.666666667,1.245901639,295,9508
4069,Mississippi,2020/2/28,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,18,10,1,-3,554,61,0.615384615,1.321428571,314,9665
4070,Mississippi,2020/2/29,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,42,17,3,-4,653,74,0.166666667,0.617021277,192,10627
4071,Mississippi,2020/3/1,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,35,24,4,-2,764,84,0.076923077,0.368421053,127,8221
4072,Mississippi,2020/3/2,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,10,5,3,-1,637,66,0.515151515,0.928571429,246,8635
4073,Mississippi,2020/3/3,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,21,8,2,-2,621,64,0.607142857,1.083333333,259,8863
4074,Mississippi,2020/3/4,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,-6,4,-1,1,655,66,0.5,0.904761905,253,8619
4075,Mississippi,2020/3/5,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,21,10,2,-1,613,63,0.58974359,1.111111111,281,8960
4076,Mississippi,2020/3/6,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,24,11,0,-2,546,61,0.545454545,1.210526316,297,9802
4077,Mississippi,2020/3/7,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,41,23,3,-3,598,71,0.178571429,0.6,204,11916
4078,Mississippi,2020/3/8,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,45,22,2,-2,649,78,0.095238095,0.458333333,164,9857
4079,Mississippi,2020/3/9,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,24,8,-9,1,591,64,0.35,0.726315789,245,11432
4080,Mississippi,2020/3/10,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,39,8,-9,0,608,64,0.4,0.818181818,268,11405
4081,Mississippi,2020/3/11,0,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,36,12,-9,0,631,64,0.4,0.84375,277,11876
4082,Mississippi,2020/3/12,1,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,45,12,-10,0,588,64,0.321428571,0.733333333,251,11632
4083,Mississippi,2020/3/13,6,0,2976149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,23,9,-12,1,568,64,0.301369863,0.761904762,249,11522
4084,Mississippi,2020/3/14,6,0,2976149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,41,10,0,-1,675,78,0.083333333,0.32,161,10673
4085,Mississippi,2020/3/15,6,0,2976149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,32,10,-4,1,789,85,0.052631579,0.215909091,107,8482
4086,Mississippi,2020/3/16,12,0,2976149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,24,4,-14,4,707,72,0.253731343,0.5,174,9391
4087,Mississippi,2020/3/17,21,0,2976149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,21,34,2,-18,6,728,74,0.235294118,0.475862069,172,9538
4088,Mississippi,2020/3/18,34,0,2976149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,17,32,0,-21,7,731,74,0.234042553,0.461538462,162,9251
4089,Mississippi,2020/3/19,50,1,2976149,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,18,26,-3,-22,9,706,75,0.222222222,0.444444444,149,8851
4090,Mississippi,2020/3/20,80,1,2976149,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,10,0,-12,-26,12,590,80,0.128205128,0.292490119,91,8963
4091,Mississippi,2020/3/21,140,1,2976149,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,8,-1,-15,-18,9,587,94,0.0375,0.102564103,29,7813
4092,Mississippi,2020/3/22,207,1,2976149,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-7,-6,-21,-27,9,761,94,0.034782609,0.107692308,39,6318
4093,Mississippi,2020/3/23,249,1,2976149,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,4,-19,-29,12,777,81,0.178571429,0.325581395,103,8322
4094,Mississippi,2020/3/24,320,1,2976149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-4,9,-13,-32,14,792,83,0.152777778,0.288135593,98,7965
4095,Mississippi,2020/3/25,377,3,2976149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-5,26,-13,-34,13,778,79,0.181818182,0.363636364,125,8138
4096,Mississippi,2020/3/26,485,6,2976149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-6,31,-17,-34,13,785,80,0.168831169,0.357142857,120,8320
4097,Mississippi,2020/3/27,579,8,2976149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,-9,21,-23,-35,14,799,81,0.139534884,0.333333333,123,8147
4098,Mississippi,2020/3/28,663,13,2976149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-9,14,-25,-25,9,899,91,0.053571429,0.166666667,67,6955
4099,Mississippi,2020/3/29,759,14,2976149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,-7,27,-29,-30,9,972,94,0.035714286,0.111111111,48,3710
4100,Mississippi,2020/3/30,847,16,2976149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-6,4,-23,-34,13,775,83,0.142857143,0.288888889,93,4568
