state,date,cases
Guam,06-04-2020,113
Guam,07-04-2020,121
Guam,08-04-2020,121
Guam,09-04-2020,128
Guam,10-04-2020,130
Guam,11-04-2020,133
Guam,12-04-2020,133
Guam,13-04-2020,133
Guam,14-04-2020,133
Guam,15-04-2020,135
Guam,16-04-2020,135
Guam,17-04-2020,136
Guam,18-04-2020,136
Guam,19-04-2020,136
Guam,20-04-2020,136
Guam,21-04-2020,136
Guam,22-04-2020,136
Guam,23-04-2020,139
Guam,24-04-2020,141
Guam,25-04-2020,141
Guam,26-04-2020,141
Guam,27-04-2020,141
Guam,28-04-2020,141
Guam,29-04-2020,141
Guam,30-04-2020,145
Guam,01-05-2020,145
Guam,02-05-2020,145
Guam,03-05-2020,145
Guam,04-05-2020,145
Guam,05-05-2020,145
Guam,06-05-2020,149
Guam,07-05-2020,149
Guam,08-05-2020,151
Guam,09-05-2020,151
Guam,10-05-2020,151
Guam,11-05-2020,151
Guam,12-05-2020,152
Guam,13-05-2020,152
Guam,14-05-2020,152
Hawaii,07-03-2020,1
Hawaii,08-03-2020,1
Hawaii,09-03-2020,1
Hawaii,10-03-2020,3
Hawaii,11-03-2020,2
Hawaii,12-03-2020,2
Hawaii,13-03-2020,2
Hawaii,14-03-2020,4
Hawaii,15-03-2020,6
Hawaii,16-03-2020,8
Hawaii,17-03-2020,10
Hawaii,18-03-2020,15
Hawaii,19-03-2020,25
Hawaii,20-03-2020,36
Hawaii,21-03-2020,36
Hawaii,22-03-2020,53
Hawaii,23-03-2020,56
Hawaii,24-03-2020,90
Hawaii,25-03-2020,91
Hawaii,26-03-2020,95
Hawaii,27-03-2020,106
Hawaii,28-03-2020,149
Hawaii,29-03-2020,149
Hawaii,30-03-2020,175
Hawaii,31-03-2020,204
Hawaii,01-04-2020,224
Hawaii,02-04-2020,256
Hawaii,03-04-2020,319
Hawaii,04-04-2020,351
Hawaii,05-04-2020,371
Hawaii,06-04-2020,387
Hawaii,07-04-2020,410
Hawaii,08-04-2020,410
Hawaii,09-04-2020,442
Hawaii,10-04-2020,442
Hawaii,11-04-2020,465
Hawaii,12-04-2020,499
Hawaii,13-04-2020,504
Hawaii,14-04-2020,511
Hawaii,15-04-2020,524
Hawaii,16-04-2020,530
Hawaii,17-04-2020,541
Hawaii,18-04-2020,574
Hawaii,19-04-2020,580
Hawaii,20-04-2020,584
Hawaii,21-04-2020,586
Hawaii,22-04-2020,592
Hawaii,23-04-2020,596
Hawaii,24-04-2020,601
Hawaii,25-04-2020,605
Hawaii,26-04-2020,606
Hawaii,27-04-2020,607
Hawaii,28-04-2020,609
Hawaii,29-04-2020,613
Hawaii,30-04-2020,618
Hawaii,01-05-2020,619
Hawaii,02-05-2020,620
Hawaii,03-05-2020,620
Hawaii,04-05-2020,621
Hawaii,05-05-2020,625
Hawaii,06-05-2020,626
Hawaii,07-05-2020,629
Hawaii,08-05-2020,629
Hawaii,09-05-2020,631
Hawaii,10-05-2020,632
Hawaii,11-05-2020,634
Hawaii,12-05-2020,635
Hawaii,13-05-2020,638
Hawaii,14-05-2020,637
Idaho,13-03-2020,1
Idaho,14-03-2020,2
Idaho,15-03-2020,4
Idaho,16-03-2020,4
Idaho,17-03-2020,8
Idaho,18-03-2020,9
Idaho,19-03-2020,23
Idaho,20-03-2020,36
Idaho,21-03-2020,42
Idaho,22-03-2020,42
Idaho,23-03-2020,68
Idaho,24-03-2020,81
Idaho,25-03-2020,91
Idaho,26-03-2020,146
Idaho,27-03-2020,205
Idaho,28-03-2020,234
Idaho,29-03-2020,281
Idaho,30-03-2020,340
Idaho,31-03-2020,515
Idaho,01-04-2020,566
Idaho,02-04-2020,776
Idaho,03-04-2020,891
Idaho,04-04-2020,1022
Idaho,05-04-2020,1078
Idaho,06-04-2020,1101
Idaho,07-04-2020,1170
Idaho,08-04-2020,1210
Idaho,09-04-2020,1232
Idaho,10-04-2020,1354
Idaho,11-04-2020,1396
Idaho,12-04-2020,1407
Idaho,13-04-2020,1426
Idaho,14-04-2020,1464
Idaho,15-04-2020,1473
Idaho,16-04-2020,1587
Idaho,17-04-2020,1609
Idaho,18-04-2020,1655
Idaho,19-04-2020,1668
Idaho,20-04-2020,1672
Idaho,21-04-2020,1736
Idaho,22-04-2020,1766
Idaho,23-04-2020,1836
Idaho,24-04-2020,1870
Idaho,25-04-2020,1887
Idaho,26-04-2020,1897
Idaho,27-04-2020,1897
Idaho,28-04-2020,1952
Idaho,29-04-2020,1952
Idaho,30-04-2020,1984
Idaho,01-05-2020,2015
Idaho,02-05-2020,2061
Idaho,03-05-2020,2061
Idaho,04-05-2020,2106
Idaho,05-05-2020,2127
Idaho,06-05-2020,2158
Idaho,07-05-2020,2178
Idaho,08-05-2020,2178
Idaho,09-05-2020,2205
Idaho,10-05-2020,2230
Idaho,11-05-2020,2260
Idaho,12-05-2020,2293
Idaho,13-05-2020,2293
Idaho,14-05-2020,2351
Illinois,24-01-2020,1
Illinois,25-01-2020,1
Illinois,26-01-2020,1
Illinois,27-01-2020,1
Illinois,28-01-2020,1
Illinois,29-01-2020,1
Illinois,30-01-2020,1
Illinois,31-01-2020,2
Illinois,01-02-2020,2
Illinois,02-02-2020,2
Illinois,03-02-2020,2
Illinois,04-02-2020,2
Illinois,05-02-2020,2
Illinois,06-02-2020,2
Illinois,07-02-2020,2
Illinois,08-02-2020,2
Illinois,09-02-2020,2
Illinois,10-02-2020,2
Illinois,11-02-2020,2
Illinois,12-02-2020,2
Illinois,13-02-2020,2
Illinois,14-02-2020,2
Illinois,15-02-2020,2
Illinois,16-02-2020,2
Illinois,17-02-2020,2
Illinois,18-02-2020,2
Illinois,19-02-2020,2
Illinois,20-02-2020,2
Illinois,21-02-2020,2
Illinois,22-02-2020,2
Illinois,23-02-2020,2
Illinois,24-02-2020,2
Illinois,25-02-2020,2
Illinois,26-02-2020,2
Illinois,27-02-2020,2
Illinois,28-02-2020,2
Illinois,29-02-2020,2
Illinois,01-03-2020,3
Illinois,02-03-2020,4
Illinois,03-03-2020,4
Illinois,04-03-2020,4
Illinois,05-03-2020,5
Illinois,06-03-2020,5
Illinois,07-03-2020,6
Illinois,08-03-2020,7
Illinois,09-03-2020,7
Illinois,10-03-2020,12
Illinois,11-03-2020,25
Illinois,12-03-2020,32
Illinois,13-03-2020,46
Illinois,14-03-2020,64
Illinois,15-03-2020,66
Illinois,16-03-2020,83
Illinois,17-03-2020,161
Illinois,18-03-2020,272
Illinois,19-03-2020,422
Illinois,20-03-2020,585
Illinois,21-03-2020,753
Illinois,22-03-2020,1049
Illinois,23-03-2020,1285
Illinois,24-03-2020,1537
Illinois,25-03-2020,1865
Illinois,26-03-2020,2538
Illinois,27-03-2020,3024
Illinois,28-03-2020,3491
Illinois,29-03-2020,4596
Illinois,30-03-2020,5056
Illinois,31-03-2020,5994
Illinois,01-04-2020,6980
Illinois,02-04-2020,7695
Illinois,03-04-2020,8904
Illinois,04-04-2020,10357
Illinois,05-04-2020,11259
Illinois,06-04-2020,12262
Illinois,07-04-2020,13553
Illinois,08-04-2020,15078
Illinois,09-04-2020,16422
Illinois,10-04-2020,17887
Illinois,11-04-2020,19180
Illinois,12-04-2020,20852
Illinois,13-04-2020,22025
Illinois,14-04-2020,23248
Illinois,15-04-2020,24593
Illinois,16-04-2020,25734
Illinois,17-04-2020,27578
Illinois,18-04-2020,29160
Illinois,19-04-2020,30357
Illinois,20-04-2020,31513
Illinois,21-04-2020,33059
Illinois,22-04-2020,35107
Illinois,23-04-2020,36937
Illinois,24-04-2020,39658
Illinois,25-04-2020,41777
Illinois,26-04-2020,43903
Illinois,27-04-2020,45883
Illinois,28-04-2020,48102
Illinois,29-04-2020,50358
Illinois,30-04-2020,52918
Illinois,01-05-2020,56055
Illinois,02-05-2020,58505
Illinois,03-05-2020,61499
Illinois,04-05-2020,63777
Illinois,05-05-2020,65889
Illinois,06-05-2020,68232
Illinois,07-05-2020,70871
Illinois,08-05-2020,73760
Illinois,09-05-2020,76085
Illinois,10-05-2020,77741
Illinois,11-05-2020,79007
Illinois,12-05-2020,83021
Illinois,13-05-2020,84694
Illinois,14-05-2020,87937
Indiana,06-03-2020,1
Indiana,07-03-2020,1
Indiana,08-03-2020,2
Indiana,09-03-2020,3
Indiana,10-03-2020,6
Indiana,11-03-2020,11
Indiana,12-03-2020,13
Indiana,13-03-2020,13
Indiana,14-03-2020,16
Indiana,15-03-2020,20
Indiana,16-03-2020,25
Indiana,17-03-2020,30
Indiana,18-03-2020,38
Indiana,19-03-2020,60
Indiana,20-03-2020,86
Indiana,21-03-2020,128
Indiana,22-03-2020,204
Indiana,23-03-2020,270
Indiana,24-03-2020,368
Indiana,25-03-2020,477
Indiana,26-03-2020,645
Indiana,27-03-2020,979
Indiana,28-03-2020,1233
Indiana,29-03-2020,1513
Indiana,30-03-2020,1786
Indiana,31-03-2020,2158
Indiana,01-04-2020,2564
Indiana,02-04-2020,3038
Indiana,03-04-2020,3437
Indiana,04-04-2020,3953
Indiana,05-04-2020,4411
Indiana,06-04-2020,4956
Indiana,07-04-2020,5510
Indiana,08-04-2020,5943
Indiana,09-04-2020,6351
Indiana,10-04-2020,6907
Indiana,11-04-2020,7435
Indiana,12-04-2020,7928
Indiana,13-04-2020,8359
Indiana,14-04-2020,8527
Indiana,15-04-2020,8960
Indiana,16-04-2020,9542
Indiana,17-04-2020,10154
Indiana,18-04-2020,10641
Indiana,19-04-2020,11211
Indiana,20-04-2020,11688
Indiana,21-04-2020,12097
Indiana,22-04-2020,12438
Indiana,23-04-2020,13039
Indiana,24-04-2020,13681
Indiana,25-04-2020,14399
Indiana,26-04-2020,15012
Indiana,27-04-2020,15961
Indiana,28-04-2020,16588
Indiana,29-04-2020,17182
Indiana,30-04-2020,17835
Indiana,01-05-2020,18630
Indiana,02-05-2020,19295
Indiana,03-05-2020,19933
Indiana,04-05-2020,20507
Indiana,05-05-2020,21033
Indiana,06-05-2020,21870
Indiana,07-05-2020,22503
Indiana,08-05-2020,23146
Indiana,09-05-2020,23732
Indiana,10-05-2020,24126
Indiana,11-05-2020,24627
Indiana,12-05-2020,25127
Indiana,13-05-2020,25473
Indiana,14-05-2020,26053
Iowa,09-03-2020,3
Iowa,10-03-2020,8
Iowa,11-03-2020,13
Iowa,12-03-2020,14
Iowa,13-03-2020,17
Iowa,14-03-2020,17
Iowa,15-03-2020,18
Iowa,16-03-2020,23
Iowa,17-03-2020,23
Iowa,18-03-2020,38
Iowa,19-03-2020,44
Iowa,20-03-2020,45
Iowa,21-03-2020,69
Iowa,22-03-2020,90
Iowa,23-03-2020,105
Iowa,24-03-2020,124
Iowa,25-03-2020,146
Iowa,26-03-2020,179
Iowa,27-03-2020,235
Iowa,28-03-2020,298
Iowa,29-03-2020,336
Iowa,30-03-2020,424
Iowa,31-03-2020,497
Iowa,01-04-2020,547
Iowa,02-04-2020,614
Iowa,03-04-2020,699
Iowa,04-04-2020,787
Iowa,05-04-2020,869
Iowa,06-04-2020,946
Iowa,07-04-2020,1046
Iowa,08-04-2020,1145
Iowa,09-04-2020,1270
Iowa,10-04-2020,1388
Iowa,11-04-2020,1510
Iowa,12-04-2020,1587
Iowa,13-04-2020,1710
Iowa,14-04-2020,1899
Iowa,15-04-2020,1995
Iowa,16-04-2020,2141
Iowa,17-04-2020,2332
Iowa,18-04-2020,2513
Iowa,19-04-2020,2902
Iowa,20-04-2020,3159
Iowa,21-04-2020,3641
Iowa,22-04-2020,3748
Iowa,23-04-2020,3924
Iowa,24-04-2020,4445
Iowa,25-04-2020,5092
Iowa,26-04-2020,5476
Iowa,27-04-2020,5868
Iowa,28-04-2020,6376
Iowa,29-04-2020,6843
Iowa,30-04-2020,7145
Iowa,01-05-2020,7884
Iowa,02-05-2020,8643
Iowa,03-05-2020,9175
Iowa,04-05-2020,9703
Iowa,05-05-2020,10111
Iowa,06-05-2020,10404
Iowa,07-05-2020,11059
Iowa,08-05-2020,11457
Iowa,09-05-2020,11671
Iowa,10-05-2020,11959
Iowa,11-05-2020,12373
Iowa,12-05-2020,12912
Iowa,13-05-2020,13289
Iowa,14-05-2020,13675
Kansas,08-03-2020,1
Kansas,09-03-2020,1
Kansas,10-03-2020,1
Kansas,11-03-2020,1
Kansas,12-03-2020,4
Kansas,13-03-2020,6
Kansas,14-03-2020,8
Kansas,15-03-2020,8
Kansas,16-03-2020,11
Kansas,17-03-2020,18
Kansas,18-03-2020,22
Kansas,19-03-2020,35
Kansas,20-03-2020,48
Kansas,21-03-2020,57
Kansas,22-03-2020,65
Kansas,23-03-2020,84
Kansas,24-03-2020,100
Kansas,25-03-2020,134
Kansas,26-03-2020,172
Kansas,27-03-2020,206
Kansas,28-03-2020,266
Kansas,29-03-2020,330
Kansas,30-03-2020,372
Kansas,31-03-2020,434
Kansas,01-04-2020,485
Kansas,02-04-2020,553
Kansas,03-04-2020,629
Kansas,04-04-2020,698
Kansas,05-04-2020,751
Kansas,06-04-2020,849
Kansas,07-04-2020,912
Kansas,08-04-2020,1046
Kansas,09-04-2020,1116
Kansas,10-04-2020,1117
Kansas,11-04-2020,1275
Kansas,12-04-2020,1344
Kansas,13-04-2020,1390
Kansas,14-04-2020,1441
Kansas,15-04-2020,1504
Kansas,16-04-2020,1615
Kansas,17-04-2020,1730
Kansas,18-04-2020,1821
Kansas,19-04-2020,1905
Kansas,20-04-2020,2048
Kansas,21-04-2020,2164
Kansas,22-04-2020,2331
Kansas,23-04-2020,2721
Kansas,24-04-2020,2959
Kansas,25-04-2020,3135
Kansas,26-04-2020,3277
Kansas,27-04-2020,3473
Kansas,28-04-2020,3652
Kansas,29-04-2020,3839
Kansas,30-04-2020,4413
Kansas,01-05-2020,4634
Kansas,02-05-2020,4885
Kansas,03-05-2020,5156
Kansas,04-05-2020,5383
Kansas,05-05-2020,5648
Kansas,06-05-2020,5993
Kansas,07-05-2020,6332
Kansas,08-05-2020,6667
Kansas,09-05-2020,6829
Kansas,10-05-2020,6951
Kansas,11-05-2020,7159
Kansas,12-05-2020,7240
Kansas,13-05-2020,7518
Kansas,14-05-2020,7705
Kentucky,06-03-2020,1
Kentucky,07-03-2020,1
Kentucky,08-03-2020,1
Kentucky,09-03-2020,4
Kentucky,10-03-2020,5
Kentucky,11-03-2020,8
Kentucky,12-03-2020,10
Kentucky,13-03-2020,14
Kentucky,14-03-2020,16
Kentucky,15-03-2020,18
Kentucky,16-03-2020,21
Kentucky,17-03-2020,26
Kentucky,18-03-2020,28
Kentucky,19-03-2020,50
Kentucky,20-03-2020,64
Kentucky,21-03-2020,87
Kentucky,22-03-2020,103
Kentucky,23-03-2020,123
Kentucky,24-03-2020,162
Kentucky,25-03-2020,197
Kentucky,26-03-2020,247
Kentucky,27-03-2020,301
Kentucky,28-03-2020,380
Kentucky,29-03-2020,438
Kentucky,30-03-2020,479
Kentucky,31-03-2020,628
Kentucky,01-04-2020,632
Kentucky,02-04-2020,770
Kentucky,03-04-2020,770
Kentucky,04-04-2020,917
Kentucky,05-04-2020,955
Kentucky,06-04-2020,955
Kentucky,07-04-2020,1149
Kentucky,08-04-2020,1149
Kentucky,09-04-2020,1341
Kentucky,10-04-2020,1693
Kentucky,11-04-2020,1693
Kentucky,12-04-2020,1963
Kentucky,13-04-2020,2018
Kentucky,14-04-2020,2048
Kentucky,15-04-2020,2210
Kentucky,16-04-2020,2435
Kentucky,17-04-2020,2522
Kentucky,18-04-2020,2707
Kentucky,19-04-2020,2960
Kentucky,20-04-2020,3050
Kentucky,21-04-2020,3204
Kentucky,22-04-2020,3378
Kentucky,23-04-2020,3479
Kentucky,24-04-2020,3779
Kentucky,25-04-2020,3915
Kentucky,26-04-2020,4085
Kentucky,27-04-2020,4156
Kentucky,28-04-2020,4375
Kentucky,29-04-2020,4537
Kentucky,30-04-2020,4708
Kentucky,01-05-2020,4882
Kentucky,02-05-2020,4879
Kentucky,03-05-2020,5130
Kentucky,04-05-2020,5245
Kentucky,05-05-2020,5822
Kentucky,06-05-2020,5934
Kentucky,07-05-2020,6129
Kentucky,08-05-2020,6288
Kentucky,09-05-2020,6440
Kentucky,10-05-2020,6440
Kentucky,11-05-2020,6677
Kentucky,12-05-2020,6853
Kentucky,13-05-2020,6853
Kentucky,14-05-2020,7225
Louisiana,11-03-2020,5
Louisiana,12-03-2020,19
Louisiana,13-03-2020,29
Louisiana,14-03-2020,77
Louisiana,15-03-2020,87
Louisiana,16-03-2020,115
Louisiana,17-03-2020,196
Louisiana,18-03-2020,257
Louisiana,19-03-2020,392
Louisiana,20-03-2020,537
Louisiana,21-03-2020,763
Louisiana,22-03-2020,837
Louisiana,23-03-2020,1172
Louisiana,24-03-2020,1388
Louisiana,25-03-2020,1795
Louisiana,26-03-2020,2304
Louisiana,27-03-2020,2744
Louisiana,28-03-2020,3315
Louisiana,29-03-2020,3540
Louisiana,30-03-2020,4025
Louisiana,31-03-2020,5237
Louisiana,01-04-2020,6424
Louisiana,02-04-2020,9149
Louisiana,03-04-2020,10297
Louisiana,04-04-2020,12496
Louisiana,05-04-2020,13010
Louisiana,06-04-2020,14867
Louisiana,07-04-2020,16284
Louisiana,08-04-2020,17030
Louisiana,09-04-2020,18283
Louisiana,10-04-2020,19253
Louisiana,11-04-2020,20014
Louisiana,12-04-2020,20595
Louisiana,13-04-2020,21016
Louisiana,14-04-2020,21518
Louisiana,15-04-2020,21951
Louisiana,16-04-2020,22532
Louisiana,17-04-2020,23118
Louisiana,18-04-2020,23580
Louisiana,19-04-2020,23928
Louisiana,20-04-2020,24523
Louisiana,21-04-2020,24854
Louisiana,22-04-2020,25258
Louisiana,23-04-2020,25739
Louisiana,24-04-2020,26140
Louisiana,25-04-2020,26512
Louisiana,26-04-2020,26773
Louisiana,27-04-2020,27068
Louisiana,28-04-2020,27286
Louisiana,29-04-2020,27660
Louisiana,30-04-2020,28001
Louisiana,01-05-2020,28711
Louisiana,02-05-2020,29140
Louisiana,03-05-2020,29340
Louisiana,04-05-2020,29673
Louisiana,05-05-2020,29996
Louisiana,06-05-2020,30399
Louisiana,07-05-2020,30652
Louisiana,08-05-2020,30855
Louisiana,09-05-2020,31417
Louisiana,10-05-2020,31600
Louisiana,11-05-2020,31815
Louisiana,12-05-2020,32050
Louisiana,13-05-2020,32662
Louisiana,14-05-2020,33489
Maine,12-03-2020,1
Maine,13-03-2020,3
Maine,14-03-2020,3
Maine,15-03-2020,2
Maine,16-03-2020,17
Maine,17-03-2020,26
Maine,18-03-2020,35
Maine,19-03-2020,52
Maine,20-03-2020,56
Maine,21-03-2020,70
Maine,22-03-2020,89
Maine,23-03-2020,107
Maine,24-03-2020,118
Maine,25-03-2020,142
Maine,26-03-2020,155
Maine,27-03-2020,168
Maine,28-03-2020,211
Maine,29-03-2020,253
Maine,30-03-2020,275
Maine,31-03-2020,303
Maine,01-04-2020,303
Maine,02-04-2020,376
Maine,03-04-2020,432
Maine,04-04-2020,456
Maine,05-04-2020,470
Maine,06-04-2020,499
Maine,07-04-2020,519
Maine,08-04-2020,537
Maine,09-04-2020,560
Maine,10-04-2020,586
Maine,11-04-2020,616
Maine,12-04-2020,633
Maine,13-04-2020,698
Maine,14-04-2020,735
Maine,15-04-2020,770
Maine,16-04-2020,796
Maine,17-04-2020,827
Maine,18-04-2020,847
Maine,19-04-2020,867
Maine,20-04-2020,875
Maine,21-04-2020,888
Maine,22-04-2020,907
Maine,23-04-2020,937
Maine,24-04-2020,965
Maine,25-04-2020,965
Maine,26-04-2020,1015
Maine,27-04-2020,1023
Maine,28-04-2020,1040
Maine,29-04-2020,1056
Maine,30-04-2020,1095
Maine,01-05-2020,1123
Maine,02-05-2020,1153
Maine,03-05-2020,1185
Maine,04-05-2020,1205
Maine,05-05-2020,1226
Maine,06-05-2020,1254
Maine,07-05-2020,1330
Maine,08-05-2020,1374
Maine,09-05-2020,1408
Maine,10-05-2020,1436
Maine,11-05-2020,1462
Maine,12-05-2020,1477
Maine,13-05-2020,1515
Maine,14-05-2020,1565
Maryland,06-03-2020,3
Maryland,07-03-2020,3
Maryland,08-03-2020,5
Maryland,09-03-2020,5
Maryland,10-03-2020,8
Maryland,11-03-2020,9
Maryland,12-03-2020,12
Maryland,13-03-2020,18
Maryland,14-03-2020,27
Maryland,15-03-2020,24
Maryland,16-03-2020,42
Maryland,17-03-2020,60
Maryland,18-03-2020,85
Maryland,19-03-2020,107
Maryland,20-03-2020,149
Maryland,21-03-2020,193
Maryland,22-03-2020,244
Maryland,23-03-2020,290
Maryland,24-03-2020,349
Maryland,25-03-2020,425
Maryland,26-03-2020,583
Maryland,27-03-2020,775
Maryland,28-03-2020,995
Maryland,29-03-2020,1239
Maryland,30-03-2020,1413
Maryland,31-03-2020,1660
Maryland,01-04-2020,1986
Maryland,02-04-2020,2331
Maryland,03-04-2020,2758
Maryland,04-04-2020,3125
Maryland,05-04-2020,3617
Maryland,06-04-2020,4045
Maryland,07-04-2020,4371
Maryland,08-04-2020,5529
Maryland,09-04-2020,6185
Maryland,10-04-2020,6968
Maryland,11-04-2020,7694
Maryland,12-04-2020,8225
Maryland,13-04-2020,8936
Maryland,14-04-2020,9472
Maryland,15-04-2020,10032
Maryland,16-04-2020,10784
Maryland,17-04-2020,11572
Maryland,18-04-2020,12326
Maryland,19-04-2020,12847
Maryland,20-04-2020,13684
Maryland,21-04-2020,14193
Maryland,22-04-2020,14775
Maryland,23-04-2020,15737
Maryland,24-04-2020,16616
Maryland,25-04-2020,17766
Maryland,26-04-2020,18581
Maryland,27-04-2020,19487
Maryland,28-04-2020,20113
Maryland,29-04-2020,20849
Maryland,30-04-2020,21742
Maryland,01-05-2020,23472
Maryland,02-05-2020,24473
Maryland,03-05-2020,25462
Maryland,04-05-2020,26408
Maryland,05-05-2020,27117
Maryland,06-05-2020,28163
Maryland,07-05-2020,29374
Maryland,08-05-2020,30485
Maryland,09-05-2020,31534
Maryland,10-05-2020,32587
Maryland,11-05-2020,33373
Maryland,12-05-2020,34061
Maryland,13-05-2020,34812
Maryland,14-05-2020,35903
Massachusetts,01-02-2020,1
Massachusetts,02-02-2020,1
Massachusetts,03-02-2020,1
Massachusetts,04-02-2020,1
Massachusetts,05-02-2020,1
Massachusetts,06-02-2020,1
Massachusetts,07-02-2020,1
Massachusetts,08-02-2020,1
Massachusetts,09-02-2020,1
Massachusetts,10-02-2020,1
Massachusetts,11-02-2020,1
Massachusetts,12-02-2020,1
Massachusetts,13-02-2020,1
Massachusetts,14-02-2020,1
Massachusetts,15-02-2020,1
Massachusetts,16-02-2020,1
Massachusetts,17-02-2020,1
Massachusetts,18-02-2020,1
Massachusetts,19-02-2020,1
Massachusetts,20-02-2020,1
Massachusetts,21-02-2020,1
Massachusetts,22-02-2020,1
Massachusetts,23-02-2020,1
Massachusetts,24-02-2020,1
Massachusetts,25-02-2020,1
Massachusetts,26-02-2020,1
Massachusetts,27-02-2020,1
Massachusetts,28-02-2020,1
Massachusetts,29-02-2020,1
Massachusetts,01-03-2020,1
Massachusetts,02-03-2020,1
Massachusetts,03-03-2020,2
Massachusetts,04-03-2020,2
Massachusetts,05-03-2020,2
Massachusetts,06-03-2020,6
Massachusetts,07-03-2020,6
Massachusetts,08-03-2020,22
Massachusetts,09-03-2020,22
Massachusetts,10-03-2020,41
Massachusetts,11-03-2020,92
Massachusetts,12-03-2020,107
Massachusetts,13-03-2020,123
Massachusetts,14-03-2020,138
Massachusetts,15-03-2020,138
Massachusetts,16-03-2020,187
Massachusetts,17-03-2020,217
Massachusetts,18-03-2020,252
Massachusetts,19-03-2020,328
Massachusetts,20-03-2020,413
Massachusetts,21-03-2020,523
Massachusetts,22-03-2020,640
Massachusetts,23-03-2020,777
Massachusetts,24-03-2020,1159
Massachusetts,25-03-2020,1838
Massachusetts,26-03-2020,2417
Massachusetts,27-03-2020,3240
Massachusetts,28-03-2020,4257
Massachusetts,29-03-2020,4955
Massachusetts,30-03-2020,5752
Massachusetts,31-03-2020,6620
Massachusetts,01-04-2020,7738
Massachusetts,02-04-2020,8966
Massachusetts,03-04-2020,10402
Massachusetts,04-04-2020,11736
Massachusetts,05-04-2020,12500
Massachusetts,06-04-2020,13837
Massachusetts,07-04-2020,15202
Massachusetts,08-04-2020,16790
Massachusetts,09-04-2020,18941
Massachusetts,10-04-2020,20974
Massachusetts,11-04-2020,22860
Massachusetts,12-04-2020,25475
Massachusetts,13-04-2020,26867
Massachusetts,14-04-2020,28164
Massachusetts,15-04-2020,29918
Massachusetts,16-04-2020,32181
Massachusetts,17-04-2020,34402
Massachusetts,18-04-2020,36372
Massachusetts,19-04-2020,38077
Massachusetts,20-04-2020,38077
Massachusetts,21-04-2020,41199
Massachusetts,22-04-2020,42944
Massachusetts,23-04-2020,46023
Massachusetts,24-04-2020,50969
Massachusetts,25-04-2020,53348
Massachusetts,26-04-2020,54938
Massachusetts,27-04-2020,56462
Massachusetts,28-04-2020,58302
Massachusetts,29-04-2020,60265
Massachusetts,30-04-2020,62205
Massachusetts,01-05-2020,64311
Massachusetts,02-05-2020,66263
Massachusetts,03-05-2020,68087
Massachusetts,04-05-2020,69087
Massachusetts,05-05-2020,70271
Massachusetts,06-05-2020,72025
Massachusetts,07-05-2020,73721
Massachusetts,08-05-2020,75333
Massachusetts,09-05-2020,76743
Massachusetts,10-05-2020,77793
Massachusetts,11-05-2020,78462
Massachusetts,12-05-2020,79332
Massachusetts,13-05-2020,80497
Massachusetts,14-05-2020,82182
Michigan,11-03-2020,2
Michigan,12-03-2020,2
Michigan,13-03-2020,16
Michigan,14-03-2020,25
Michigan,15-03-2020,32
Michigan,16-03-2020,54
Michigan,17-03-2020,63
Michigan,18-03-2020,119
Michigan,19-03-2020,259
Michigan,20-03-2020,402
Michigan,21-03-2020,540
Michigan,22-03-2020,1035
Michigan,23-03-2020,1329
Michigan,24-03-2020,1793
Michigan,25-03-2020,2296
Michigan,26-03-2020,2845
Michigan,27-03-2020,3634
Michigan,28-03-2020,4650
Michigan,29-03-2020,5488
Michigan,30-03-2020,6498
Michigan,31-03-2020,7615
Michigan,01-04-2020,9315
Michigan,02-04-2020,10791
Michigan,03-04-2020,12744
Michigan,04-04-2020,14225
Michigan,05-04-2020,15718
Michigan,06-04-2020,17221
Michigan,07-04-2020,18970
Michigan,08-04-2020,20346
Michigan,09-04-2020,21504
Michigan,10-04-2020,22434
Michigan,11-04-2020,23605
Michigan,12-04-2020,24244
Michigan,13-04-2020,25635
Michigan,14-04-2020,27001
Michigan,15-04-2020,28059
Michigan,16-04-2020,28809
Michigan,17-04-2020,30023
Michigan,18-04-2020,30791
Michigan,19-04-2020,31424
Michigan,20-04-2020,32000
Michigan,21-04-2020,32667
Michigan,22-04-2020,33966
Michigan,23-04-2020,35296
Michigan,24-04-2020,36666
Michigan,25-04-2020,37074
Michigan,26-04-2020,37778
Michigan,27-04-2020,38210
Michigan,28-04-2020,39262
Michigan,29-04-2020,40399
Michigan,30-04-2020,41379
Michigan,01-05-2020,42356
Michigan,02-05-2020,43207
Michigan,03-05-2020,43801
Michigan,04-05-2020,43990
Michigan,05-05-2020,44451
Michigan,06-05-2020,45179
Michigan,07-05-2020,45745
Michigan,08-05-2020,46386
Michigan,09-05-2020,46815
Michigan,10-05-2020,47182
Michigan,11-05-2020,47552
Michigan,12-05-2020,48021
Michigan,13-05-2020,48391
Michigan,14-05-2020,49582
Minnesota,06-03-2020,1
Minnesota,07-03-2020,1
Minnesota,08-03-2020,1
Minnesota,09-03-2020,2
Minnesota,10-03-2020,2
Minnesota,11-03-2020,5
Minnesota,12-03-2020,9
Minnesota,13-03-2020,14
Minnesota,14-03-2020,21
Minnesota,15-03-2020,21
Minnesota,16-03-2020,53
Minnesota,17-03-2020,59
Minnesota,18-03-2020,77
Minnesota,19-03-2020,89
Minnesota,20-03-2020,113
