,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
5365,New Hampshire,2020-06-21,5544,339,1359711.0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.0,4.0,199.0,-3.0,-7.0,-1.0,4244.0,961.0,407.7337022352544,105885.0,551.0,6.114718614718615,7787.316569476896,9.93867243867244
5366,New Hampshire,2020-06-22,5558,339,1359711.0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,2.0,189.0,-14.0,-36.0,10.0,4275.0,944.0,408.76333279645456,108862.0,553.0,6.0993163008276365,8006.260153812097,9.949622166246849
5367,New Hampshire,2020-06-23,5571,343,1359711.0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,7.0,220.0,-8.0,-36.0,10.0,4290.0,938.0,409.71941831756897,108876.0,558.0,6.156883862861246,8007.289784373297,10.016155088852988
5368,New Hampshire,2020-06-24,5598,347,1359711.0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,4316.0,935.0,411.7051343998835,110053.0,558.0,6.198642372275812,8093.852296554194,9.96784565916399
5369,New Hampshire,2020-06-25,5638,357,1359711.0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,4358.0,923.0,414.64693600331253,111566.0,558.0,6.3320326356864145,8205.125942203895,9.897126640652713
5370,New Hampshire,2020-06-26,5671,365,1359711.0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,4381.0,925.0,417.07392232614137,114768.0,561.0,6.436254628813259,8440.617160558384,9.892435196614354
5371,New Hampshire,2020-06-27,5717,367,1359711.0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,4381.0,969.0,420.4569941700848,114768.0,561.0,6.419450760888577,8440.617160558384,9.812838901521776
5372,New Jersey,2020-01-22,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5373,New Jersey,2020-01-23,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5374,New Jersey,2020-01-24,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5375,New Jersey,2020-01-25,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5376,New Jersey,2020-01-26,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5377,New Jersey,2020-01-27,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5378,New Jersey,2020-01-28,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5379,New Jersey,2020-01-29,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5380,New Jersey,2020-01-30,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5381,New Jersey,2020-01-31,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5382,New Jersey,2020-02-01,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5383,New Jersey,2020-02-02,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5384,New Jersey,2020-02-03,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5385,New Jersey,2020-02-04,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5386,New Jersey,2020-02-05,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5387,New Jersey,2020-02-06,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5388,New Jersey,2020-02-07,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5389,New Jersey,2020-02-08,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5390,New Jersey,2020-02-09,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5391,New Jersey,2020-02-10,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5392,New Jersey,2020-02-11,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5393,New Jersey,2020-02-12,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5394,New Jersey,2020-02-13,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5395,New Jersey,2020-02-14,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5396,New Jersey,2020-02-15,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-3.0,5.0,2.0,1.0,0.0,,,,,,,,
5397,New Jersey,2020-02-16,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-4.0,20.0,0.0,0.0,0.0,,,,,,,,
5398,New Jersey,2020-02-17,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1.0,63.0,-15.0,-36.0,8.0,,,,,,,,
5399,New Jersey,2020-02-18,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,5.0,2.0,-1.0,1.0,,,,,,,,
5400,New Jersey,2020-02-19,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,16.0,2.0,1.0,0.0,,,,,,,,
5401,New Jersey,2020-02-20,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,2.0,1.0,0.0,0.0,,,,,,,,
5402,New Jersey,2020-02-21,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-3.0,-2.0,0.0,2.0,1.0,,,,,,,,
5403,New Jersey,2020-02-22,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,59.0,6.0,4.0,-1.0,,,,,,,,
5404,New Jersey,2020-02-23,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,104.0,5.0,2.0,-1.0,,,,,,,,
5405,New Jersey,2020-02-24,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,46.0,1.0,3.0,0.0,,,,,,,,
5406,New Jersey,2020-02-25,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-3.0,-9.0,-1.0,2.0,0.0,,,,,,,,
5407,New Jersey,2020-02-26,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,
5408,New Jersey,2020-02-27,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,2.0,1.0,0.0,,,,,,,,
5409,New Jersey,2020-02-28,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,2.0,3.0,0.0,,,,,,,,
5410,New Jersey,2020-02-29,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0,9.0,2.0,4.0,-1.0,,,,,,,,
5411,New Jersey,2020-03-01,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.0,28.0,3.0,2.0,-1.0,,,,,,,,
5412,New Jersey,2020-03-02,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.0,53.0,1.0,3.0,-1.0,,,,,,,,
5413,New Jersey,2020-03-03,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,10.0,2.0,3.0,0.0,,,,,,,,
5414,New Jersey,2020-03-04,0,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,7.0,36.0,2.0,2.0,-1.0,,,,,,,,
5415,New Jersey,2020-03-05,2,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,39.0,3.0,2.0,-1.0,,,,,,,,
5416,New Jersey,2020-03-06,2,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,-6.0,-3.0,2.0,2.0,,,,,,,,
5417,New Jersey,2020-03-07,4,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,45.0,2.0,6.0,-1.0,,,,,,,,
5418,New Jersey,2020-03-08,5,0,8882190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,6.0,116.0,2.0,2.0,0.0,,,,,,,,
5419,New Jersey,2020-03-09,5,0,8882190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,121.0,-4.0,1.0,0.0,,,,,,,,
5420,New Jersey,2020-03-10,15,1,8882190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,10.0,34.0,-7.0,-2.0,1.0,,,,,,,,
5421,New Jersey,2020-03-11,23,1,8882190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0,48.0,-8.0,-3.0,1.0,,,,,,,,
5422,New Jersey,2020-03-12,29,1,8882190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,25.0,19.0,-14.0,-5.0,3.0,,,,,,,,
5423,New Jersey,2020-03-13,49,1,8882190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0,27.0,39.0,-20.0,-9.0,6.0,,,,,,,,
5424,New Jersey,2020-03-14,69,1,8882190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.0,16.0,87.0,-16.0,-2.0,4.0,,,,,,,,
5425,New Jersey,2020-03-15,72,2,8882190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-14.0,6.0,79.0,-24.0,-8.0,5.0,,,,,,,,
5426,New Jersey,2020-03-16,176,2,8882190.0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-10.0,18.0,9.0,-35.0,-25.0,11.0,,,,,,,,
5427,New Jersey,2020-03-17,250,3,8882190.0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-27.0,4.0,9.0,-41.0,-35.0,16.0,,,,,,,,
5428,New Jersey,2020-03-18,397,5,8882190.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-30.0,1.0,46.0,-43.0,-39.0,17.0,,,,,,,,
5429,New Jersey,2020-03-19,741,9,8882190.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-35.0,-3.0,0.0,-50.0,-43.0,21.0,,,,,,,,
5430,New Jersey,2020-03-20,890,11,8882190.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-35.0,4.0,51.0,-49.0,-44.0,21.0,,,,,,,,
5431,New Jersey,2020-03-21,1327,16,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-42.0,-1.0,51.0,-48.0,-30.0,14.0,,,,,,,,
5432,New Jersey,2020-03-22,1914,20,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-57.0,-31.0,-3.0,-61.0,-38.0,15.0,,,,,,,,
5433,New Jersey,2020-03-23,2844,27,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-56.0,-34.0,-55.0,-67.0,-55.0,26.0,,,,,,,,
5434,New Jersey,2020-03-24,3675,44,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-46.0,-18.0,32.0,-60.0,-55.0,24.0,,,,,,,,
5435,New Jersey,2020-03-25,4402,62,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-51.0,-27.0,-32.0,-65.0,-57.0,27.0,,,,,,,,
5436,New Jersey,2020-03-26,6876,81,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-46.0,-19.0,52.0,-62.0,-57.0,26.0,,,,,,,,
5437,New Jersey,2020-03-27,8825,108,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-48.0,-21.0,42.0,-63.0,-56.0,27.0,,,,,,,,
5438,New Jersey,2020-03-28,11124,140,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-59.0,-32.0,-47.0,-67.0,-44.0,19.0,,,,,,,,
5439,New Jersey,2020-03-29,13386,161,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-59.0,-33.0,-36.0,-70.0,-44.0,16.0,,,,,,,,
5440,New Jersey,2020-03-30,16636,198,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-49.0,-25.0,-11.0,-66.0,-58.0,26.0,,,,,,,,
5441,New Jersey,2020-03-31,18696,267,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-49.0,-24.0,-21.0,-67.0,-60.0,27.0,,,,,,,,
5442,New Jersey,2020-04-01,22255,355,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-47.0,-21.0,13.0,-65.0,-60.0,27.0,,,,,,,,
5443,New Jersey,2020-04-02,25590,537,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-51.0,-15.0,3.0,-67.0,-61.0,28.0,,,,,,,,
5444,New Jersey,2020-04-03,29895,646,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-62.0,0.0,-30.0,-67.0,-60.0,30.0,,,,,,,,
5445,New Jersey,2020-04-04,34124,846,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-64.0,-2.0,21.0,-62.0,-45.0,18.0,,,,,,,,
5446,New Jersey,2020-04-05,37505,917,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-66.0,-11.0,26.0,-67.0,-45.0,16.0,,,,,,,,
5447,New Jersey,2020-04-06,41090,1003,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-58.0,-2.0,38.0,-65.0,-61.0,26.0,,,,,,,,
5448,New Jersey,2020-04-07,44416,1232,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-57.0,-5.0,22.0,-66.0,-62.0,27.0,,,,,,,,
5449,New Jersey,2020-04-08,47437,1504,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-58.0,-7.0,-10.0,-67.0,-63.0,28.0,,,,,,,,
5450,New Jersey,2020-04-09,51027,1709,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-61.0,-8.0,-34.0,-70.0,-64.0,30.0,,,,,,,,
5451,New Jersey,2020-04-10,54588,1932,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-62.0,-8.0,-43.0,-72.0,-68.0,33.0,,,,,,,,
5452,New Jersey,2020-04-11,58151,2183,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-61.0,-3.0,-12.0,-65.0,-47.0,18.0,,,,,,,,
5453,New Jersey,2020-04-12,61850,2350,8882190.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-76.0,-48.0,-19.0,-72.0,-52.0,16.0,,59500.0,696.3372772000001,126735.0,7604.0,3.7995149560000003,1426.844055,12.29426031
5454,New Jersey,2020-04-13,64584,2443,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-70.0,-40.0,-54.0,-76.0,-64.0,30.0,,62141.0,727.1179742833693,129469.0,7781.0,3.7826706304967175,1457.624752454068,12.047875634832153
5455,New Jersey,2020-04-14,68824,2805,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-58.0,-19.0,-12.0,-67.0,-61.0,27.0,,66019.0,774.8539493,139774.0,8185.0,4.075613158,1573.643437,11.89265373
5456,New Jersey,2020-04-15,71030,3156,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-56.0,-20.0,-17.0,-67.0,-61.0,27.0,,67874.0,799.6901665017299,144021.0,8270.0,4.443193017035056,1621.458221452142,11.642967760101365
5457,New Jersey,2020-04-16,75317,3518,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-58.0,-20.0,-24.0,-68.0,-62.0,28.0,,71799.0,847.9552903056566,151830.0,8224.0,4.670924226934158,1709.3757282832275,10.919181592469164
5458,New Jersey,2020-04-17,78467,3840,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-59.0,-22.0,-31.0,-68.0,-60.0,30.0,,74627.0,883.4195170335244,157449.0,8011.0,4.893777001796933,1772.6371536749384,10.20938738578001
5459,New Jersey,2020-04-18,81420,4070,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-64.0,-27.0,-43.0,-68.0,-44.0,19.0,,77350.0,916.665822280316,162536.0,7718.0,4.998771800540409,1829.909065219276,9.479243429132893
5460,New Jersey,2020-04-19,85301,4362,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-62.0,-28.0,1.0,-67.0,-42.0,15.0,,80939.0,960.3600013059844,170688.0,7494.0,5.113656346349983,1921.6882322940626,8.785360077841995
5461,New Jersey,2020-04-20,88722,4496,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-58.0,-24.0,-18.0,-67.0,-59.0,26.0,,84226.0,998.875277380916,178057.0,6986.0,5.067514258019432,2004.6520058679223,7.874033497892293
5462,New Jersey,2020-04-21,92387,4753,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-60.0,-25.0,-33.0,-69.0,-60.0,27.0,,87634.0,1040.1376237166735,184826.0,7594.0,5.144663210191911,2080.8606886364732,8.219771179927912
5463,New Jersey,2020-04-22,95914,5150,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-56.0,-20.0,-18.0,-66.0,-59.0,26.0,,90764.0,1079.84629916721,191659.0,7210.0,5.369393414934212,2157.7899144242583,7.517150780907898
5464,New Jersey,2020-04-23,100025,5426,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-58.0,-21.0,-23.0,-67.0,-59.0,27.0,,94599.0,1126.1299296682464,200148.0,7240.0,5.42464383904024,2253.363190834693,7.2381904523869025
5465,New Jersey,2020-04-24,102196,5683,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-62.0,-27.0,-50.0,-71.0,-59.0,31.0,,96513.0,1150.5720998987865,205962.0,6847.0,5.56088300911973,2318.820020738129,6.6998708364319555
5466,New Jersey,2020-04-25,105498,5914,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-57.0,-19.0,26.0,-58.0,-39.0,15.0,,99584.0,1187.747616297332,213686.0,6722.0,5.605793474757816,2405.780556371796,6.3716847712752855
5467,New Jersey,2020-04-26,109038,5938,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-67.0,-35.0,-59.0,-73.0,-44.0,16.0,,103100.0,1227.6026520486505,223144.0,6573.0,5.44580788349016,2512.263304432803,6.02817366422715
5468,New Jersey,2020-04-27,111188,6044,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-57.0,-23.0,-31.0,-67.0,-57.0,26.0,,105144.0,1251.8083941010045,227775.0,6407.0,5.435838399827318,2564.401346965107,5.762312479764002
5469,New Jersey,2020-04-28,113856,6442,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-51.0,-15.0,25.0,-61.0,-58.0,19.0,15642.0,107414.0,1281.8460312152747,234359.0,,5.658024170882517,2638.527210068688,
5470,New Jersey,2020-04-29,116365,6771,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-54.0,-20.0,-21.0,-64.0,-58.0,26.0,15642.0,109594.0,1310.0935692661385,241318.0,,5.818759936406996,2716.875004925587,
5471,New Jersey,2020-04-30,118652,7228,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-56.0,-23.0,-38.0,-67.0,-59.0,28.0,15642.0,95782.0,1335.8417237190379,247918.0,,6.091764150625358,2791.181003783977,
5472,New Jersey,2020-05-01,121190,7538,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-53.0,-17.0,-15.0,-64.0,-56.0,27.0,15642.0,98010.0,1364.4157578254913,256545.0,,6.21998514728938,2888.3079510796324,
5473,New Jersey,2020-05-02,123717,7742,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-50.0,-13.0,122.0,-52.0,-36.0,13.0,15642.0,100333.0,1392.865948600514,262312.0,,6.257830370927197,2953.2356322033197,
5474,New Jersey,2020-05-03,126744,7871,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-52.0,-19.0,93.0,-60.0,-36.0,12.0,15642.0,103231.0,1426.9453817132935,275066.0,,6.210155904816007,3096.82634575482,
5475,New Jersey,2020-05-04,128269,7910,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-47.0,-15.0,32.0,-62.0,-55.0,23.0,15642.0,104717.0,1444.1145708434522,277220.0,,6.166727736241803,3121.077121745876,
5476,New Jersey,2020-05-05,130593,8244,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-46.0,-10.0,31.0,-60.0,-55.0,23.0,15642.0,106707.0,1470.2792892293453,287623.0,,6.312742643173831,3238.199137825244,
5477,New Jersey,2020-05-06,131890,8549,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-52.0,-19.0,-21.0,-64.0,-56.0,25.0,15642.0,107699.0,1484.8815438534866,288920.0,,6.481916748805822,3252.801392449385,
5478,New Jersey,2020-05-07,133991,8807,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-47.0,-10.0,65.0,-60.0,-55.0,23.0,15642.0,109542.0,1508.5356201567404,292658.0,,6.5728295184004875,3294.8856081664544,
5479,New Jersey,2020-05-08,135840,8960,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-53.0,-15.0,-22.0,-64.0,-54.0,27.0,15642.0,111238.0,1529.3525583217652,298759.0,,6.595995288574795,3363.573623171763,
5480,New Jersey,2020-05-09,137397,9116,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-50.0,-5.0,5.0,-58.0,-34.0,15.0,15642.0,112639.0,1546.8820189615399,305206.0,,6.634788241373537,3436.157073874799,
5481,New Jersey,2020-05-10,138754,9256,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-47.0,-13.0,73.0,-58.0,-32.0,10.0,15642.0,113856.0,1562.1597826662119,312447.0,,6.670798679677702,3517.679761410193,
5482,New Jersey,2020-05-11,140206,9340,8882190.0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-51.0,-21.0,1.0,-63.0,-53.0,23.0,15642.0,115224.0,1578.5071024150573,425933.0,,6.661626463917378,4795.360153295526,
