,Unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,cases_nom,deaths_nom,cases_pct2,cases_pct5,cases_pct10,deaths_pct2,deaths_pct5,residential_pct10
4096,4096,Maryland,2020-04-19,12847,461,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-45.0,-20.0,40.0,-51.0,-40.0,13.0,914.0,12386.0,216.1580997874089,67891.0,2886.0,3.5883863937105938,1142.3047834254671,22.46438857320776,0.002124988421484432,7.625279538447289e-05,0.11017974421016241,0.3563133445945945,1.0771220695230395,0.3802395209580838,0.5264900662251655,-0.5
4097,4097,Maryland,2020-04-20,13684,582,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-39.0,-22.0,0.0,-56.0,-54.0,23.0,917.0,13102.0,230.2411020075429,71397.0,3014.0,4.253142356036247,1201.2952323905686,22.02572347266881,0.002263434386206349,9.626708658083127e-05,0.11017361674509174,0.36403508771929816,0.9638346727898968,0.38242280285035624,0.8713826366559485,-0.1785714285714286
4098,4098,Maryland,2020-04-21,14193,652,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-39.0,-21.0,1.0,-56.0,-55.0,24.0,930.0,13541.0,238.80531721668046,73635.0,3158.0,4.593813851898823,1238.9508583985255,22.25040512928909,0.0023476267351232615,0.00010784560214897248,0.10477154199423988,0.31611646884273004,0.8446841694827139,0.4143167028199566,1.0438871473354232,0.6000000000000001
4099,4099,Maryland,2020-04-22,14775,698,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-36.0,-18.0,19.0,-54.0,-55.0,24.0,981.0,14077.0,248.597799047168,76529.0,3325.0,4.7241962774957695,1287.6440584284744,22.50423011844332,0.0024438938217040927,0.00011545434095089386,0.0797281496638409,0.2767888005530592,0.7963525835866261,0.19931271477663226,1.089820359281437,0.6000000000000001
4100,4100,Maryland,2020-04-23,15737,748,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-40.0,-21.0,-18.0,-58.0,-55.0,25.0,1040.0,14989.0,264.78399753673654,80100.0,3477.0,4.753129567261867,1347.7281694536819,22.094427146215924,0.002603015707083405,0.00012372470921385187,0.10878602127809489,0.2767321109849099,0.7610787824529992,0.14723926380368102,0.7767220902612826,-0.07407407407407407
4101,4101,Maryland,2020-04-24,16616,798,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-42.0,-24.0,-26.0,-59.0,-55.0,27.0,1108.0,15818.0,279.5736737034005,84716.0,3618.0,4.80259990370727,1425.3950012913626,21.774193548387093,0.0027484087811462067,0.0001319950774768099,0.12460236886632825,0.2933758854207207,0.754222972972973,0.14326647564469908,0.7310195227765726,0.125
4102,4102,Maryland,2020-04-25,17766,875,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-41.0,-16.0,55.0,-43.0,-35.0,14.0,1165.0,16891.0,298.9230793821987,89123.0,3760.0,4.925137903861309,1499.5452889665482,21.164021164021165,0.0029386272511942413,0.00014473144460176523,0.12893181673762477,0.2983045893013738,0.7709330143540669,0.1697860962566844,0.5034364261168385,-0.41666666666666663
4103,4103,Maryland,2020-04-26,18581,910,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-49.0,-24.0,-41.0,-57.0,-42.0,15.0,1177.0,17671.0,312.63591905891224,96665.0,3962.0,4.897475916258544,1626.4437390791534,21.322856681556424,0.003073434253880457,0.00015052070238583584,0.11825950890707748,0.30916649052349743,0.7230155786350148,0.14035087719298245,0.3957055214723926,-0.4
4104,4104,Maryland,2020-04-27,19487,945,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-38.0,-21.0,-12.0,-56.0,-53.0,23.0,1263.0,18542.0,327.87988561977414,104976.0,4101.0,4.849386770667625,1766.2810526413198,21.04479909683379,0.003223293326805256,0.00015630996016990646,0.09687042665766077,0.31891708967851096,0.6839785689595574,0.08000000000000007,0.35386819484240695,-0.11538461538461542
4105,4105,Maryland,2020-04-28,20113,1016,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-36.0,-18.0,4.0,-54.0,-54.0,18.0,1295.0,19097.0,338.4126925371025,107785.0,4268.0,5.051459255208076,1813.544079208054,21.220106398846518,0.0033268383374574903,0.00016805388310330683,0.08244981432646248,0.2780707885874054,0.6317540159013468,0.11648351648351651,0.35828877005347604,0.125
4106,4106,Maryland,2020-04-29,20849,1078,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-33.0,-15.0,45.0,-51.0,-54.0,22.0,1361.0,19771.0,350.79631217153326,110929.0,4402.0,5.170511775145091,1866.4436717768729,21.11372248069452,0.0034485781582882322,0.00017830913974937475,0.06989274901216191,0.2547544535387578,0.6228691523312835,0.14074074074074083,0.3508771929824561,0.6923076923076923
4107,4107,Maryland,2020-04-30,21742,1140,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-44.0,-27.0,-44.0,-62.0,-57.0,27.0,1432.0,19170.0,365.821546320374,114359.0,4559.0,5.243307883359396,1924.1553774101571,20.96863214055745,0.0035962869354646625,0.0001885643963954427,0.08099239297966498,0.22379826635145794,0.5888629055831629,0.1220472440944882,0.30285714285714294,0.17391304347826098
4108,4108,Maryland,2020-05-01,23472,1080,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-34.0,-14.0,14.0,-51.0,-52.0,24.0,1517.0,20875.0,394.9297826893488,120983.0,4718.0,4.601226993865031,2035.6079541200354,20.10054533060668,0.00388244167736301,0.0001786399544798931,0.12580939133771407,0.26322587589473123,0.6537729866835764,0.0018552875695732052,0.18681318681318682,0.0
4109,4109,Maryland,2020-05-02,24473,1251,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-34.0,-9.0,115.0,-33.0,-32.0,11.0,1590.0,21632.0,411.77217841498083,125522.0,4910.0,5.111755812528092,2111.979217055744,20.06292649041801,0.004048014449987429,0.0002069246139392095,0.12560941955661842,0.2558628829476062,0.6563790186125211,0.09736842105263155,0.32380952380952377,-0.5416666666666667
4110,4110,Maryland,2020-05-03,25462,1281,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-40.0,-15.0,31.0,-46.0,-36.0,12.0,1666.0,22515.0,428.4126672987472,132794.0,5051.0,5.03102662791611,2234.3347632263703,19.837404760034566,0.0042116023342287385,0.00021188683489698428,0.08478186775732799,0.2659473972057873,0.617970388256974,0.18611111111111112,0.2608267716535433,-0.52
4111,4111,Maryland,2020-05-04,26408,1317,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-30.0,-14.0,38.0,-51.0,-51.0,21.0,1695.0,23396.0,444.32965666582817,136995.0,5199.0,4.987125113601938,2305.0189834495277,19.687215995152982,0.0043680777017639045,0.00021784150004631407,0.07906672659665759,0.2666314931171758,0.5893115069812229,0.052757793764987904,0.22170686456400746,-0.2222222222222222
4112,4112,Maryland,2020-05-05,27117,1390,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-30.0,-11.0,20.0,-51.0,-52.0,22.0,1810.0,23917.0,456.2589859060612,140103.0,5337.0,5.125935759855442,2357.312855492749,19.68138068370395,0.004485351523732649,0.00022991623771023275,0.06499882177362348,0.2472173673075153,0.5263424518743667,0.08508977361436387,0.2192982456140351,0.5714285714285714
4113,4113,Maryland,2020-05-06,28163,1437,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-38.0,-19.0,-29.0,-57.0,-54.0,24.0,1903.0,24823.0,473.8585322886898,144012.0,5497.0,5.102439370805668,2423.084009230508,19.51851720342293,0.00465836762779373,0.0002376903838774133,0.06645713420175703,0.19985514655760062,0.515688068457026,0.09111617312072884,0.3305555555555555,0.6000000000000001
4114,4114,Maryland,2020-05-07,29374,1503,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-30.0,-11.0,66.0,-48.0,-53.0,22.0,2029.0,25842.0,494.23429774697195,148600.0,5663.0,5.11676993259345,2500.2797251038346,19.27895417716348,0.004858675947122574,0.0002486072699845179,0.0832319209352066,0.2002615126874514,0.5073638836147174,0.081294964028777,0.2014388489208634,-0.04347826086956519
4115,4115,Maryland,2020-05-08,30485,1560,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-37.0,-14.0,-11.0,-51.0,-51.0,24.0,2041.0,26884.0,512.9275061897066,152187.0,5811.0,5.11727078891258,2560.633045251529,19.06183368869936,0.005042443529925501,0.00025803548980429,0.08244860277669286,0.19727436964888856,0.5156863719982101,0.08559498956158662,0.2177985948477752,0.33333333333333326
4116,4116,Maryland,2020-05-09,31534,1614,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-35.0,-3.0,9.0,-42.0,-31.0,13.0,2159.0,27761.0,530.5775292828016,156028.0,5932.0,5.1182850256865615,2625.2600602187163,18.81144161857043,0.00521595585608236,0.0002669674875282847,0.0735344181929598,0.1941078461072403,0.5124946040577485,0.07385229540918159,0.2255125284738042,-0.40909090909090906
4117,4117,Maryland,2020-05-10,32587,1644,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-30.0,-9.0,81.0,-40.0,-32.0,9.0,2293.0,28650.0,548.2948546565186,159931.0,5955.0,5.044956577776414,2690.930260535541,18.27415840672661,0.005390129811700255,0.00027192970848605944,0.0689519435788093,0.2017184791828004,0.4988041578511637,0.05384615384615388,0.1827338129496403,-0.6666666666666667
4118,4118,Maryland,2020-05-11,33373,1683,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-36.0,-20.0,1.0,-52.0,-51.0,22.0,2298.0,29392.0,561.5197527987233,164780.0,6183.0,5.042998831390643,2772.517450219448,18.52695292601804,0.005520140000793955,0.0002783805957311667,0.05831800596181891,0.18499449632496545,0.42182174505794134,0.04275092936802971,0.17118997912317324,-0.08333333333333337
4119,4119,Maryland,2020-05-12,34061,1756,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-31.0,-12.0,42.0,-49.0,-51.0,21.0,2394.0,29911.0,573.0957450656912,169503.0,6287.0,5.155456387070256,2851.984618063764,18.45806053844573,0.005633940268092257,0.0002904553333950854,0.045232761530671795,0.1595628787362975,0.39177869488824424,0.06812652068126512,0.16833000665335995,0.9090909090909092
4120,4120,Maryland,2020-05-13,34812,1809,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-30.0,-11.0,75.0,-46.0,-51.0,21.0,2456.0,30547.0,585.7317482524542,173574.0,6404.0,5.196483971044468,2920.481514166709,18.395955417672067,0.005758161199401887,0.0002992219237538209,0.04311868876037517,0.14193865835656871,0.36721388736155847,0.07486631016042788,0.15961538461538471,0.75
4121,4121,Maryland,2020-05-14,35903,1866,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-31.0,-12.0,53.0,-48.0,-52.0,21.0,2569.0,31468.0,593.8620634899631,178454.0,6553.0,5.197337269866028,2951.760595995819,18.25195666100326,0.005938620634899631,0.00030865014357359306,0.05407944570036105,0.1385488678886282,0.3595501363223266,0.06264236902050113,0.1561338289962826,0.0
4122,4122,Maryland,2020-05-15,36986,1911,6045680.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-30.0,-11.0,92.0,-45.0,-50.0,21.0,2685.0,32390.0,611.7756811475301,182826.0,6679.0,5.166819877791597,3024.0766960871233,18.058184177797003,0.006117756811475301,0.00031609347501025523,0.062449729978168556,0.13499248166446742,0.3639414389497364,0.056384742951907096,0.1624087591240877,-0.045454545454545414
4123,4123,Maryland,2020-05-16,37968,1957,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-32.0,-9.0,144.0,-33.0,-28.0,10.0,2806.0,33205.0,628.0186844159798,190175.0,6755.0,5.1543404972608515,3145.6345688160804,17.79129793510325,0.006280186844159797,0.0003237022138121766,0.057516085006823925,0.1376861534773619,0.3481518304157938,0.0487674169346195,0.16280451574569232,-0.5833333333333333
4124,4124,Maryland,2020-05-17,38804,1992,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-35.0,-16.0,66.0,-42.0,-30.0,10.0,2816.0,33996.0,641.8467401516455,194926.0,6993.0,5.133491392639934,3224.2196080507074,18.021338006391094,0.006418467401516454,0.00032949147159624725,0.0491537338452388,0.1392501688147736,0.32103220535167165,0.042386185243328045,0.13439635535307515,-0.5454545454545454
4125,4125,Maryland,2020-05-18,39762,2023,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-31.0,-16.0,17.0,-50.0,-49.0,20.0,2817.0,34922.0,657.6927657434729,201506.0,7086.0,5.0877722448568985,3333.057654391235,17.821035159197226,0.0065769276574347306,0.0003346190999192812,0.047250316055625685,0.14219234746639087,0.3043135968509103,0.033725089422585564,0.11829740187949134,-0.16666666666666663
4126,4126,Maryland,2020-05-19,41546,2081,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-26.0,-10.0,47.0,-47.0,-49.0,20.0,2868.0,36597.0,687.2014397057072,208658.0,7199.0,5.008905791171231,3451.357002024586,17.32778125451307,0.006872014397057072,0.0003442127271043125,0.07066281826615817,0.15717349525109325,0.3174985729688591,0.04467871485943764,0.11521972132904601,0.5384615384615385
4127,4127,Maryland,2020-05-20,42323,2123,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-27.0,-9.0,43.0,-45.0,-50.0,21.0,2993.0,37207.0,700.0535919863437,215330.0,7393.0,5.016185053044443,3561.716796125497,17.468043380667723,0.007000535919863439,0.0003511598364451972,0.06440822896232579,0.14429784242686416,0.29876944793936233,0.04943153732081074,0.11093668236525378,1.3333333333333335
4128,4128,Maryland,2020-05-21,43531,2159,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-26.0,-8.0,61.0,-44.0,-50.0,21.0,3099.0,38273.0,720.0348017096505,220233.0,7485.0,4.9596839034251445,3642.8160273120643,17.194642898164528,0.007200348017096505,0.000357114501594527,0.047778366148365725,0.1465181205225452,0.30437779042938895,0.03748197981739554,0.10321921308124682,-0.045454545454545414
4129,4129,Maryland,2020-05-22,44424,2207,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-33.0,-12.0,10.0,-48.0,-50.0,23.0,3243.0,38974.0,734.8056794272935,227902.0,7634.0,4.968035296236268,3769.666935729314,17.18440482622006,0.007348056794272935,0.0003650540551269667,0.049642038607849104,0.14483042985259242,0.30424826047385567,0.039566650965614736,0.10793172690763053,0.09523809523809534
4130,4130,Maryland,2020-05-23,45495,2243,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-29.0,-5.0,150.0,-29.0,-24.0,9.0,3283.0,39969.0,752.5208082465497,232327.0,7825.0,4.930212111221013,3842.8596948564928,17.19969227387625,0.007525208082465496,0.0003710087202762965,0.04511727274815658,0.14418288818469893,0.30687693898655644,0.038906901343214395,0.10874938210578344,-0.5714285714285714
4131,4131,Maryland,2020-05-24,46313,2277,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-32.0,-11.0,110.0,-38.0,-28.0,9.0,3319.0,40717.0,766.0511307247489,240362.0,7939.0,4.916546110163453,3975.7645128422278,17.142055146503147,0.007660511307247489,0.00037663257069510793,0.042522060147667906,0.11474028787368229,0.2899479152159987,0.031717263253284944,0.09418548774627578,-0.5714285714285714
4132,4132,Maryland,2020-05-25,47152,2302,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-31.0,-14.0,163.0,-54.0,-75.0,25.0,3329.0,41521.0,779.9288086699927,249577.0,8092.0,4.882083474720054,4128.1873999285435,17.161520190023754,0.007799288086699925,0.00038076775482658693,0.036421584789537276,0.11409871700966367,0.2748607581246958,0.0263040570664288,0.08431464908148856,0.19047619047619047
4133,4133,Maryland,2020-05-26,47687,2333,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-25.0,-9.0,103.0,-42.0,-48.0,18.0,3334.0,42020.0,788.7781027113575,254487.0,8179.0,4.892318661270367,4209.402416270792,17.151424916643947,0.007887781027113575,0.0003858953831496209,0.029667695895321033,0.09547219223082393,0.25597871892119684,0.024593763724198414,0.0805928670680871,0.8
4134,4134,Maryland,2020-05-27,48423,2392,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-25.0,-8.0,81.0,-42.0,-48.0,19.0,3401.0,42630.0,800.9520847944318,262055.0,8281.0,4.9398013340767815,4334.582710298924,17.101377444602768,0.008009520847944318,0.00039565441769991134,0.026955378350865367,0.090018908698001,0.2478868157921863,0.039096437880104196,0.08382419574082456,0.8999999999999999
4135,4135,Maryland,2020-05-28,49709,2428,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-28.0,-10.0,27.0,-46.0,-48.0,21.0,3468.0,43813.0,822.2234719667598,274858.0,8392.0,4.884427367277556,4546.353760040227,16.882254722484866,0.008222234719667598,0.0004016090828492411,0.042401493069389895,0.09262556324870874,0.25016347266234096,0.040720102871838915,0.08247882300490406,0.050000000000000044
4136,4136,Maryland,2020-05-29,50988,2466,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-28.0,-10.0,63.0,-42.0,-46.0,20.0,3571.0,44951.0,843.3790739834062,284518.0,8479.0,4.836432101670981,4706.137274880576,16.629402996783558,0.008433790739834064,0.0004078945627290892,0.05297069574375812,0.10094357955649591,0.22726616280749057,0.030936454849498363,0.08300395256916993,0.0
4137,4137,Maryland,2020-05-30,52015,2509,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-27.0,-5.0,168.0,-24.0,-15.0,8.0,3649.0,45857.0,860.366410395522,293946.0,8619.0,4.823608574449677,4862.083338846912,16.570220128808998,0.008603664103955222,0.0004150070794352331,0.046389989740288406,0.10313454360366481,0.2290007797178839,0.033360790774299875,0.0899218071242398,-0.6190476190476191
4138,4138,Maryland,2020-05-31,52778,2532,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-25.0,-8.0,172.0,-28.0,-19.0,7.0,3764.0,46482.0,872.986992364796,301881.0,8738.0,4.797453484406382,4993.334083180056,16.556140816249194,0.00872986992364796,0.0004188114488361938,0.03510629952145594,0.10675865539874607,0.2124233305001033,0.02676399026763998,0.08529789969995716,-0.6666666666666667
4139,4139,Maryland,2020-06-01,53327,2552,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-20.0,-8.0,78.0,-40.0,-45.0,17.0,3782.0,46993.0,882.0678567175238,308730.0,8886.0,4.78556828623399,5106.621587646056,16.663228758415062,0.00882067856717524,0.000422119596141377,0.025223493223108795,0.10127418788592202,0.20040968845669016,0.01713830211239542,0.06688963210702337,-0.26086956521739135
4140,4140,Maryland,2020-06-02,54175,2597,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-19.0,-4.0,95.0,-38.0,-46.0,17.0,3855.0,47723.0,896.0944012915007,315815.0,8957.0,4.793724042455007,5223.81270593217,16.53345639132441,0.008960944012915008,0.0004295629275780392,0.026469362234264215,0.08984288559415798,0.19079019672491482,0.025671406003159536,0.06960461285008246,0.8888888888888888
4141,4141,Maryland,2020-06-03,54982,2641,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-20.0,-4.0,82.0,-40.0,-46.0,18.0,3970.0,48371.0,909.4427756679147,327625.0,9111.0,4.803390200429232,5419.158804303238,16.57087774180641,0.009094427756679149,0.00043684085164944224,0.0310349353985786,0.07833215658586323,0.18718286442251642,0.034874608150470277,0.0709651257096513,1.0
4142,4142,Maryland,2020-06-04,55858,2668,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-22.0,-4.0,63.0,-42.0,-46.0,18.0,3985.0,49205.0,923.9324608646173,337018.0,9217.0,4.776397293136167,5574.525942491167,16.50076980915894,0.009239324608646174,0.0004413068505114396,0.03106598984771569,0.07388253388445642,0.18463691890057676,0.027339237581825104,0.06337186129932237,-0.28
4143,4143,Maryland,2020-06-05,56770,2702,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-27.0,-9.0,50.0,-42.0,-44.0,19.0,4159.0,49909.0,939.0176125762528,347726.0,9346.0,4.759556103575832,5751.644149210676,16.462920556632024,0.009390176125762527,0.000446930700930251,0.032519733731039224,0.07563757626283674,0.19047119760102338,0.023097311624384664,0.06714060031595581,0.05555555555555558
4144,4144,Maryland,2020-06-06,57482,2740,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-24.0,-1.0,159.0,-22.0,-15.0,6.0,4175.0,50567.0,950.794616982705,357376.0,9451.0,4.766709578650708,5911.262256685765,16.441668696287532,0.00950794616982705,0.0004532161808100991,0.029073722653872425,0.07791550246591772,0.18708051958779914,0.026986506746626615,0.07366771159874608,-0.6842105263157895
4145,4145,Maryland,2020-06-07,57973,2749,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-21.0,-4.0,192.0,-25.0,-18.0,6.0,4240.0,50984.0,958.9161186169298,364803.0,9546.0,4.74186259120625,6034.110306863744,16.466286029703483,0.009589161186169298,0.00045470484709743154,0.02119076977276735,0.0701061375173051,0.16624756080387848,0.01739452257586982,0.058529072006160865,-0.7142857142857143
4146,4146,Maryland,2020-06-08,58404,2776,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-19.0,-7.0,93.0,-39.0,-43.0,16.0,4240.0,51388.0,966.0451760595996,371503.0,9629.0,4.753099102801177,6144.933241587381,16.486884459968493,0.009660451760595996,0.0004591708459594289,0.016039803764656746,0.06223855079844309,0.14544598729112734,0.013138686131386912,0.051117001135933426,-0.19999999999999996
4147,4147,Maryland,2020-06-09,58904,2811,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-17.0,-3.0,114.0,-38.0,-44.0,16.0,4279.0,51814.0,974.3155443225577,378082.0,9676.0,4.7721716691565925,6253.754747191383,16.426728235773467,0.009743155443225576,0.0004649601037434995,0.016059199972400906,0.05453113251459052,0.13244256464481396,0.022553655874863576,0.05359820089955014,1.0
4148,4148,Maryland,2020-06-10,59465,2844,6045680.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-19.0,-4.0,78.0,-39.0,-45.0,17.0,4310.0,52311.0,983.5948975135964,384642.0,9755.0,4.782645253510468,6362.261978801392,16.40460775245943,0.009835948975135966,0.00047041854679705176,0.018166563933977198,0.047472256473489516,0.1267005191557089,0.02449567723342949,0.052553663952627616,1.4285714285714284
4149,4149,Maryland,2020-06-11,60197,2875,6045680.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-21.0,-5.0,60.0,-42.0,-45.0,18.0,4365.0,52957.0,995.702716650567,392370.0,9789.0,4.775985514228283,6490.088790673671,16.261607721315016,0.00995702716650567,0.0004755461751200857,0.021950971071574177,0.04723217702933091,0.12882779830104818,0.022767698327997188,0.0492700729927007,0.05882352941176472
4150,4150,Maryland,2020-06-12,60613,2900,6045680.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-20.0,-3.0,124.0,-35.0,-42.0,15.0,4474.0,53239.0,1002.5836630453481,400095.0,9923.0,4.7844521802253634,6617.865980336374,16.371075511853892,0.01002583663045348,0.0004796813592515648,0.01930547380812242,0.04553844030841936,0.11883710198431019,0.019690576652601877,0.05492906511458706,-0.11764705882352944
4151,4151,Maryland,2020-06-13,61305,2926,6045680.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-20.0,0.0,219.0,-19.0,-11.0,5.0,4536.0,53843.0,1014.029852721282,408758.0,10053.0,4.772857026343691,6761.158380860385,16.398336187912893,0.01014029852721282,0.0004839819507483029,0.01840623286874754,0.049671255393466174,0.11500127314393804,0.0177391304347827,0.054034582132564735,-0.7222222222222222
4152,4152,Maryland,2020-06-14,61701,2939,6045680.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-19.0,-4.0,180.0,-25.0,-16.0,5.0,4541.0,54221.0,1020.5799843855448,415309.0,10165.0,4.763293949854946,6869.516745841659,16.474611432553772,0.010205799843855447,0.000486132246496672,0.01794994473132827,0.04748404183077559,0.1046045329227685,0.01344827586206887,0.045535396655994376,-0.7222222222222222
4153,4153,Maryland,2020-06-15,62032,2947,6045680.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-16.0,-6.0,93.0,-38.0,-42.0,15.0,4567.0,54518.0,1026.0549681756233,421108.0,10222.0,4.75077379417075,6965.436476955446,16.478591694609236,0.010260549681756229,0.0004874555054187453,0.011858739091428205,0.0431682502312285,0.09268980095120671,0.0071770334928229484,0.03621659634317864,-0.21052631578947367
4154,4154,Maryland,2020-06-16,62409,2982,6045680.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-13.0,-1.0,128.0,-36.0,-43.0,15.0,4579.0,54848.0,1032.2908258458933,429225.0,10262.0,4.7781569965870325,7099.697635336306,16.44314121360701,0.010322908258458934,0.0004932447632028159,0.011474692468517622,0.03674601724338422,0.08571378866427759,0.014630826811840691,0.03721739130434787,1.5
