,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict,barrestrict,otherbusinessclose,restaurantrestrict,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrecom,travelrestrictexit,travelrestrictentry,metro_area,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
5520,Michigan,2020-07-30,89781,6443,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-1.0,6.0,258.0,-13.0,-36.0,8.0,57502.0,25836.0,898.9915445870507,1813178.0,,7.176351343825531,18155.641960228328,
5521,Michigan,2020-07-31,90574,6450,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-10.0,0.0,268.0,-8.0,-36.0,8.0,57502.0,26622.0,906.931980702237,1844447.0,,7.121248923532139,18468.74346954202,
5522,Michigan,2020-08-01,91332,6457,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-13.0,3.0,311.0,-2.0,-8.0,1.0,60022.0,24853.0,914.5219562070426,1876830.0,,7.0698112381202645,18792.999639426096,
5523,Michigan,2020-08-02,91758,6457,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-6.0,1.0,221.0,-7.0,-12.0,1.0,60022.0,25279.0,918.787562493385,1901841.0,,7.036988600449008,19043.438791603803,
5524,Michigan,2020-08-03,92374,6467,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,1.0,4.0,196.0,-15.0,-36.0,8.0,60022.0,25885.0,924.9556692360769,1926823.0,,7.000887695671942,19293.58756213291,
5525,Michigan,2020-08-04,93175,6471,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,1.0,4.0,212.0,-13.0,-36.0,8.0,60022.0,26682.0,932.9762106336357,1954415.0,,6.944995975315268,19569.870681036085,
5526,Michigan,2020-08-05,93893,6478,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,1.0,5.0,247.0,-12.0,-35.0,8.0,60022.0,27393.0,940.1656597265787,1980472.0,,6.89934286901047,19830.78359888401,
5527,Michigan,2020-08-06,94656,6506,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-1.0,4.0,269.0,-11.0,-36.0,7.0,60022.0,28128.0,947.8057010328675,2006578.0,,6.8733096686950645,20092.187161586477,
5528,Michigan,2020-08-07,95470,6524,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-11.0,-3.0,271.0,-10.0,-36.0,8.0,60022.0,28924.0,955.9564135142817,2036595.0,,6.833560280716457,20392.75219420885,
5529,Michigan,2020-08-08,96191,6520,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-12.0,3.0,367.0,1.0,-8.0,0.0,63636.0,26035.0,963.1759020881143,2075121.0,,6.7781809108960305,20778.519207794805,
5530,Michigan,2020-08-09,96726,6519,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,-3.0,3.0,371.0,1.0,-9.0,-1.0,63636.0,26571.0,968.5329428467836,2101332.0,,6.7396563488617325,21040.974152328406,
5531,Michigan,2020-08-10,97306,6526,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,63636.0,27144.0,974.3405758187987,2122589.0,,6.706677902698702,21253.82390075276,
5532,Michigan,2020-08-11,98213,6533,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,63636.0,28044.0,983.4225122077949,2146554.0,,6.651868897192836,21493.78928726025,
5533,Michigan,2020-08-12,98689,6539,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,
5534,Michigan,2020-08-13,99856,6555,9986857.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,
5535,Minnesota,2020-01-22,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5536,Minnesota,2020-01-23,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5537,Minnesota,2020-01-24,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5538,Minnesota,2020-01-25,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5539,Minnesota,2020-01-26,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5540,Minnesota,2020-01-27,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5541,Minnesota,2020-01-28,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5542,Minnesota,2020-01-29,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5543,Minnesota,2020-01-30,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5544,Minnesota,2020-01-31,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5545,Minnesota,2020-02-01,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5546,Minnesota,2020-02-02,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5547,Minnesota,2020-02-03,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5548,Minnesota,2020-02-04,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5549,Minnesota,2020-02-05,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5550,Minnesota,2020-02-06,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5551,Minnesota,2020-02-07,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5552,Minnesota,2020-02-08,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5553,Minnesota,2020-02-09,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5554,Minnesota,2020-02-10,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5555,Minnesota,2020-02-11,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5556,Minnesota,2020-02-12,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5557,Minnesota,2020-02-13,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5558,Minnesota,2020-02-14,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5559,Minnesota,2020-02-15,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,2.0,13.0,5.0,1.0,-1.0,,,,,,,,
5560,Minnesota,2020-02-16,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.0,2.0,11.0,-3.0,1.0,-1.0,,,,,,,,
5561,Minnesota,2020-02-17,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,-1.0,5.0,-6.0,-22.0,5.0,,,,,,,,
5562,Minnesota,2020-02-18,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-2.0,-1.0,-9.0,6.0,-1.0,1.0,,,,,,,,
5563,Minnesota,2020-02-19,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-2.0,-13.0,3.0,1.0,0.0,,,,,,,,
5564,Minnesota,2020-02-20,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-2.0,-2.0,-14.0,0.0,1.0,1.0,,,,,,,,
5565,Minnesota,2020-02-21,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,3.0,6.0,8.0,2.0,0.0,,,,,,,,
5566,Minnesota,2020-02-22,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,5.0,26.0,5.0,3.0,-1.0,,,,,,,,
5567,Minnesota,2020-02-23,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.0,8.0,44.0,6.0,3.0,-2.0,,,,,,,,
5568,Minnesota,2020-02-24,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,3.0,5.0,5.0,3.0,-1.0,,,,,,,,
5569,Minnesota,2020-02-25,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,2.0,3.0,6.0,2.0,0.0,,,,,,,,
5570,Minnesota,2020-02-26,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,2.0,-1.0,6.0,2.0,-1.0,,,,,,,,
5571,Minnesota,2020-02-27,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,-5.0,4.0,2.0,0.0,,,,,,,,
5572,Minnesota,2020-02-28,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,3.0,0.0,8.0,2.0,-1.0,,,,,,,,
5573,Minnesota,2020-02-29,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.0,6.0,5.0,6.0,5.0,-1.0,,,,,,,,
5574,Minnesota,2020-03-01,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15.0,11.0,40.0,6.0,4.0,-2.0,,,,,,,,
5575,Minnesota,2020-03-02,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,4.0,-1.0,2.0,3.0,0.0,,,,,,,,
5576,Minnesota,2020-03-03,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.0,7.0,20.0,3.0,1.0,0.0,,,,,,,,
5577,Minnesota,2020-03-04,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,5.0,5.0,4.0,2.0,-1.0,,,,,,,,
5578,Minnesota,2020-03-05,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,-15.0,-1.0,1.0,0.0,,,,,,,,
5579,Minnesota,2020-03-06,1,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,6.0,6.0,3.0,-1.0,0.0,,,,,,,,
5580,Minnesota,2020-03-07,1,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,9.0,21.0,7.0,3.0,-1.0,,,,,,,,
5581,Minnesota,2020-03-08,1,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.0,12.0,93.0,7.0,2.0,-2.0,,,,,,,,
5582,Minnesota,2020-03-09,2,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,3.0,-1.0,-5.0,-2.0,1.0,,,,,,,,
5583,Minnesota,2020-03-10,2,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,4.0,6.0,-1.0,-2.0,1.0,,,,,,,,
5584,Minnesota,2020-03-11,5,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,7.0,11.0,-2.0,-3.0,1.0,,,,,,,,
5585,Minnesota,2020-03-12,9,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,14.0,-10.0,-8.0,-4.0,2.0,,,,,,,,
5586,Minnesota,2020-03-13,14,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,20.0,-2.0,-7.0,-6.0,3.0,,,,,,,,
5587,Minnesota,2020-03-14,21,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-7.0,15.0,-14.0,-10.0,-1.0,4.0,,,,,,,,
5588,Minnesota,2020-03-15,21,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-5.0,19.0,31.0,-15.0,-4.0,3.0,,,,,,,,
5589,Minnesota,2020-03-16,53,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-5.0,20.0,-13.0,-27.0,-16.0,8.0,,,,,,,,
5590,Minnesota,2020-03-17,59,0,5639632.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,-18.0,15.0,33.0,-26.0,-24.0,11.0,,,,,,,,
5591,Minnesota,2020-03-18,77,0,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-34.0,2.0,7.0,-35.0,-32.0,15.0,,,,,,,,
5592,Minnesota,2020-03-19,89,0,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-41.0,-6.0,-31.0,-45.0,-35.0,18.0,,,,,,,,
5593,Minnesota,2020-03-20,113,0,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-38.0,4.0,-3.0,-43.0,-36.0,19.0,,,,,,,,
5594,Minnesota,2020-03-21,134,1,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-49.0,-9.0,-5.0,-43.0,-25.0,14.0,,,,,,,,
5595,Minnesota,2020-03-22,167,1,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-48.0,-19.0,18.0,-50.0,-30.0,11.0,,,,,,,,
5596,Minnesota,2020-03-23,234,1,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-39.0,-11.0,35.0,-52.0,-39.0,17.0,,,,,,,,
5597,Minnesota,2020-03-24,261,1,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-41.0,-14.0,22.0,-50.0,-42.0,20.0,,,,,,,,
5598,Minnesota,2020-03-25,286,1,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-37.0,-8.0,-11.0,-53.0,-43.0,20.0,,,,,,,,
5599,Minnesota,2020-03-26,344,2,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-37.0,-5.0,55.0,-52.0,-43.0,20.0,,,,,,,,
5600,Minnesota,2020-03-27,396,4,5639632.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,-40.0,-8.0,55.0,-51.0,-44.0,21.0,,,,,,,,
5601,Minnesota,2020-03-28,441,5,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-65.0,-38.0,-44.0,-64.0,-37.0,19.0,,,,,,,,
5602,Minnesota,2020-03-29,503,9,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-58.0,-35.0,-16.0,-64.0,-38.0,14.0,,,,,,,,
5603,Minnesota,2020-03-30,576,10,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-44.0,-21.0,98.0,-56.0,-49.0,20.0,,,,,,,,
5604,Minnesota,2020-03-31,629,12,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-42.0,-17.0,79.0,-52.0,-50.0,21.0,,,,,,,,
5605,Minnesota,2020-04-01,689,17,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-41.0,-15.0,49.0,-54.0,-50.0,22.0,,,,,,,,
5606,Minnesota,2020-04-02,742,18,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-46.0,-18.0,25.0,-58.0,-51.0,24.0,,,,,,,,
5607,Minnesota,2020-04-03,788,22,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-50.0,-22.0,-39.0,-61.0,-51.0,27.0,,,,,,,,
5608,Minnesota,2020-04-04,865,24,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-51.0,-15.0,12.0,-55.0,-35.0,16.0,,,,,,,,
5609,Minnesota,2020-04-05,935,29,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-46.0,-18.0,98.0,-58.0,-37.0,12.0,,,,,,,,
5610,Minnesota,2020-04-06,986,30,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-43.0,-18.0,35.0,-58.0,-50.0,21.0,,,,,,,,
5611,Minnesota,2020-04-07,1069,34,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-41.0,-13.0,105.0,-54.0,-51.0,21.0,,,,,,,,
5612,Minnesota,2020-04-08,1154,39,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-42.0,-14.0,31.0,-57.0,-51.0,22.0,,,,,,,,
5613,Minnesota,2020-04-09,1240,50,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-45.0,-14.0,-14.0,-60.0,-52.0,24.0,,,,,,,,
5614,Minnesota,2020-04-10,1336,57,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-41.0,-7.0,34.0,-57.0,-54.0,25.0,,,,,,,,
5615,Minnesota,2020-04-11,1427,64,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-44.0,-2.0,50.0,-51.0,-36.0,14.0,,,,,,,,
5616,Minnesota,2020-04-12,1621,70,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-77.0,-59.0,-48.0,-71.0,-49.0,15.0,842.0,1551.0,32.77100367,37421.0,361.0,4.318322023,756.5229662,22.27020358
5617,Minnesota,2020-04-13,1621,70,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-45.0,-20.0,-22.0,-60.0,-50.0,22.0,842.0,1551.0,32.771003666066505,38427.0,361.0,4.318322023442319,776.8608006637493,22.27020357803825
5618,Minnesota,2020-04-14,1695,79,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-45.0,-19.0,-18.0,-58.0,-49.0,23.0,909.0,1616.0,34.26702728,39241.0,405.0,4.660766962,793.3170604,23.89380531
5619,Minnesota,2020-04-15,1809,87,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-38.0,-12.0,1.0,-55.0,-49.0,22.0,940.0,1722.0,36.571712296060646,40242.0,445.0,4.8092868988391375,813.5538121714055,24.59922609176341
5620,Minnesota,2020-04-16,1809,87,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-40.0,-13.0,22.0,-56.0,-49.0,23.0,1020.0,1722.0,36.571712296060646,41675.0,475.0,4.8092868988391375,842.5241072074779,26.25760088446655
5621,Minnesota,2020-04-17,2070,111,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-40.0,-13.0,37.0,-53.0,-48.0,23.0,1066.0,1959.0,41.84822800046741,43053.0,518.0,5.36231884057971,870.3824928039243,25.02415458937198
5622,Minnesota,2020-04-18,2209,121,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-43.0,-11.0,66.0,-48.0,-31.0,13.0,1118.0,2088.0,44.65832640243116,44268.0,561.0,5.4775916704391125,894.9455831520247,25.39610683567225
5623,Minnesota,2020-04-19,2356,134,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-39.0,-13.0,92.0,-55.0,-34.0,10.0,1160.0,2222.0,47.630157086522324,45716.0,574.0,5.687606112054329,924.219126217086,24.363327674023772
5624,Minnesota,2020-04-20,2470,143,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-38.0,-16.0,22.0,-57.0,-48.0,20.0,1202.0,2327.0,49.93484210683792,46850.0,602.0,5.789473684210527,947.1446772086464,24.37246963562753
5625,Minnesota,2020-04-21,2567,160,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-36.0,-12.0,48.0,-53.0,-48.0,21.0,1254.0,2407.0,51.89584602763277,47697.0,629.0,6.2329567588624855,964.2680825788859,24.503311258278146
5626,Minnesota,2020-04-22,2722,179,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-33.0,-9.0,134.0,-49.0,-49.0,19.0,1317.0,2543.0,55.02940899385135,49344.0,660.0,6.576047024246877,997.5647161618663,24.246877296105804
5627,Minnesota,2020-04-23,2942,200,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-38.0,-12.0,59.0,-53.0,-48.0,21.0,1536.0,2742.0,59.477046752355115,51548.0,712.0,6.798096532970767,1042.1219598879684,24.20122365737593
5628,Minnesota,2020-04-24,3185,221,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-38.0,-10.0,75.0,-52.0,-48.0,21.0,1594.0,2964.0,64.38966482197522,53787.0,756.0,6.938775510204081,1087.386782348377,23.736263736263734
5629,Minnesota,2020-04-25,3446,244,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-40.0,-6.0,92.0,-45.0,-30.0,11.0,1654.0,3202.0,69.66618052638198,59699.0,797.0,7.0806732443412645,1206.9069388405333,23.128264654672083
5630,Minnesota,2020-04-26,3602,272,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-35.0,-10.0,121.0,-52.0,-33.0,8.0,1774.0,3330.0,72.81996002786647,58987.0,829.0,7.551360355358135,1192.5127657311934,23.014991671293725
5631,Minnesota,2020-04-27,3811,286,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-29.0,-8.0,122.0,-50.0,-47.0,18.0,1842.0,3525.0,77.04521589844506,61268.0,861.0,7.504591970611387,1238.6266826727715,22.59249540802939
5632,Minnesota,2020-04-28,4181,301,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-37.0,-14.0,-1.0,-56.0,-49.0,15.0,1912.0,3880.0,84.52533394683779,63829.0,912.0,7.199234632862952,1290.4012294888087,21.81296340588376
5633,Minnesota,2020-04-29,4644,319,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-31.0,-6.0,74.0,-49.0,-48.0,19.0,2043.0,4325.0,93.88558977496166,66744.0,950.0,6.869078380706288,1349.3324297889835,20.45650301464255
5634,Minnesota,2020-04-30,5136,343,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-30.0,-4.0,127.0,-47.0,-48.0,18.0,2172.0,2621.0,103.8321251257974,70276.0,1044.0,6.678348909657321,1420.7372323482355,20.32710280373832
5635,Minnesota,2020-05-01,5730,370,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-32.0,-1.0,79.0,-46.0,-47.0,19.0,2282.0,3078.0,115.8407470737576,74829.0,1096.0,6.457242582897033,1512.7831174139978,19.12739965095986
5636,Minnesota,2020-05-02,6232,394,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-35.0,2.0,112.0,-39.0,-29.0,9.0,2397.0,3441.0,125.9894477772526,79007.0,1159.0,6.322207958921695,1597.2478017550382,18.597560975609763
5637,Minnesota,2020-05-03,6663,418,5639632.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-28.0,-1.0,156.0,-45.0,-29.0,6.0,3015.0,3230.0,134.70277447686684,82632.0,1199.0,6.2734503977187455,1670.5327420940207,17.9948971934564
5638,Minnesota,2020-05-04,7234,427,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-27.0,-2.0,76.0,-49.0,-45.0,17.0,4212.0,2595.0,146.24641611371072,85941.0,1271.0,5.902681780481062,1737.4292572889706,17.569809234171966
5639,Minnesota,2020-05-05,7851,455,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-27.0,1.0,67.0,-47.0,-46.0,19.0,4614.0,2782.0,158.72001837278725,88009.0,1350.0,5.7954400713284935,1779.2370522189062,17.19526175009553
5640,Minnesota,2020-05-06,8579,485,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-27.0,0.0,119.0,-45.0,-46.0,18.0,5005.0,3089.0,173.43765604638162,93232.0,1405.0,5.653339550064111,1884.8280159128394,16.377200139876443
5641,Minnesota,2020-05-07,9365,508,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-30.0,0.0,88.0,-48.0,-46.0,19.0,5308.0,3549.0,189.32785276539963,97421.0,1459.0,5.424452749599574,1969.5150821418044,15.57928457020822
5642,Minnesota,2020-05-08,10088,534,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-31.0,2.0,65.0,-47.0,-46.0,19.0,5697.0,3857.0,203.94440776266438,101270.0,1549.0,5.2934179222839015,2047.3285263803546,15.354877081681206
5643,Minnesota,2020-05-09,10790,558,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-36.0,4.0,39.0,-46.0,-28.0,11.0,6322.0,3910.0,218.1364155193446,106263.0,1612.0,5.171455050973123,2148.2696869631245,14.93975903614458
5644,Minnesota,2020-05-10,11271,578,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-30.0,2.0,41.0,-51.0,-28.0,7.0,6882.0,3811.0,227.86056898225516,111088.0,1657.0,5.128205128205129,2245.814469621219,14.701446189335465
5645,Minnesota,2020-05-11,11799,591,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-30.0,-5.0,99.0,-49.0,-44.0,17.0,7536.0,3672.0,238.53489960266418,115781.0,1716.0,5.008899059242308,2340.6906696242113,14.543605390287313
5646,Minnesota,2020-05-12,12494,614,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-28.0,-2.0,127.0,-46.0,-45.0,17.0,,11880.0,252.585391612483,120834.0,1799.0,4.9143588922682895,2442.844822322937,14.398911477509206
5647,Minnesota,2020-05-13,12917,638,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-30.0,-4.0,39.0,-50.0,-45.0,19.0,8149.0,4130.0,261.1369860299698,122035.0,1851.0,4.939227374777425,2467.1248811773144,14.329952775412247
5648,Minnesota,2020-05-14,13435,672,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-30.0,-1.0,126.0,-48.0,-45.0,17.0,8473.0,4290.0,238.2247636015967,128752.0,1915.0,5.0018608113137315,2282.985840210851,14.253814663193152
5649,Minnesota,2020-05-15,14240,692,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-30.0,1.0,154.0,-46.0,-45.0,16.0,8820.0,4728.0,252.4987445989384,134669.0,1985.0,4.859550561797753,2387.904033454665,13.939606741573035
5650,Minnesota,2020-05-16,14969,709,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-38.0,-4.0,54.0,-49.0,-26.0,10.0,9571.0,4689.0,265.4251199369037,143281.0,2039.0,4.7364553410381465,2540.6090326461012,13.621484401095598
5651,Minnesota,2020-05-17,15668,731,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-39.0,-14.0,5.0,-58.0,-28.0,9.0,10175.0,4762.0,277.81954567248357,150585.0,2090.0,4.665560377840183,2670.1210291735347,13.33929027316824
5652,Minnesota,2020-05-18,16372,740,5639632.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,,-23.0,0.0,99.0,-50.0,-42.0,15.0,10764.0,4868.0,290.30262967512766,156606.0,2128.0,4.5199120449548005,2776.883314372285,12.997801123870024
