,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict500,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
4869,Michigan,2020-07-03,72175,6215,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-7.0,16.0,360.0,-11.0,-60.0,13.0,51099.0,14861.0,722.6998444055023,1108265.0,,8.611014894354001,11097.235096086788,
4870,Michigan,2020-07-04,72581,6218,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-34.0,3.0,417.0,-9.0,-29.0,1.0,52841.0,13522.0,726.7651874859127,1130154.0,,8.56698033920723,11316.413161818578,
4871,Michigan,2020-07-05,72941,6218,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-8.0,-1.0,377.0,1.0,-15.0,-2.0,52841.0,13882.0,730.3699251926809,1146819.0,,8.5246980436243,11483.282478161047,
4872,Michigan,2020-07-06,73267,6221,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1.0,4.0,246.0,-14.0,-40.0,9.0,52841.0,14205.0,733.6342154493651,1159363.0,,8.490862188980032,11608.887560921321,
4873,Michigan,2020-07-07,73900,6251,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.0,4.0,223.0,-13.0,-38.0,9.0,52841.0,14808.0,739.9725459170987,1176511.0,,8.458728010825439,11780.593233687036,
4874,Michigan,2020-07-08,74551,6262,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1.0,7.0,224.0,-12.0,-37.0,9.0,52841.0,15448.0,746.491113270171,1200003.0,,8.399619052729005,12015.82239537424,
4875,Michigan,2020-07-09,75063,6271,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.0,6.0,218.0,-14.0,-37.0,9.0,52841.0,15951.0,751.6178513420189,1223553.0,,8.354315708138497,12251.632320358647,
4876,Michigan,2020-07-10,75685,6285,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-14.0,-5.0,153.0,-17.0,-37.0,12.0,52841.0,16559.0,757.8460370464903,1246805.0,,8.304155380854857,12484.458323574672,
4877,Michigan,2020-07-11,76370,6313,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-12.0,6.0,355.0,2.0,-5.0,0.0,53867.0,16190.0,764.705051849646,1274122.0,,8.26633494827812,12757.987823396292,
4878,Michigan,2020-07-12,76776,6314,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-2.0,5.0,363.0,0.0,-8.0,-1.0,53867.0,16595.0,768.7703949300566,1296155.0,,8.223924142961343,12978.607784210788,
4879,Michigan,2020-07-13,77198,6321,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.0,3.0,246.0,-14.0,-36.0,8.0,53867.0,17010.0,772.9959485752124,1313427.0,,8.188035959480816,13151.555088853278,
4880,Michigan,2020-07-14,77864,6326,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-2.0,3.0,235.0,-14.0,-36.0,9.0,53867.0,17671.0,779.6647133327333,1333786.0,,8.124422069248947,13355.413019331309,
4881,Michigan,2020-07-15,78913,6330,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1.0,7.0,213.0,-14.0,-35.0,8.0,53867.0,18716.0,790.1685184838433,1367919.0,,8.021492022860619,13697.192219734397,
4882,Michigan,2020-07-16,79839,6348,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-4.0,4.0,195.0,-18.0,-36.0,10.0,53867.0,19624.0,799.4407049184745,1395154.0,,7.951001390297974,13969.900640411694,
4883,Michigan,2020-07-17,80593,6355,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-12.0,-1.0,268.0,-10.0,-36.0,9.0,53867.0,20371.0,806.990627782094,1425506.0,,7.8853002121772375,14273.820081733424,
4884,Michigan,2020-07-18,81338,6364,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,,,,,,,55162.0,19812.0,814.4504322030444,1456078.0,,7.824141237797831,14579.942418320401,
4885,Michigan,2020-07-19,81868,6366,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,
4886,Michigan,2020-07-20,82395,6373,9986857.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,
4887,Minnesota,2020-01-22,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4888,Minnesota,2020-01-23,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4889,Minnesota,2020-01-24,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4890,Minnesota,2020-01-25,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4891,Minnesota,2020-01-26,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4892,Minnesota,2020-01-27,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4893,Minnesota,2020-01-28,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4894,Minnesota,2020-01-29,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4895,Minnesota,2020-01-30,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4896,Minnesota,2020-01-31,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4897,Minnesota,2020-02-01,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4898,Minnesota,2020-02-02,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4899,Minnesota,2020-02-03,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4900,Minnesota,2020-02-04,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4901,Minnesota,2020-02-05,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4902,Minnesota,2020-02-06,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4903,Minnesota,2020-02-07,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4904,Minnesota,2020-02-08,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4905,Minnesota,2020-02-09,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4906,Minnesota,2020-02-10,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4907,Minnesota,2020-02-11,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4908,Minnesota,2020-02-12,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4909,Minnesota,2020-02-13,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4910,Minnesota,2020-02-14,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4911,Minnesota,2020-02-15,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,13.0,5.0,1.0,-1.0,,,,,,,,
4912,Minnesota,2020-02-16,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2.0,11.0,-3.0,1.0,-1.0,,,,,,,,
4913,Minnesota,2020-02-17,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-1.0,5.0,-6.0,-22.0,5.0,,,,,,,,
4914,Minnesota,2020-02-18,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,-1.0,-9.0,6.0,-1.0,1.0,,,,,,,,
4915,Minnesota,2020-02-19,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2.0,-13.0,3.0,1.0,0.0,,,,,,,,
4916,Minnesota,2020-02-20,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,-2.0,-14.0,0.0,1.0,1.0,,,,,,,,
4917,Minnesota,2020-02-21,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,6.0,8.0,2.0,0.0,,,,,,,,
4918,Minnesota,2020-02-22,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,26.0,5.0,3.0,-1.0,,,,,,,,
4919,Minnesota,2020-02-23,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,8.0,44.0,6.0,3.0,-2.0,,,,,,,,
4920,Minnesota,2020-02-24,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,5.0,5.0,3.0,-1.0,,,,,,,,
4921,Minnesota,2020-02-25,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,3.0,6.0,2.0,0.0,,,,,,,,
4922,Minnesota,2020-02-26,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,-1.0,6.0,2.0,-1.0,,,,,,,,
4923,Minnesota,2020-02-27,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,-5.0,4.0,2.0,0.0,,,,,,,,
4924,Minnesota,2020-02-28,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,0.0,8.0,2.0,-1.0,,,,,,,,
4925,Minnesota,2020-02-29,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,6.0,5.0,6.0,5.0,-1.0,,,,,,,,
4926,Minnesota,2020-03-01,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,11.0,40.0,6.0,4.0,-2.0,,,,,,,,
4927,Minnesota,2020-03-02,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,-1.0,2.0,3.0,0.0,,,,,,,,
4928,Minnesota,2020-03-03,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,7.0,20.0,3.0,1.0,0.0,,,,,,,,
4929,Minnesota,2020-03-04,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.0,5.0,4.0,2.0,-1.0,,,,,,,,
4930,Minnesota,2020-03-05,0,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,-15.0,-1.0,1.0,0.0,,,,,,,,
4931,Minnesota,2020-03-06,1,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,6.0,3.0,-1.0,0.0,,,,,,,,
4932,Minnesota,2020-03-07,1,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,21.0,7.0,3.0,-1.0,,,,,,,,
4933,Minnesota,2020-03-08,1,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.0,93.0,7.0,2.0,-2.0,,,,,,,,
4934,Minnesota,2020-03-09,2,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,-1.0,-5.0,-2.0,1.0,,,,,,,,
4935,Minnesota,2020-03-10,2,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,6.0,-1.0,-2.0,1.0,,,,,,,,
4936,Minnesota,2020-03-11,5,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,11.0,-2.0,-3.0,1.0,,,,,,,,
4937,Minnesota,2020-03-12,9,0,5639632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,14.0,-10.0,-8.0,-4.0,2.0,,,,,,,,
4938,Minnesota,2020-03-13,14,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,20.0,-2.0,-7.0,-6.0,3.0,,,,,,,,
4939,Minnesota,2020-03-14,21,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,15.0,-14.0,-10.0,-1.0,4.0,,,,,,,,
4940,Minnesota,2020-03-15,21,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,19.0,31.0,-15.0,-4.0,3.0,,,,,,,,
4941,Minnesota,2020-03-16,53,0,5639632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,20.0,-13.0,-27.0,-16.0,8.0,,,,,,,,
4942,Minnesota,2020-03-17,59,0,5639632.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,15.0,33.0,-26.0,-24.0,11.0,,,,,,,,
4943,Minnesota,2020-03-18,77,0,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,2.0,7.0,-35.0,-32.0,15.0,,,,,,,,
4944,Minnesota,2020-03-19,89,0,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-6.0,-31.0,-45.0,-35.0,18.0,,,,,,,,
4945,Minnesota,2020-03-20,113,0,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,4.0,-3.0,-43.0,-36.0,19.0,,,,,,,,
4946,Minnesota,2020-03-21,134,1,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,-9.0,-5.0,-43.0,-25.0,14.0,,,,,,,,
4947,Minnesota,2020-03-22,167,1,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,-19.0,18.0,-50.0,-30.0,11.0,,,,,,,,
4948,Minnesota,2020-03-23,234,1,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,-11.0,35.0,-52.0,-39.0,17.0,,,,,,,,
4949,Minnesota,2020-03-24,261,1,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-14.0,22.0,-50.0,-42.0,20.0,,,,,,,,
4950,Minnesota,2020-03-25,286,1,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-8.0,-11.0,-53.0,-43.0,20.0,,,,,,,,
4951,Minnesota,2020-03-26,344,2,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-5.0,55.0,-52.0,-43.0,20.0,,,,,,,,
4952,Minnesota,2020-03-27,396,4,5639632.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-8.0,55.0,-51.0,-44.0,21.0,,,,,,,,
4953,Minnesota,2020-03-28,441,5,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.0,-38.0,-44.0,-64.0,-37.0,19.0,,,,,,,,
4954,Minnesota,2020-03-29,503,9,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.0,-35.0,-16.0,-64.0,-38.0,14.0,,,,,,,,
4955,Minnesota,2020-03-30,576,10,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.0,-21.0,98.0,-56.0,-49.0,20.0,,,,,,,,
4956,Minnesota,2020-03-31,629,12,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.0,-17.0,79.0,-52.0,-50.0,21.0,,,,,,,,
4957,Minnesota,2020-04-01,689,17,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-15.0,49.0,-54.0,-50.0,22.0,,,,,,,,
4958,Minnesota,2020-04-02,742,18,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.0,-18.0,25.0,-58.0,-51.0,24.0,,,,,,,,
4959,Minnesota,2020-04-03,788,22,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,-22.0,-39.0,-61.0,-51.0,27.0,,,,,,,,
4960,Minnesota,2020-04-04,865,24,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.0,-15.0,12.0,-55.0,-35.0,16.0,,,,,,,,
4961,Minnesota,2020-04-05,935,29,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.0,-18.0,98.0,-58.0,-37.0,12.0,,,,,,,,
4962,Minnesota,2020-04-06,986,30,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.0,-18.0,35.0,-58.0,-50.0,21.0,,,,,,,,
4963,Minnesota,2020-04-07,1069,34,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-13.0,105.0,-54.0,-51.0,21.0,,,,,,,,
4964,Minnesota,2020-04-08,1154,39,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.0,-14.0,31.0,-57.0,-51.0,22.0,,,,,,,,
4965,Minnesota,2020-04-09,1240,50,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.0,-14.0,-14.0,-60.0,-52.0,24.0,,,,,,,,
4966,Minnesota,2020-04-10,1336,57,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-7.0,34.0,-57.0,-54.0,25.0,,,,,,,,
4967,Minnesota,2020-04-11,1427,64,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.0,-2.0,50.0,-51.0,-36.0,14.0,,,,,,,,
4968,Minnesota,2020-04-12,1621,70,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0,-59.0,-48.0,-71.0,-49.0,15.0,842.0,1551.0,32.77100367,37421.0,361.0,4.318322023,756.5229662,22.27020358
4969,Minnesota,2020-04-13,1621,70,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.0,-20.0,-22.0,-60.0,-50.0,22.0,842.0,1551.0,32.771003666066505,38427.0,361.0,4.318322023442319,776.8608006637493,22.27020357803825
4970,Minnesota,2020-04-14,1695,79,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.0,-19.0,-18.0,-58.0,-49.0,23.0,909.0,1616.0,34.26702728,39241.0,405.0,4.660766962,793.3170604,23.89380531
4971,Minnesota,2020-04-15,1809,87,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-12.0,1.0,-55.0,-49.0,22.0,940.0,1722.0,36.571712296060646,40242.0,445.0,4.8092868988391375,813.5538121714055,24.59922609176341
4972,Minnesota,2020-04-16,1809,87,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-13.0,22.0,-56.0,-49.0,23.0,1020.0,1722.0,36.571712296060646,41675.0,475.0,4.8092868988391375,842.5241072074779,26.25760088446655
4973,Minnesota,2020-04-17,2070,111,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-13.0,37.0,-53.0,-48.0,23.0,1066.0,1959.0,41.84822800046741,43053.0,518.0,5.36231884057971,870.3824928039243,25.02415458937198
4974,Minnesota,2020-04-18,2209,121,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.0,-11.0,66.0,-48.0,-31.0,13.0,1118.0,2088.0,44.65832640243116,44268.0,561.0,5.4775916704391125,894.9455831520247,25.39610683567225
4975,Minnesota,2020-04-19,2356,134,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,-13.0,92.0,-55.0,-34.0,10.0,1160.0,2222.0,47.630157086522324,45716.0,574.0,5.687606112054329,924.219126217086,24.363327674023772
4976,Minnesota,2020-04-20,2470,143,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-16.0,22.0,-57.0,-48.0,20.0,1202.0,2327.0,49.93484210683792,46850.0,602.0,5.789473684210527,947.1446772086464,24.37246963562753
4977,Minnesota,2020-04-21,2567,160,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-12.0,48.0,-53.0,-48.0,21.0,1254.0,2407.0,51.89584602763277,47697.0,629.0,6.2329567588624855,964.2680825788859,24.503311258278146
4978,Minnesota,2020-04-22,2722,179,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-9.0,134.0,-49.0,-49.0,19.0,1317.0,2543.0,55.02940899385135,49344.0,660.0,6.576047024246877,997.5647161618663,24.246877296105804
4979,Minnesota,2020-04-23,2942,200,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-12.0,59.0,-53.0,-48.0,21.0,1536.0,2742.0,59.477046752355115,51548.0,712.0,6.798096532970767,1042.1219598879684,24.20122365737593
4980,Minnesota,2020-04-24,3185,221,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-10.0,75.0,-52.0,-48.0,21.0,1594.0,2964.0,64.38966482197522,53787.0,756.0,6.938775510204081,1087.386782348377,23.736263736263734
4981,Minnesota,2020-04-25,3446,244,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-6.0,92.0,-45.0,-30.0,11.0,1654.0,3202.0,69.66618052638198,59699.0,797.0,7.0806732443412645,1206.9069388405333,23.128264654672083
4982,Minnesota,2020-04-26,3602,272,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,-10.0,121.0,-52.0,-33.0,8.0,1774.0,3330.0,72.81996002786647,58987.0,829.0,7.551360355358135,1192.5127657311934,23.014991671293725
4983,Minnesota,2020-04-27,3811,286,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-8.0,122.0,-50.0,-47.0,18.0,1842.0,3525.0,77.04521589844506,61268.0,861.0,7.504591970611387,1238.6266826727715,22.59249540802939
4984,Minnesota,2020-04-28,4181,301,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-14.0,-1.0,-56.0,-49.0,15.0,1912.0,3880.0,84.52533394683779,63829.0,912.0,7.199234632862952,1290.4012294888087,21.81296340588376
4985,Minnesota,2020-04-29,4644,319,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-6.0,74.0,-49.0,-48.0,19.0,2043.0,4325.0,93.88558977496166,66744.0,950.0,6.869078380706288,1349.3324297889835,20.45650301464255
4986,Minnesota,2020-04-30,5136,343,5639632.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-4.0,127.0,-47.0,-48.0,18.0,2172.0,2621.0,103.8321251257974,70276.0,1044.0,6.678348909657321,1420.7372323482355,20.32710280373832
