,unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,sir,knn,mdp,agg,sir_low,sir_high,sir_sample,knn_low,knn_sample,mdp_low,mdp_sample,agg_low,agg_sample,knn_high,mdp_high,agg_high
2814,4736,Mississippi,2020-03-22,207,1,2976149.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-7.0,-6.0,-21.0,-27.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
2815,4737,Mississippi,2020-03-23,249,1,2976149.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,0.0,4.0,-19.0,-29.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2816,4738,Mississippi,2020-03-24,320,1,2976149.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0,-4.0,9.0,-13.0,-32.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
2817,4739,Mississippi,2020-03-25,377,3,2976149.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-5.0,26.0,-13.0,-34.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2818,4740,Mississippi,2020-03-26,485,6,2976149.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-6.0,31.0,-17.0,-34.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2819,4741,Mississippi,2020-03-27,579,8,2976149.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-9.0,21.0,-23.0,-35.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
2820,4742,Mississippi,2020-03-28,663,13,2976149.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-9.0,14.0,-25.0,-25.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
2821,4743,Mississippi,2020-03-29,759,14,2976149.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,-7.0,27.0,-29.0,-30.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
2822,4744,Mississippi,2020-03-30,847,16,2976149.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-6.0,4.0,-23.0,-34.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2823,4745,Mississippi,2020-03-31,937,20,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-26.0,-3.0,-6.0,-21.0,-36.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
2824,4746,Mississippi,2020-04-01,1073,22,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-15.0,11.0,17.0,-17.0,-37.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2825,4747,Mississippi,2020-04-02,1177,26,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-21.0,12.0,10.0,-21.0,-37.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
2826,4748,Mississippi,2020-04-03,1358,29,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-28.0,7.0,-6.0,-29.0,-39.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
2827,4749,Mississippi,2020-04-04,1455,35,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-47.0,-13.0,-22.0,-37.0,-31.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2828,4750,Mississippi,2020-04-05,1638,43,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-43.0,-14.0,-8.0,-37.0,-35.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2829,4751,Mississippi,2020-04-06,1738,51,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-32.0,-8.0,-8.0,-30.0,-40.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
2830,4752,Mississippi,2020-04-07,1915,60,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-35.0,-10.0,-16.0,-26.0,-42.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2831,4753,Mississippi,2020-04-08,2003,67,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-31.0,-6.0,-4.0,-26.0,-42.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
2832,4754,Mississippi,2020-04-09,2260,76,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-30.0,-4.0,-2.0,-27.0,-42.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2833,4755,Mississippi,2020-04-10,2469,82,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-32.0,-5.0,-9.0,-36.0,-50.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2834,4756,Mississippi,2020-04-11,2642,93,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-35.0,1.0,-12.0,-38.0,-32.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2835,4757,Mississippi,2020-04-12,2781,96,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-63.0,-44.0,-50.0,-49.0,-43.0,14.0,,2685.0,96.05534114,21413.0,548.0,3.451995685,739.6019489,19.70514204,,,,,,,,,,,,,,,,
2836,4758,Mississippi,2020-04-13,2942,98,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-27.0,-9.0,-14.0,-28.0,-40.0,14.0,,2844.0,101.61625804865007,30984.0,549.0,3.3310673011556764,1070.1829161724588,18.66077498300476,,,,,,,,,,,,,,,,
2837,4759,Mississippi,2020-04-14,3087,111,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-24.0,-6.0,-5.0,-22.0,-39.0,15.0,,2976.0,106.6245373,37878.0,596.0,3.595724004,1308.300687,19.30677033,,,,,,,,,,,,,,,,
2838,4760,Mississippi,2020-04-15,3360,122,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-12.0,2.0,-1.0,-19.0,-39.0,13.0,,3238.0,116.0539180977105,38151.0,645.0,3.630952380952381,1317.7300682576645,19.196428571428573,,,,,,,,,,,,,,,,
2839,4761,Mississippi,2020-04-16,3624,129,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-19.0,-2.0,2.0,-21.0,-38.0,15.0,,3495.0,125.17244023395918,38415.0,682.0,3.5596026490066226,1326.8485903939136,18.818984547461373,,,,,,,,,,,,,,,,
2840,4762,Mississippi,2020-04-17,3793,140,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-27.0,-9.0,-6.0,-29.0,-39.0,16.0,,3653.0,131.00967599542142,38584.0,736.0,3.691009754811495,1332.6858261553755,19.404165568151857,,,,,,,,,,,,,,,,
2841,4763,Mississippi,2020-04-18,3974,152,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-29.0,-5.0,-11.0,-29.0,-26.0,10.0,,3822.0,137.26139003580406,38765.0,782.0,3.824861600402617,1338.9375401957582,19.677906391545047,,,,,,,,,,,,,,,,
2842,4764,Mississippi,2020-04-19,4274,159,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-42.0,-22.0,-39.0,-41.0,-36.0,12.0,,4115.0,147.62334700881388,39065.0,808.0,3.720168460458587,1349.299497168768,18.905007019185774,,,,,,,,,,,,,,,,
2843,4765,Mississippi,2020-04-20,4512,169,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-18.0,-4.0,0.0,-24.0,-36.0,13.0,,4343.0,155.84383287406837,51434.0,819.0,3.745567375886525,1776.5229831659647,18.15159574468085,,,,,,,,,,,,,,,,
2844,4766,Mississippi,2020-04-21,4716,183,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-15.0,0.0,16.0,-18.0,-37.0,13.0,,4533.0,162.8899636157151,52364.0,858.0,3.8804071246819336,1808.6450497822952,18.193384223918574,,,,,,,,,,,,,,,,
2845,4767,Mississippi,2020-04-22,4894,193,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-18.0,-2.0,-5.0,-21.0,-38.0,14.0,,4701.0,169.03805808636758,53835.0,910.0,3.9436044135676336,1859.4531788066204,18.59419697588884,,,,,,,,,,,,,,,,
2846,4768,Mississippi,2020-04-23,5153,201,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-25.0,-6.0,-16.0,-23.0,-39.0,16.0,,4952.0,177.9838809397328,55389.0,946.0,3.90064040364836,1913.1281159268115,18.35823791965845,,,,,,,,,,,,,,,,
2847,4769,Mississippi,2020-04-24,5434,209,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-23.0,-5.0,7.0,-23.0,-37.0,15.0,,5225.0,187.6895806377853,55670.0,970.0,3.8461538461538463,1922.833815624864,17.85057048214943,,,,,,,,,,,,,,,,
2848,4770,Mississippi,2020-04-25,5718,221,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-26.0,-2.0,3.0,-25.0,-25.0,9.0,,5497.0,197.49889990556804,58957.0,996.0,3.8649877579573277,2036.3663241924755,17.418677859391394,,,,,,,,,,,,,,,,
2849,4771,Mississippi,2020-04-26,5911,227,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-22.0,-4.0,17.0,-25.0,-30.0,8.0,,5684.0,204.16509222487102,60788.0,1001.0,3.840297749957706,2099.6088015844125,16.934528844527154,,,,,,,,,,,,,,,,
2850,4772,Mississippi,2020-04-27,6094,229,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-12.0,-1.0,6.0,-20.0,-34.0,12.0,,5865.0,210.48588597840703,63462.0,1060.0,3.7577945520183778,2191.968378070507,17.394158188382015,,,,,,,,,,,,,,,,
2851,4773,Mississippi,2020-04-28,6342,239,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-14.0,1.0,9.0,-16.0,-35.0,7.0,,6103.0,219.05177040942849,64412.0,1088.0,3.7685272784610535,2224.781241818372,17.155471460107222,,,,,,,,,,,,,,,,
2852,4774,Mississippi,2020-04-29,6569,250,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.0,2.0,-7.0,-18.0,-37.0,14.0,3413.0,6319.0,226.8923178523393,66094.0,1126.0,3.8057543005023597,2282.87728058038,17.141117369462627,,,,,,,,,,,,,,,,
2853,4775,Mississippi,2020-04-30,6815,261,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-10.0,6.0,15.0,-14.0,-35.0,12.0,3413.0,3141.0,235.38912257020743,66340.0,1175.0,3.8297872340425534,2291.374085298248,17.24137931034483,,,,,,,,,,,,,,,,
2854,4776,Mississippi,2020-05-01,7212,281,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-12.0,5.0,20.0,-16.0,-35.0,12.0,3413.0,3518.0,249.1014456311572,71548.0,1226.0,3.8962839711591792,2471.2576583496993,16.99944536882973,,,,,,,,,,,,,,,,
2855,4777,Mississippi,2020-05-02,7441,291,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-16.0,8.0,28.0,-15.0,-22.0,6.0,3413.0,3737.0,257.0110727872213,74475.0,1265.0,3.9107646821663753,2572.355818549699,17.000403171616718,,,,,,,,,,,,,,,,
2856,4778,Mississippi,2020-05-03,7550,303,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-15.0,4.0,28.0,-20.0,-26.0,6.0,3413.0,3834.0,260.77591715408164,77593.0,1298.0,4.013245033112582,2680.0510913558483,17.192052980132452,,,,,,,,,,,,,,,,
2857,4779,Mississippi,2020-05-04,7877,310,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.0,8.0,11.0,-15.0,-31.0,10.0,4421.0,3146.0,272.0704502546624,79677.0,1316.0,3.935508442300368,2752.03215246169,16.70686809699124,,,,,,,,,,,,,,,,
2858,4780,Mississippi,2020-05-05,8207,342,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.0,11.0,15.0,-10.0,-33.0,11.0,4421.0,3444.0,283.4686029249732,80308.0,1352.0,4.167174363348361,2773.8268019615875,16.473741927622758,,,,,,,,,,,,,,,,
2859,4781,Mississippi,2020-05-06,8424,374,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.0,11.0,24.0,-9.0,-33.0,10.0,4421.0,3629.0,290.96375180211714,80525.0,1392.0,4.439696106362773,2781.3219508387315,16.524216524216527,,,,,,,,,,,,,,,,
2860,4782,Mississippi,2020-05-07,8686,396,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-8.0,8.0,29.0,-9.0,-32.0,11.0,4421.0,3869.0,300.0131942252123,80787.0,1442.0,4.559060557218513,2790.3713932618266,16.601427584618932,,,,,,,,,,,,,,,,
2861,4783,Mississippi,2020-05-08,9090,409,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-20.0,-3.0,-12.0,-19.0,-34.0,15.0,4421.0,4260.0,313.96729628219884,81191.0,1478.0,4.499449944994501,2804.325495318813,16.25962596259626,,,,,,,,,,,,,,,,
2862,4784,Mississippi,2020-05-09,9378,421,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.0,20.0,19.0,-10.0,-19.0,5.0,4421.0,4536.0,323.91477497628836,81479.0,1512.0,4.489230113030497,2814.272974012902,16.122840690978887,,,,,,,,,,,,,,,,
2863,4785,Mississippi,2020-05-10,9501,430,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.0,14.0,39.0,-14.0,-23.0,3.0,4421.0,4650.0,328.16317733522243,81602.0,1531.0,4.52583938532786,2818.521376371837,16.11409325334175,,,,,,,,,,,,,,,,
2864,4786,Mississippi,2020-05-11,9674,435,2976149.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.0,5.0,24.0,-9.0,-29.0,9.0,6268.0,2971.0,334.13857252299147,95885.0,1546.0,4.496588794707463,3311.8541478568363,15.980979946247675,,,,,,,,,,,,,,,,
2865,4787,Mississippi,2020-05-12,9908,457,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.0,8.0,26.0,-6.0,-29.0,10.0,6268.0,3183.0,342.2208989619392,97692.0,1582.0,4.612434396447315,3374.267668690933,15.966895438029876,,,,,,,,,,,,,,,,
2866,4788,Mississippi,2020-05-13,10090,465,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,34.0,-4.0,-30.0,9.0,6268.0,3357.0,348.50715285889845,100048.0,1616.0,4.608523290386521,3455.643570785637,16.015857284440038,,,,,,,,,,,,,,,,
2867,4789,Mississippi,2020-05-14,10483,480,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-8.0,4.0,14.0,-9.0,-30.0,9.0,6268.0,3735.0,352.23370872896487,105326.0,1667.0,4.5788419345607165,3539.002919544687,15.901936468568158,,,,,,,,,,,,,,,,
2868,4790,Mississippi,2020-05-15,10801,493,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-12.0,-1.0,11.0,-12.0,-30.0,12.0,6268.0,4040.0,362.91865763441285,106823.0,1712.0,4.564392185908712,3589.302820524107,15.850384223682992,,,,,,,,,,,,,,,,
2869,4791,Mississippi,2020-05-16,11123,510,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-12.0,5.0,30.0,-9.0,-17.0,5.0,6268.0,4345.0,373.7380084128852,108476.0,1748.0,4.585093949474064,3644.8443945514814,15.715184752315025,,,,,,,,,,,,,,,,
2870,4792,Mississippi,2020-05-17,11296,521,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-12.0,1.0,11.0,-13.0,-21.0,6.0,6268.0,4507.0,379.550889421195,113126.0,1773.0,4.6122521246458925,3801.086571942465,15.695821529745045,,,,,,,,,,,,,,,,
2871,4793,Mississippi,2020-05-18,11432,527,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,16.0,-8.0,-27.0,9.0,7681.0,3224.0,384.12055310402803,115767.0,1805.0,4.6098670398880355,3889.825408606894,15.789013296011195,,,,,,,,,,,,,,,,
2872,4794,Mississippi,2020-05-19,11704,554,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,34.0,-5.0,-28.0,9.0,7681.0,3469.0,393.2598804696942,117760.0,1840.0,4.733424470266575,3956.7911418413532,15.721120984278881,,,,,,,,,,,,,,,,
2873,4795,Mississippi,2020-05-20,11967,570,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,38.0,-1.0,-28.0,9.0,7681.0,3716.0,402.09680362105524,120680.0,1901.0,4.763098520932565,4054.9045091492403,15.885351382969835,,,,,,,,,,,,,,,,
2874,4796,Mississippi,2020-05-21,12222,580,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,8.0,41.0,-1.0,-28.0,9.0,7681.0,3961.0,410.6649230263673,125970.0,1932.0,4.745540828015055,4232.650986224145,15.807560137457044,,,,,,,,,,,,,,,,
2875,4797,Mississippi,2020-05-22,12625,595,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.0,3.0,34.0,-2.0,-30.0,9.0,7681.0,4349.0,424.205911733586,137973.0,1966.0,4.7128712871287135,4635.957406702421,15.572277227722775,,,,,,,,,,,,,,,,
2876,4798,Mississippi,2020-05-23,13005,616,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-9.0,8.0,45.0,-2.0,-16.0,4.0,7681.0,4708.0,436.9740896709137,134220.0,1996.0,4.736639753940792,4509.85484933718,15.34794309880815,,,,,,,,,,,,,,,,
2877,4799,Mississippi,2020-05-24,13260,625,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.0,9.0,69.0,-10.0,-20.0,3.0,7681.0,4954.0,445.5422090762257,137902.0,2023.0,4.71342383107089,4633.571773456235,15.256410256410255,,,,,,,,,,,,,,,,
2878,4800,Mississippi,2020-05-25,13458,635,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-16.0,-2.0,48.0,-18.0,-63.0,17.0,9401.0,3422.0,452.19510179093857,143917.0,2046.0,4.71838311784812,4835.678590016831,15.202853321444492,,,,,,,,,,,,,,,,
2879,4801,Mississippi,2020-05-26,13731,652,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.0,3.0,13.0,-6.0,-28.0,9.0,9401.0,3678.0,461.36802962486087,147819.0,2070.0,4.748379579054694,4966.787617152233,15.075376884422116,,,,,,,,,,,,,,,,
2880,4802,Mississippi,2020-05-27,14044,670,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,22.0,-2.0,-28.0,9.0,9401.0,3973.0,471.8849761890282,148132.0,2106.0,4.770720592423811,4977.3045637164005,14.995727712902308,,,,,,,,,,,,,,,,
2881,4803,Mississippi,2020-05-28,14372,693,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.0,5.0,33.0,-1.0,-26.0,9.0,9401.0,4278.0,482.9059297770373,156497.0,2147.0,4.82187586974673,5258.37248067889,14.938769830225437,,,,,,,,,,,,,,,,
2882,4804,Mississippi,2020-05-29,14793,710,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.0,1.0,34.0,-2.0,-26.0,9.0,9401.0,4682.0,497.0517269128663,166308.0,2208.0,4.799567362941931,5588.026674739739,14.925978503346178,,,,,,,,,,,,,,,,
2883,4805,Mississippi,2020-05-30,15229,723,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.0,6.0,55.0,5.0,-8.0,3.0,9401.0,5105.0,511.701531072537,165932.0,2240.0,4.747521176702344,5575.3928986754345,14.708779302646267,,,,,,,,,,,,,,,,
2884,4806,Mississippi,2020-05-31,15523,734,2976149.0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.0,5.0,59.0,1.0,-13.0,3.0,9401.0,5388.0,521.580068739838,171837.0,2272.0,4.728467435418412,5773.8036637278565,14.6363460671262,,,,,,,,,,,,,,,,
2885,4807,Mississippi,2020-06-01,15752,739,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,8.0,9.0,40.0,0.0,-24.0,6.0,11203.0,3810.0,529.2745759704907,176254.0,2296.0,4.691467750126968,5922.216932015163,14.57592686642966,,,,,,,,,,,,,,,,
2886,4808,Mississippi,2020-06-02,16041,767,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5.0,8.0,43.0,3.0,-25.0,7.0,11203.0,4071.0,538.985111296511,179498.0,2296.0,4.781497412879497,6031.216851038036,14.313322112087775,,,,,,,,,,,,,,,,
2887,4809,Mississippi,2020-06-03,16322,782,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,9.0,14.0,32.0,2.0,-26.0,7.0,11203.0,4337.0,548.4268428764823,184747.0,2340.0,4.791079524568068,6207.585708914438,14.336478372748434,,,,,,,,,,,,,,,,
2888,4810,Mississippi,2020-06-04,16560,794,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1.0,10.0,38.0,3.0,-25.0,7.0,11203.0,4563.0,556.4237543214402,184985.0,2340.0,4.794685990338166,6215.582620359397,14.130434782608695,,,,,,,,,,,,,,,,
2889,4811,Mississippi,2020-06-05,16769,803,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-7.0,1.0,33.0,-2.0,-27.0,8.0,11203.0,4763.0,563.4462521869705,193113.0,2475.0,4.788598008229472,6488.687226345186,14.759377422625082,,,,,,,,,,,,,,,,
2890,4812,Mississippi,2020-06-06,17039,811,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-5.0,10.0,47.0,6.0,-9.0,3.0,11203.0,5025.0,572.5183786161243,193123.0,2475.0,4.759668994659312,6489.023231027748,14.525500322788892,,,,,,,,,,,,,,,,
2891,4813,Mississippi,2020-06-07,17270,817,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-15.0,-3.0,9.0,-9.0,-19.0,6.0,11203.0,5250.0,580.2800867832892,203249.0,2522.0,4.730746960046323,6829.261572589277,14.603358425014475,,,,,,,,,,,,,,,,
2892,4814,Mississippi,2020-06-08,17768,837,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-8.0,-3.0,-16.0,-11.0,-29.0,11.0,13356.0,3575.0,597.0131199748398,208212.0,2535.0,4.710715893741559,6996.020696544428,14.267221972084648,,,,,,,,,,,,,,,,
2893,4815,Mississippi,2020-06-09,18123,847,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,6.0,19.0,0.0,-25.0,8.0,13356.0,3920.0,608.9412862057644,208212.0,2535.0,4.673619157976051,6996.020696544428,13.987750372454894,,,,,,,,,,,,,,,,
2894,4816,Mississippi,2020-06-10,18483,868,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,7.0,8.0,38.0,4.0,-26.0,7.0,13356.0,4259.0,621.0374547779697,213885.0,2614.0,4.6962073256505965,7186.636152961428,14.142725747984636,,,,,,,,,,,,,,,,
2895,4817,Mississippi,2020-06-11,18483,868,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,8.0,55.0,3.0,-25.0,6.0,13356.0,4259.0,621.0374547779697,213885.0,2614.0,4.6962073256505965,7186.636152961428,14.142725747984636,,,,,,,,,,,,,,,,
2896,4818,Mississippi,2020-06-12,19091,881,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-4.0,2.0,50.0,2.0,-26.0,6.0,13356.0,4854.0,641.4665394776941,214493.0,2643.0,4.614739929809859,7207.065237661152,13.844219789429575,,,,,,,,,,,,,,,,
2897,4819,Mississippi,2020-06-13,19348,889,2976149.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-3.0,8.0,69.0,8.0,-8.0,2.0,13356.0,5103.0,650.1018598195185,213885.0,2644.0,4.59479015918958,7186.636152961428,13.665495141616704,,,,,,,,,,,,,,,,
