,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,businesshealthsafety,gathrestrict250,gathrecomany,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,people_tested,mobility_score
1920,Hawaii,2020-02-04,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6314.0
1921,Hawaii,2020-02-05,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6356.0
1922,Hawaii,2020-02-06,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6372.0
1923,Hawaii,2020-02-07,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6526.0
1924,Hawaii,2020-02-08,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6829.0
1925,Hawaii,2020-02-09,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5786.0
1926,Hawaii,2020-02-10,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6904.0
1927,Hawaii,2020-02-11,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6331.0
1928,Hawaii,2020-02-12,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6142.0
1929,Hawaii,2020-02-13,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6213.0
1930,Hawaii,2020-02-14,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6615.0
1931,Hawaii,2020-02-15,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,19.0,4.0,-1.0,0.0,,7043.0
1932,Hawaii,2020-02-16,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,15.0,4.0,-1.0,-1.0,,6420.0
1933,Hawaii,2020-02-17,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,-4.0,14.0,-2.0,-47.0,11.0,,6387.0
1934,Hawaii,2020-02-18,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2.0,1.0,6.0,-1.0,1.0,,6236.0
1935,Hawaii,2020-02-19,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.0,1.0,2.0,0.0,1.0,,6834.0
1936,Hawaii,2020-02-20,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,6.0,2.0,0.0,0.0,,7031.0
1937,Hawaii,2020-02-21,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,7.0,2.0,2.0,0.0,,7315.0
1938,Hawaii,2020-02-22,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,20.0,0.0,1.0,-1.0,,7202.0
1939,Hawaii,2020-02-23,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,16.0,2.0,1.0,0.0,,6217.0
1940,Hawaii,2020-02-24,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,6.0,4.0,2.0,0.0,,6751.0
1941,Hawaii,2020-02-25,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,5.0,1.0,0.0,1.0,,7438.0
1942,Hawaii,2020-02-26,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,9.0,-1.0,1.0,0.0,,7233.0
1943,Hawaii,2020-02-27,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,-1.0,0.0,0.0,,7255.0
1944,Hawaii,2020-02-28,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,-1.0,-1.0,2.0,-1.0,,7314.0
1945,Hawaii,2020-02-29,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,-1.0,1.0,0.0,,7259.0
1946,Hawaii,2020-03-01,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,-7.0,0.0,1.0,1.0,,5857.0
1947,Hawaii,2020-03-02,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-7.0,-2.0,2.0,0.0,,6401.0
1948,Hawaii,2020-03-03,0,0,1415872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,-3.0,1.0,0.0,,6411.0
1949,Hawaii,2020-03-04,0,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,7.0,-6.0,1.0,0.0,,6179.0
1950,Hawaii,2020-03-05,0,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,-1.0,-4.0,1.0,0.0,,6439.0
1951,Hawaii,2020-03-06,0,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,-8.0,-3.0,2.0,0.0,,6351.0
1952,Hawaii,2020-03-07,1,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,4.0,-4.0,1.0,0.0,,6234.0
1953,Hawaii,2020-03-08,1,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,-2.0,1.0,1.0,,5570.0
1954,Hawaii,2020-03-09,1,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,1.0,-6.0,-3.0,1.0,1.0,,6129.0
1955,Hawaii,2020-03-10,3,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,1.0,-4.0,0.0,1.0,,6264.0
1956,Hawaii,2020-03-11,2,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,1.0,4.0,-6.0,0.0,1.0,,6511.0
1957,Hawaii,2020-03-12,2,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,5.0,-12.0,-9.0,-1.0,2.0,,6337.0
1958,Hawaii,2020-03-13,2,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.0,9.0,-8.0,-8.0,-1.0,2.0,,6494.0
1959,Hawaii,2020-03-14,4,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.0,6.0,2.0,-9.0,-4.0,2.0,,6296.0
1960,Hawaii,2020-03-15,6,0,1415872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.0,5.0,-7.0,-11.0,-5.0,3.0,,5746.0
1961,Hawaii,2020-03-16,8,0,1415872.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10.0,7.0,-34.0,-15.0,-17.0,7.0,,6464.0
1962,Hawaii,2020-03-17,10,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-18.0,1.0,-43.0,-22.0,-23.0,12.0,,6490.0
1963,Hawaii,2020-03-18,15,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20.0,0.0,-23.0,-27.0,-25.0,12.0,,6542.0
1964,Hawaii,2020-03-19,25,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-23.0,-2.0,-31.0,-31.0,-28.0,14.0,,6150.0
1965,Hawaii,2020-03-20,36,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-31.0,-5.0,-29.0,-34.0,-31.0,16.0,,6098.0
1966,Hawaii,2020-03-21,36,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-40.0,-14.0,-38.0,-40.0,-27.0,12.0,,5105.0
1967,Hawaii,2020-03-22,53,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-42.0,-16.0,-43.0,-43.0,-30.0,11.0,,4216.0
1968,Hawaii,2020-03-23,56,0,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-38.0,-15.0,-59.0,-44.0,-35.0,16.0,,5796.0
1969,Hawaii,2020-03-24,90,1,1415872.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-45.0,-22.0,-62.0,-50.0,-42.0,20.0,,5455.0
1970,Hawaii,2020-03-25,91,0,1415872.0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-50.0,-30.0,-65.0,-56.0,-46.0,22.0,,5501.0
1971,Hawaii,2020-03-26,95,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-51.0,-32.0,-69.0,-66.0,-53.0,25.0,,5101.0
1972,Hawaii,2020-03-27,106,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-52.0,-32.0,-69.0,-66.0,-46.0,25.0,,5212.0
1973,Hawaii,2020-03-28,149,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-56.0,-36.0,-65.0,-70.0,-43.0,18.0,,3992.0
1974,Hawaii,2020-03-29,149,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-56.0,-36.0,-65.0,-72.0,-45.0,16.0,,3832.0
1975,Hawaii,2020-03-30,175,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-49.0,-31.0,-67.0,-64.0,-47.0,21.0,,5187.0
1976,Hawaii,2020-03-31,204,0,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-48.0,-31.0,-68.0,-64.0,-49.0,23.0,,5271.0
1977,Hawaii,2020-04-01,224,1,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-48.0,-30.0,-60.0,-66.0,-49.0,23.0,,4727.0
1978,Hawaii,2020-04-02,256,1,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-27.0,-63.0,-69.0,-49.0,23.0,,4677.0
1979,Hawaii,2020-04-03,319,3,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-49.0,-23.0,-65.0,-68.0,-47.0,24.0,,4616.0
1980,Hawaii,2020-04-04,351,3,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-29.0,-63.0,-73.0,-45.0,18.0,,3920.0
1981,Hawaii,2020-04-05,371,4,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-26.0,-67.0,-76.0,-46.0,16.0,,3605.0
1982,Hawaii,2020-04-06,387,5,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-26.0,-70.0,-68.0,-49.0,22.0,,4583.0
1983,Hawaii,2020-04-07,410,5,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-27.0,-66.0,-67.0,-51.0,23.0,,4855.0
1984,Hawaii,2020-04-08,410,5,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-66.0,-68.0,-51.0,23.0,,4784.0
1985,Hawaii,2020-04-09,442,6,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-27.0,-67.0,-69.0,-51.0,24.0,,4672.0
1986,Hawaii,2020-04-10,442,6,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-29.0,-67.0,-72.0,-57.0,27.0,,4536.0
1987,Hawaii,2020-04-11,465,8,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-29.0,-66.0,-74.0,-47.0,18.0,,3750.0
1988,Hawaii,2020-04-12,499,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-67.0,-38.0,-68.0,-77.0,-52.0,17.0,17968.0,3180.0
1989,Hawaii,2020-04-13,504,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-33.0,-68.0,-68.0,-50.0,22.0,18844.0,4851.0
1990,Hawaii,2020-04-14,511,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-54.0,-32.0,-71.0,-70.0,-50.0,24.0,19420.0,4821.0
1991,Hawaii,2020-04-15,524,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-28.0,-62.0,-67.0,-49.0,23.0,19803.0,4970.0
1992,Hawaii,2020-04-16,530,9,1415872.0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-28.0,-63.0,-69.0,-49.0,23.0,20700.0,5091.0
1993,Hawaii,2020-04-17,541,9,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-63.0,-68.0,-47.0,24.0,21857.0,5188.0
1994,Hawaii,2020-04-18,574,9,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-55.0,-30.0,-63.0,-72.0,-44.0,17.0,22343.0,4351.0
1995,Hawaii,2020-04-19,580,10,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-56.0,-32.0,-62.0,-75.0,-46.0,15.0,23470.0,4011.0
1996,Hawaii,2020-04-20,584,10,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-29.0,-65.0,-67.0,-47.0,21.0,24175.0,5149.0
1997,Hawaii,2020-04-21,586,10,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-66.0,-67.0,-49.0,23.0,24696.0,5239.0
1998,Hawaii,2020-04-22,592,12,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-30.0,-61.0,-68.0,-48.0,23.0,25342.0,5419.0
1999,Hawaii,2020-04-23,596,12,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-30.0,-65.0,-69.0,-48.0,23.0,26128.0,5265.0
2000,Hawaii,2020-04-24,601,13,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-30.0,-65.0,-69.0,-47.0,24.0,28040.0,5333.0
2001,Hawaii,2020-04-25,605,13,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-51.0,-29.0,-54.0,-71.0,-44.0,16.0,28040.0,4404.0
2002,Hawaii,2020-04-26,606,14,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-53.0,-30.0,-55.0,-74.0,-44.0,14.0,28483.0,4240.0
2003,Hawaii,2020-04-27,607,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-49.0,-28.0,-60.0,-66.0,-46.0,20.0,29010.0,5195.0
2004,Hawaii,2020-04-28,609,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-48.0,-28.0,-59.0,-67.0,-48.0,13.0,29183.0,5377.0
2005,Hawaii,2020-04-29,613,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-49.0,-29.0,-58.0,-67.0,-47.0,22.0,29618.0,5334.0
2006,Hawaii,2020-04-30,618,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-48.0,-25.0,-57.0,-65.0,-46.0,21.0,30640.0,5476.0
2007,Hawaii,2020-05-01,619,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-47.0,-24.0,-58.0,-65.0,-44.0,22.0,31094.0,4980.0
2008,Hawaii,2020-05-02,620,16,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-26.0,-51.0,-69.0,-41.0,15.0,31985.0,4635.0
2009,Hawaii,2020-05-03,620,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-50.0,-23.0,-50.0,-72.0,-42.0,13.0,32950.0,4290.0
2010,Hawaii,2020-05-04,621,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-46.0,-23.0,-56.0,-63.0,-43.0,19.0,33866.0,5155.0
2011,Hawaii,2020-05-05,625,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-43.0,-16.0,-54.0,-64.0,-44.0,20.0,33999.0,4731.0
2012,Hawaii,2020-05-06,626,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-47.0,-24.0,-49.0,-64.0,-44.0,20.0,35199.0,5037.0
2013,Hawaii,2020-05-07,629,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-47.0,-23.0,-54.0,-66.0,-43.0,20.0,35541.0,5468.0
2014,Hawaii,2020-05-08,629,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-46.0,-20.0,-52.0,-63.0,-42.0,21.0,36618.0,5407.0
2015,Hawaii,2020-05-09,631,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-46.0,-15.0,-44.0,-67.0,-38.0,13.0,36262.0,5100.0
2016,Hawaii,2020-05-10,632,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-44.0,-17.0,-42.0,-69.0,-39.0,11.0,37270.0,1615.0
2017,Hawaii,2020-05-11,634,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-48.0,-28.0,-57.0,-64.0,-41.0,18.0,37683.0,
2018,Hawaii,2020-05-12,635,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-46.0,-24.0,-54.0,-65.0,-42.0,20.0,37939.0,
2019,Hawaii,2020-05-13,638,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-45.0,-24.0,-48.0,-65.0,-42.0,19.0,38365.0,
2020,Hawaii,2020-05-14,637,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-46.0,-24.0,-51.0,-66.0,-42.0,20.0,38881.0,
2021,Hawaii,2020-05-15,638,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-44.0,-22.0,-47.0,-63.0,-40.0,19.0,38776.0,
2022,Hawaii,2020-05-16,639,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-46.0,-21.0,-32.0,-67.0,-36.0,12.0,40883.0,
2023,Hawaii,2020-05-17,640,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-46.0,-22.0,-30.0,-69.0,-37.0,11.0,41674.0,
2024,Hawaii,2020-05-18,640,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-44.0,-25.0,-57.0,-63.0,-39.0,17.0,42045.0,
2025,Hawaii,2020-05-19,641,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-42.0,-20.0,-47.0,-63.0,-40.0,19.0,45023.0,
2026,Hawaii,2020-05-20,643,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-41.0,-19.0,-44.0,-63.0,-40.0,18.0,46304.0,
2027,Hawaii,2020-05-21,647,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-42.0,-19.0,-49.0,-65.0,-41.0,18.0,47149.0,
2028,Hawaii,2020-05-22,642,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,47985.0,
2029,Hawaii,2020-05-23,643,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,48821.0,
2030,Hawaii,2020-05-24,643,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,49572.0,
2031,Hawaii,2020-05-25,643,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,50371.0,
2032,Hawaii,2020-05-26,643,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,50371.0,
2033,Hawaii,2020-05-27,644,17,1415872.0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,51202.0,
2034,Idaho,2020-01-22,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7386.0
2035,Idaho,2020-01-23,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6609.0
2036,Idaho,2020-01-24,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6819.0
2037,Idaho,2020-01-25,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7305.0
2038,Idaho,2020-01-26,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5720.0
2039,Idaho,2020-01-27,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6413.0
2040,Idaho,2020-01-28,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6624.0
2041,Idaho,2020-01-29,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6656.0
2042,Idaho,2020-01-30,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6693.0
2043,Idaho,2020-01-31,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7133.0
2044,Idaho,2020-02-01,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6907.0
2045,Idaho,2020-02-02,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5510.0
2046,Idaho,2020-02-03,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6281.0
2047,Idaho,2020-02-04,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6323.0
2048,Idaho,2020-02-05,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6132.0
2049,Idaho,2020-02-06,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6490.0
2050,Idaho,2020-02-07,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6775.0
2051,Idaho,2020-02-08,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7328.0
2052,Idaho,2020-02-09,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5880.0
2053,Idaho,2020-02-10,0,0,1787065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6512.0
